m,node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,norm_hilbert,norm_krein,beta2,beta2_adiabatic
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,-2.31941562832215942e+00,9.83310306874736195e-02,1.00000000000000000e+00,2.00000000000000028e+02,4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882820e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.90620117232691578e-09,0.00000000000000000e+00,-1.56248046892547429e-06,0.00000000000000000e+00,1.56248535166931038e-06,0.00000000000000000e+00,0.00000000000000000e+00,3.90620117232030082e-09,0.00000000000000000e+00,1.56248046892547429e-06,0.00000000000000000e+00,1.56248535166931038e-06,0.00000000000000000e+00,0.00000000000000000e+00,-4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882820e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,2.00000624999023472e+02,2.00000624995117306e+02,1.99999374999023502e+02,1.00000000000000000e+00,1.00000000000000000e+00,9.76544189672467449e-12,3.08150822193791079e-33
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.96662061374947257e+01,-1.48731797017362138e-01,0.00000000000000000e+00,-1.48727461039154352e-01,0.00000000000000000e+00,1.92030573351399257e-03,0.00000000000000000e+00,1.54848224191671746e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.77332265630735386e-01,0.00000000000000000e+00,-4.77316998359414213e-01,0.00000000000000000e+00,6.70357292849942284e-03,0.00000000000000000e+00,-5.51026321305523540e-03,4.77332265630735386e-01,0.00000000000000000e+00,4.77316998359417877e-01,0.00000000000000000e+00,-6.70357292849930401e-03,0.00000000000000000e+00,-5.51026321305523540e-03,0.00000000000000000e+00,0.00000000000000000e+00,1.48731797017360057e-01,0.00000000000000000e+00,-1.48727461039154352e-01,0.00000000000000000e+00,1.92030573351399257e-03,0.00000000000000000e+00,-1.54848224191682436e-03,1.96725611917318801e+01,1.96725571151293721e+01,1.96598653425180139e+01,1.00000000021645796e+00,1.00000000021645796e+00,1.03719610939387841e-07,2.66760856645770645e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,2.10500365479345586e+00,2.28254404329618854e+00,1.91938310366648490e-01,8.61591529646676335e+00,-9.38810042084507745e-02,0.00000000000000000e+00,-9.38746017997369175e-02,0.00000000000000000e+00,2.67831454795898352e-03,0.00000000000000000e+00,2.44362040715951148e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.90911719155121218e-01,0.00000000000000000e+00,-4.90876083316842682e-01,0.00000000000000000e+00,1.48679739977227391e-02,0.00000000000000000e+00,-1.36407411621803747e-02,4.90911719155121218e-01,0.00000000000000000e+00,4.90876083316860390e-01,0.00000000000000000e+00,-1.48679739977221302e-02,0.00000000000000000e+00,-1.36407411621803747e-02,0.00000000000000000e+00,0.00000000000000000e+00,9.38810042084579910e-02,0.00000000000000000e+00,-9.38746017997369175e-02,0.00000000000000000e+00,2.67831454795898352e-03,0.00000000000000000e+00,-2.44362040715919403e-03,8.63041113712956154e+00,8.63040932236660296e+00,8.60145809632095215e+00,1.00000000022067770e+00,1.00000000022067770e+00,1.05248027359140020e-07,2.66119012341866438e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,1.30720880829745276e+01,5.21000730958691260e+00,3.68403149864038812e-02,3.77469837735294966e+00,4.46499937653324797e-01,0.00000000000000000e+00,4.46426139018088142e-01,0.00000000000000000e+00,-3.00775781374207178e-02,0.00000000000000000e+00,-2.89614222855702624e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.22700572281540082e-01,0.00000000000000000e+00,-2.22664213376046610e-01,0.00000000000000000e+00,1.48219375118092932e-02,0.00000000000000000e+00,-1.42652323995876417e-02,2.22700572281540082e-01,0.00000000000000000e+00,2.22664213376008557e-01,0.00000000000000000e+00,-1.48219375118114546e-02,0.00000000000000000e+00,-1.42652323995876417e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.46499937653284995e-01,0.00000000000000000e+00,4.46426139018088142e-01,0.00000000000000000e+00,-3.00775781374207178e-02,0.00000000000000000e+00,2.89614222855725488e-02,3.80766960751467920e+00,3.80766882093673109e+00,3.74199685411348471e+00,1.00000000022065438e+00,1.00000000022065438e+00,1.03398956426062229e-07,2.69666052440324713e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,7.02106781186547266e+01,1.18920711500272080e+01,7.07106781186547795e-03,1.65372422426599175e+00,-2.98416929754507232e-01,0.00000000000000000e+00,-2.98306329369993017e-01,0.00000000000000000e+00,4.46131743848181272e-02,0.00000000000000000e+00,4.38672714763858607e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.94572891922108482e-01,0.00000000000000000e+00,3.94427280678070313e-01,0.00000000000000000e+00,-5.87377129570999454e-02,0.00000000000000000e+00,5.77514642823598115e-02,-3.94572891922108482e-01,0.00000000000000000e+00,-3.94427280678082415e-01,0.00000000000000000e+00,5.87377129570987866e-02,0.00000000000000000e+00,5.77514642823598115e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.98416929754515725e-01,0.00000000000000000e+00,-2.98306329369993017e-01,0.00000000000000000e+00,4.46131743848181272e-02,0.00000000000000000e+00,-4.38672714763848892e-02,1.72765847606642331e+00,1.72765816745420886e+00,1.58294962037709031e+00,1.00000000054969229e+00,1.00000000054969207e+00,8.95900141617266026e-08,2.68495385523826775e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,3.67903149864038369e+02,2.71441761659490552e+01,1.35720880829745430e-03,7.24509228692854945e-01,3.07553068046416633e-01,0.00000000000000000e+00,3.07313404011400115e-01,0.00000000000000000e+00,-9.62500547347698021e-02,0.00000000000000000e+00,-9.54814728456127998e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.65330784900274763e-01,0.00000000000000000e+00,-3.65046494255056087e-01,0.00000000000000000e+00,1.14172920843359921e-01,0.00000000000000000e+00,-1.13259950670912130e-01,3.65330784900274763e-01,0.00000000000000000e+00,3.65046494255101051e-01,0.00000000000000000e+00,-1.14172920843335135e-01,0.00000000000000000e+00,-1.13259950670912130e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.07553068046423739e-01,0.00000000000000000e+00,3.07313404011400115e-01,0.00000000000000000e+00,-9.62500547347698021e-02,0.00000000000000000e+00,9.54814728456085532e-02,8.80291782570481351e-01,8.80291715722106627e-01,5.96290182139111113e-01,1.00000000057341176e+00,1.00000000057341176e+00,3.82561474921580905e-08,2.68830525734064067e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,1.91888310366648193e+03,6.19577776177693735e+01,2.60500365479345995e-04,3.17413033418011026e-01,-4.09908096140007838e-01,0.00000000000000000e+00,-4.09345220397121234e-01,0.00000000000000000e+00,2.25662681466528514e-01,0.00000000000000000e+00,2.24638616420926862e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.55665655913232948e-01,0.00000000000000000e+00,-1.55451847475348071e-01,0.00000000000000000e+00,8.57179569284659271e-02,0.00000000000000000e+00,-8.53290606568365001e-02,1.55665655913232948e-01,0.00000000000000000e+00,1.55451847475334554e-01,0.00000000000000000e+00,-8.57179569284463733e-02,0.00000000000000000e+00,-8.53290606568365001e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.09908096139953104e-01,0.00000000000000000e+00,-4.09345220397121234e-01,0.00000000000000000e+00,2.25662681466528514e-01,0.00000000000000000e+00,-2.24638616420958281e-01,5.92242377564813682e-01,5.92242376838672313e-01,1.70115164459524820e-01,1.00000000116842203e+00,1.00000000116842225e+00,1.19725517634960366e-09,2.67519438311453272e-10
5.00000000000000000e-01,5.30000000000000000e+01,1.96662061374947257e+01,9.99950000000000000e+03,1.41421356237309510e+02,5.00000000000000024e-05,1.39061077200350214e-01,2.43353137970812927e-01,0.00000000000000000e+00,2.42891312097246709e-01,0.00000000000000000e+00,-1.85034540344731019e-01,0.00000000000000000e+00,-1.84426735731821223e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.15558207440464256e-01,0.00000000000000000e+00,3.14959367400369505e-01,0.00000000000000000e+00,-2.39930463188658738e-01,0.00000000000000000e+00,2.39142317451590480e-01,-3.15558207440464256e-01,0.00000000000000000e+00,-3.14959367400372447e-01,0.00000000000000000e+00,2.39930463188655740e-01,0.00000000000000000e+00,2.39142317451590480e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.43353137970725386e-01,0.00000000000000000e+00,2.42891312097246709e-01,0.00000000000000000e+00,-1.85034540344731019e-01,0.00000000000000000e+00,1.84426735731854224e-01,5.18977825337578191e-01,5.18977827021189775e-01,3.72647715192457110e-02,1.00000000356830232e+00,1.00000000356830210e+00,1.62105319611428711e-10,2.67260729142296175e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,-2.19587980712681263e+00,1.11260630535368485e-01,1.00000000000000000e+00,2.00000000000000028e+02,4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882820e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.90620117232691578e-09,0.00000000000000000e+00,-1.56248046892547429e-06,0.00000000000000000e+00,1.56248535166931038e-06,0.00000000000000000e+00,0.00000000000000000e+00,3.90620117232030082e-09,0.00000000000000000e+00,1.56248046892547429e-06,0.00000000000000000e+00,1.56248535166931038e-06,0.00000000000000000e+00,0.00000000000000000e+00,-4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882820e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,2.00000624999023472e+02,2.00000624995117306e+02,1.99999374999023502e+02,1.00000000000000000e+00,1.00000000000000000e+00,9.76544189672467449e-12,3.08150822193791079e-33
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.22521261070736998e+01,-1.25090281838456552e-01,0.00000000000000000e+00,-1.25086468026629621e-01,0.00000000000000000e+00,1.68188727958359170e-03,0.00000000000000000e+00,1.36916683087902140e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.84073907213924681e-01,0.00000000000000000e+00,4.84060405161704344e-01,0.00000000000000000e+00,-6.00591234126513634e-03,0.00000000000000000e+00,4.79574634167535038e-03,-4.84073907213924681e-01,0.00000000000000000e+00,-4.84060405161756913e-01,0.00000000000000000e+00,6.00591234126491690e-03,0.00000000000000000e+00,4.79574634167535038e-03,0.00000000000000000e+00,0.00000000000000000e+00,1.25090281838392048e-01,0.00000000000000000e+00,-1.25086468026629621e-01,0.00000000000000000e+00,1.68188727958359170e-03,0.00000000000000000e+00,-1.36916683087980485e-03,2.22577428389563110e+01,2.22577400224829525e+01,2.22465192457480256e+01,1.00000000022628832e+00,1.00000000022628854e+00,6.33826631307793204e-08,1.27595620002059094e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,2.10500365479345586e+00,2.28254404329618854e+00,1.91938310366648490e-01,9.74882660968930459e+00,2.56247020656944990e-01,0.00000000000000000e+00,2.56230334443080021e-01,0.00000000000000000e+00,-6.99479375448824273e-03,0.00000000000000000e+00,-6.35419806154535315e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.29172579677947974e-01,0.00000000000000000e+00,-4.29145259585365146e-01,0.00000000000000000e+00,1.14645019244514791e-02,0.00000000000000000e+00,-1.03916063017671281e-02,4.29172579677947974e-01,0.00000000000000000e+00,4.29145259585397010e-01,0.00000000000000000e+00,-1.14645019244510298e-02,0.00000000000000000e+00,-1.03916063017671281e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.56247020656869662e-01,0.00000000000000000e+00,2.56230334443080021e-01,0.00000000000000000e+00,-6.99479375448824273e-03,0.00000000000000000e+00,6.35419806154741747e-03,9.76164024464056190e+00,9.76163895631352752e+00,9.73603837270623806e+00,1.00000000022992541e+00,1.00000000022992541e+00,6.61042330915387901e-08,1.27406525996950677e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,1.30720880829745276e+01,5.21000730958691260e+00,3.68403149864038812e-02,4.27103548705731306e+00,2.53933155999358472e-02,0.00000000000000000e+00,2.53899136236031518e-02,0.00000000000000000e+00,-1.39253218881372175e-03,0.00000000000000000e+00,-1.32905325146418906e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.98541388162326793e-01,0.00000000000000000e+00,4.98468683703898852e-01,0.00000000000000000e+00,-2.97049591571095679e-02,0.00000000000000000e+00,2.84586985145463198e-02,-4.98541388162326793e-01,0.00000000000000000e+00,-4.98468683704004989e-01,0.00000000000000000e+00,2.97049591571043256e-02,0.00000000000000000e+00,2.84586985145463198e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.53933155999914208e-02,0.00000000000000000e+00,2.53899136236031518e-02,0.00000000000000000e+00,-1.39253218881372175e-03,0.00000000000000000e+00,1.32905325146086425e-03,4.30020280122959964e+00,4.30020230555867933e+00,4.24207425132153482e+00,1.00000000036690584e+00,1.00000000036690584e+00,5.78168884196178108e-08,1.27029726053114569e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,7.02106781186547266e+01,1.18920711500272080e+01,7.07106781186547795e-03,1.87117330752118716e+00,-3.17424363345877869e-01,0.00000000000000000e+00,-3.17319961765027692e-01,0.00000000000000000e+00,4.21574120844303707e-02,0.00000000000000000e+00,4.13639829177876520e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.80900906259142802e-01,0.00000000000000000e+00,3.80776091544681838e-01,0.00000000000000000e+00,-5.04020111654501710e-02,0.00000000000000000e+00,4.94499164058386301e-02,-3.80900906259142802e-01,0.00000000000000000e+00,-3.80776091544719975e-01,0.00000000000000000e+00,5.04020111654456121e-02,0.00000000000000000e+00,4.94499164058386301e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.17424363345765737e-01,0.00000000000000000e+00,-3.17319961765027692e-01,0.00000000000000000e+00,4.21574120844303707e-02,0.00000000000000000e+00,-4.13639829178029036e-02,1.93682460403098422e+00,1.93682438943533231e+00,1.80775453984420897e+00,1.00000000059940031e+00,1.00000000059940031e+00,5.56985347537514240e-08,1.26512877805656427e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,3.67903149864038369e+02,2.71441761659490552e+01,1.35720880829745430e-03,8.19775334901776231e-01,-4.61763735125394204e-01,0.00000000000000000e+00,-4.61439620821104457e-01,0.00000000000000000e+00,1.30222925436550396e-01,0.00000000000000000e+00,1.29068923044753314e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.36571422279060550e-01,0.00000000000000000e+00,-1.36475349542507313e-01,0.00000000000000000e+00,3.85998086775295596e-02,0.00000000000000000e+00,-3.82585007459948015e-02,1.36571422279060550e-01,0.00000000000000000e+00,1.36475349542576674e-01,0.00000000000000000e+00,-3.85998086775108037e-02,0.00000000000000000e+00,-3.82585007459948015e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.61763735125311214e-01,0.00000000000000000e+00,-4.61439620821104457e-01,0.00000000000000000e+00,1.30222925436550396e-01,0.00000000000000000e+00,-1.29068923044776546e-01,9.60224765205167641e-01,9.60224718494669505e-01,6.99859293712333130e-01,1.00000000094197472e+00,1.00000000094197450e+00,2.47936770220906985e-08,1.29839077277582185e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,1.91888310366648193e+03,6.19577776177693735e+01,2.60500365479345995e-04,3.59149843048789941e-01,3.06077554734021318e-01,0.00000000000000000e+00,3.05685342945065996e-01,0.00000000000000000e+00,-1.57267311926877235e-01,0.00000000000000000e+00,-1.56502609499613171e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.23254283071628290e-01,0.00000000000000000e+00,3.22839978507365843e-01,0.00000000000000000e+00,-1.66125892984734014e-01,0.00000000000000000e+00,1.65318276419552934e-01,-3.23254283071628290e-01,0.00000000000000000e+00,-3.22839978507447667e-01,0.00000000000000000e+00,1.66125892984692797e-01,0.00000000000000000e+00,1.65318276419552934e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.06077554733994062e-01,0.00000000000000000e+00,3.05685342945065996e-01,0.00000000000000000e+00,-1.57267311926877235e-01,0.00000000000000000e+00,1.56502609499668432e-01,6.15620507912114978e-01,6.15620506697915015e-01,2.09522899951030794e-01,1.00000000133882061e+00,1.00000000133882039e+00,1.65556979115753980e-09,1.28024699823529585e-10
5.00000000000000000e-01,5.40000000000000000e+01,2.22521261070736998e+01,9.99950000000000000e+03,1.41421356237309510e+02,5.00000000000000024e-05,1.57346292661300236e-01,-3.00051751625052487e-01,0.00000000000000000e+00,-2.99501910774941482e-01,0.00000000000000000e+00,2.20311404188482524e-01,0.00000000000000000e+00,2.19561963281387190e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.69791958957955602e-01,0.00000000000000000e+00,-2.69297572891327996e-01,0.00000000000000000e+00,1.98091666189949389e-01,0.00000000000000000e+00,-1.97417805327913171e-01,2.69791958957955602e-01,0.00000000000000000e+00,2.69297572891446790e-01,0.00000000000000000e+00,-1.98091666189965709e-01,0.00000000000000000e+00,-1.97417805327913171e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.00051751625081686e-01,0.00000000000000000e+00,-2.99501910774941482e-01,0.00000000000000000e+00,2.20311404188482524e-01,0.00000000000000000e+00,-2.19561963281557082e-01,5.24173497817521761e-01,5.24173498499363899e-01,4.72300489773312612e-02,1.00000000140918832e+00,1.00000000140918832e+00,5.41968692242942556e-11,1.27801954168864648e-10
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,-2.08352002747267440e+00,1.24491227491863560e-01,1.00000000000000000e+00,2.00000000000000000e+02,4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882765e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.44086434307679706e-20,0.00000000000000000e+00,-3.90620117241573430e-09,0.00000000000000000e+00,-1.56248046892547450e-06,0.00000000000000000e+00,1.56248535166931059e-06,-4.44086434307679706e-20,0.00000000000000000e+00,3.90620117240911851e-09,0.00000000000000000e+00,1.56248046892547450e-06,0.00000000000000000e+00,1.56248535166931059e-06,0.00000000000000000e+00,0.00000000000000000e+00,-4.99999999997558620e-01,0.00000000000000000e+00,4.99998437504882765e-01,0.00000000000000000e+00,-1.24999609376220695e-03,0.00000000000000000e+00,0.00000000000000000e+00,2.00000624999023444e+02,2.00000624995117221e+02,1.99999374999023445e+02,1.00000000000000000e+00,1.00000000000000000e+00,9.76544189672467772e-12,3.08150125238592548e-33
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.48982454983727131e+01,3.39984597556054924e-01,0.00000000000000000e+00,3.39975886756295143e-01,0.00000000000000000e+00,-3.90929998685692059e-03,0.00000000000000000e+00,-3.05935070951014656e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.66594033384002371e-01,0.00000000000000000e+00,-3.66585010410418854e-01,0.00000000000000000e+00,4.06743126142570469e-03,0.00000000000000000e+00,-3.15095888866846231e-03,3.66594033384002371e-01,0.00000000000000000e+00,3.66585010410418743e-01,0.00000000000000000e+00,-4.06743126142571076e-03,0.00000000000000000e+00,-3.15095888866846231e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.39984597556052870e-01,0.00000000000000000e+00,3.39975886756295143e-01,0.00000000000000000e+00,-3.90929998685692059e-03,0.00000000000000000e+00,3.05935070951015350e-03,2.49032654263901101e+01,2.49032634156063999e+01,2.48932326204428662e+01,1.00000000022714919e+00,1.00000000022714919e+00,4.04854631247200431e-08,6.50172868340344462e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,2.10500365479345586e+00,2.28254404329618854e+00,1.91938310366648490e-01,1.09081117499128393e+01,4.79344439750748530e-01,0.00000000000000000e+00,4.79316921468400992e-01,0.00000000000000000e+00,-1.16064926220089144e-02,0.00000000000000000e+00,-1.04081677928502796e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.41815908731768636e-01,0.00000000000000000e+00,-1.41808038347442128e-01,0.00000000000000000e+00,3.32542344920177743e-03,0.00000000000000000e+00,-2.97089406930568355e-03,1.41815908731768636e-01,0.00000000000000000e+00,1.41808038347499832e-01,0.00000000000000000e+00,-3.32542344920572219e-03,0.00000000000000000e+00,-2.97089406930568355e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.79344439750283735e-01,0.00000000000000000e+00,4.79316921468400992e-01,0.00000000000000000e+00,-1.16064926220089144e-02,0.00000000000000000e+00,1.04081677928655556e-02,1.09195650988758040e+01,1.09195641575267395e+01,1.08966737310138662e+01,1.00000000023106628e+00,1.00000000023106628e+00,4.32193131255823905e-08,6.50025681807512983e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,1.30720880829745276e+01,5.21000730958691260e+00,3.68403149864038812e-02,4.77892717205167017e+00,-4.22866170208772041e-01,0.00000000000000000e+00,-4.22811147436037038e-01,0.00000000000000000e+00,2.25376909486817052e-02,0.00000000000000000e+00,2.14805959533175030e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.65589040868648485e-01,0.00000000000000000e+00,-2.65554184596347109e-01,0.00000000000000000e+00,1.42744944387768434e-02,0.00000000000000000e+00,-1.36105664443478963e-02,2.65589040868648485e-01,0.00000000000000000e+00,2.65554184596602627e-01,0.00000000000000000e+00,-1.42744944387622509e-02,0.00000000000000000e+00,-1.36105664443478963e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.22866170208322789e-01,0.00000000000000000e+00,-4.22811147436037038e-01,0.00000000000000000e+00,2.25376909486817052e-02,0.00000000000000000e+00,-2.14805959533487557e-02,4.80501247821207755e+00,4.80501208764906451e+00,4.75297577836835661e+00,1.00000000023095370e+00,1.00000000023095370e+00,4.07566837920318559e-08,6.54593503336689933e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,7.02106781186547266e+01,1.18920711500272080e+01,7.07106781186547795e-03,2.09368453856885539e+00,-4.90379993814874515e-01,0.00000000000000000e+00,-4.90235622733899035e-01,0.00000000000000000e+00,5.83614064850618702e-02,0.00000000000000000e+00,5.71356388795630291e-02,0.00000000000000000e+00,0.00000000000000000e+00,-7.86185011429716557e-02,0.00000000000000000e+00,7.85956016394849660e-02,0.00000000000000000e+00,-9.25807448837540070e-03,0.00000000000000000e+00,9.06155716692398812e-03,-7.86185011429716557e-02,0.00000000000000000e+00,-7.85956016395275292e-02,0.00000000000000000e+00,9.25807448837629408e-03,0.00000000000000000e+00,9.06155716692398812e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.90379993814408999e-01,0.00000000000000000e+00,-4.90235622733899035e-01,0.00000000000000000e+00,5.83614064850618702e-02,0.00000000000000000e+00,-5.71356388796221901e-02,2.15256009138938564e+00,2.15255993149044267e+00,2.03642143922111085e+00,1.00000000041720183e+00,1.00000000041720183e+00,3.73501755291538764e-08,6.48636902867608939e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,3.67903149864038369e+02,2.71441761659490552e+01,1.35720880829745430e-03,9.17259206768863189e-01,-4.22911369031383599e-01,0.00000000000000000e+00,-4.22642089172662661e-01,0.00000000000000000e+00,1.08240581834971053e-01,0.00000000000000000e+00,1.07183641663613549e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.36743654170686407e-01,0.00000000000000000e+00,-2.36592704897616468e-01,0.00000000000000000e+00,6.06756380885703911e-02,0.00000000000000000e+00,-6.00839685643061172e-02,2.36743654170686407e-01,0.00000000000000000e+00,2.36592704897855111e-01,0.00000000000000000e+00,-6.06756380885089264e-02,0.00000000000000000e+00,-6.00839685643061172e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.22911369031006679e-01,0.00000000000000000e+00,-4.22642089172662661e-01,0.00000000000000000e+00,1.08240581834971053e-01,0.00000000000000000e+00,-1.07183641663714704e-01,1.04468390070980033e+00,1.04468385999984847e+00,8.05370876379319367e-01,1.00000000065827011e+00,1.00000000065827011e+00,1.98134748151206293e-08,6.59466560446903044e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,1.91888310366648193e+03,6.19577776177693735e+01,2.60500365479345995e-04,4.01858272773682301e-01,3.00638626594148584e-01,0.00000000000000000e+00,3.00278609680933228e-01,0.00000000000000000e+00,-1.44382563027188660e-01,0.00000000000000000e+00,-1.43631417655328997e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.36405689304733690e-01,0.00000000000000000e+00,-3.36002942548173700e-01,0.00000000000000000e+00,1.61519208997832064e-01,0.00000000000000000e+00,-1.60678699521235119e-01,3.36405689304733690e-01,0.00000000000000000e+00,3.36002942548600081e-01,0.00000000000000000e+00,-1.61519208997642189e-01,0.00000000000000000e+00,-1.60678699521235119e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.00638626593894231e-01,0.00000000000000000e+00,3.00278609680933228e-01,0.00000000000000000e+00,-1.44382563027188660e-01,0.00000000000000000e+00,1.43631417655440019e-01,6.41474918758829782e-01,6.41474916170435505e-01,2.51753087099432948e-01,1.00000000085821394e+00,1.00000000085821372e+00,2.44664053787895430e-09,6.48017989492109648e-11
5.00000000000000000e-01,5.50000000000000000e+01,2.48982454983727131e+01,9.99950000000000000e+03,1.41421356237309510e+02,5.00000000000000024e-05,1.76057182315467742e-01,2.80178190787103154e-01,0.00000000000000000e+00,2.79682668422332303e-01,0.00000000000000000e+00,-1.98559168097848376e-01,0.00000000000000000e+00,-1.97859343117215841e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.97174238200097307e-01,0.00000000000000000e+00,-2.96648672405165514e-01,0.00000000000000000e+00,2.10597785194959752e-01,0.00000000000000000e+00,-2.09855507716230766e-01,2.97174238200097307e-01,0.00000000000000000e+00,2.96648672405623981e-01,0.00000000000000000e+00,-2.10597785194719528e-01,0.00000000000000000e+00,-2.09855507716230766e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.80178190787028492e-01,0.00000000000000000e+00,2.79682668422332303e-01,0.00000000000000000e+00,-1.98559168097848376e-01,0.00000000000000000e+00,1.97859343117249842e-01,5.30090682284514281e-01,5.30090682629961618e-01,5.84759392698783118e-02,1.00000000088108476e+00,1.00000000088108476e+00,1.14704375243887315e-10,6.50811633334297347e-11
