t,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,S,M_eff,energy_mode,rho,p_0,p_1,p_2,p_3,p_5,p_6,p_7,p_mean,w,KE_L,PE_L,KE_H,PE_H,w_L,norm_hilbert,norm_krein,exact_error
8.40000000000000036e+00,-6.81636799649076974e-01,-3.42604342111319626e-01,-2.26253978812741841e-01,-1.71707133935734779e-01,-1.36822273090165120e-01,-1.14811068910337447e-01,-9.70509024913748380e-02,-8.83854756491556787e-02,-7.73709590850376883e-02,-6.33164422473683070e-02,-6.16824728839400552e-02,-5.68637177600151075e-02,-4.14156237335539107e-02,-6.72059970039728533e-02,-4.96831798015594239e-02,-3.69829734699336152e-02,1.99459422764504651e-01,1.36822273090164509e-01,-6.30617075324827470e-02,6.08418764456217023e-02,7.14679531237107923e-02,-8.26762805786820515e-02,1.32237048222222126e-01,2.10667750219475092e-01,1.35512208842181348e-01,-7.12328133868928431e-02,6.16606666006107168e-02,7.31661845562823349e-02,-7.35058308427964241e-02,1.44068060535802733e-01,2.08120403070618409e-01,1.37933842755120495e-01,3.16344399862536430e-01,1.00000000000000000e+00,3.15325649901639637e-01,3.15325649901639637e-01,-1.01874996089681112e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.45535708699544438e-04,-4.61540977541604279e-04,1.57662824950819819e-01,1.57662824950819819e-01,-1.01874996089681112e-03,3.16344399862536430e-01,0.00000000000000000e+00,9.99999999642867565e-01,-2.59372526775028256e-01,1.78621741128868034e-10
8.44999999999999929e+00,-6.85996400114768479e-01,-3.41785227795799451e-01,-2.29316314412680716e-01,-1.70617572120717209e-01,-1.36863146016922371e-01,-1.13514367880260342e-01,-9.82207504125227893e-02,-8.35891700223713174e-02,-7.51123603196411638e-02,-7.18917760117282201e-02,-6.25565412171096707e-02,-5.71251737833348566e-02,-6.02521181521578214e-02,-3.64229641942821272e-02,-4.28528862696934826e-02,-4.66912965339907476e-02,2.09216282429085965e-01,1.36863146016921761e-01,-7.20647861618917418e-02,7.35724460418868270e-02,6.63554512065006596e-02,-5.87430045993131006e-02,1.39977328719862570e-01,2.01603835821897670e-01,1.37752912503476654e-01,-6.65151528835741662e-02,7.30163419877895431e-02,6.52020502054117684e-02,-6.49713700051938042e-02,1.31941968412275484e-01,2.03333937323531611e-01,1.36108192634390973e-01,2.98292567862932789e-01,1.00000000000000000e+00,3.15325649900950189e-01,3.15325649900950189e-01,1.70330820380173928e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.43329743400248462e-03,7.71677608455522031e-03,1.57662824950475094e-01,1.57662824950475094e-01,1.70330820380173928e-02,2.98292567862932789e-01,0.00000000000000000e+00,9.99999999640680981e-01,-2.59372526774460987e-01,1.79715201135130231e-10
8.50000000000000000e+00,-6.88212820037263695e-01,-3.39898312759988441e-01,-2.31662223128736744e-01,-1.68994969227303088e-01,-1.36476432980292939e-01,-1.11863026819170583e-01,-9.90837384125576592e-02,-7.85317162572351096e-02,-7.26190965484812545e-02,-8.02425064756185080e-02,-6.32351712623168000e-02,-5.72081601223260600e-02,-7.89003737296897767e-02,-5.52613925954796407e-03,-3.58887123383863429e-02,-5.62537472898764074e-02,2.18319511453974130e-01,1.36476432980292328e-01,-8.08427209748922432e-02,8.60731616114194797e-02,6.10356424988629451e-02,-3.46262045308243990e-02,1.47280293967217618e-01,1.91910073485934862e-01,1.39563250405128431e-01,-6.15896866520382336e-02,8.41439007208963918e-02,5.70342125037057307e-02,-5.62339265046741046e-02,1.19403665000954506e-01,1.97912218478671270e-01,1.33857315165280488e-01,2.79665934390088577e-01,1.00000000000000000e+00,3.15325649900279892e-01,3.15325649900279892e-01,3.56597155101912727e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.09424507288446741e-03,1.61555048709024970e-02,1.57662824950139946e-01,1.57662824950139946e-01,3.56597155101912727e-02,2.79665934390088577e-01,0.00000000000000000e+00,9.99999999638555570e-01,-2.59372526773909651e-01,1.80778068997657798e-10
8.55000000000000071e+00,-6.88279134907801016e-01,-3.36949492077936674e-01,-2.33284375905064290e-01,-1.66844394569183652e-01,-1.35663342143832633e-01,-1.09862204824152293e-01,-9.96371703562014543e-02,-7.32289147814203234e-02,-6.98989571920263369e-02,-8.83425444014686034e-02,-6.37162428528792596e-02,-5.71124175122032160e-02,-9.73021298418739050e-02,2.53879503635910421e-02,-2.88124153843020217e-02,-6.56404508601068776e-02,2.26740669655907945e-01,1.35663342143832022e-01,-8.93680880679463691e-02,9.83049685901085518e-02,5.55251470741846137e-02,-1.04012257491695338e-02,1.54123128140429527e-01,1.81616748330892114e-01,1.40937566714288726e-01,-5.64718027663174832e-02,9.50085782335725326e-02,4.86881892976673281e-02,-4.73207977423637030e-02,1.06492322297357819e-01,1.91872184995668660e-01,1.31188242508293557e-01,2.60697089929113723e-01,1.00000000000000000e+00,3.15325649899585225e-01,3.15325649899585225e-01,5.46285599704714603e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.80407999578163706e-03,2.47492711051791360e-02,1.57662824949792613e-01,1.57662824949792613e-01,5.46285599704714603e-02,2.60697089929113723e-01,0.00000000000000000e+00,9.99999999636352332e-01,-2.59372526773338274e-01,1.81879883621949412e-10
8.59999999999999964e+00,-6.86195137546435130e-01,-3.32947978414800505e-01,-2.34177704834232364e-01,-1.64172566942221237e-01,-1.34426413754791779e-01,-1.07518152835846703e-01,-9.98793172189765266e-02,-6.76973325345648635e-02,-6.69604404723475877e-02,-9.61665837619085639e-02,-6.39982530315385822e-02,-5.68382450707207929e-02,-1.15399895974694036e-01,5.62227233003914223e-02,-2.16461030773201293e-02,-7.48220814341533785e-02,2.34453447767968476e-01,1.34426413754791169e-01,-9.76142526061343357e-02,1.10229652534386380e-01,4.98411807466879742e-02,1.38562483992398528e-02,1.60484452950853035e-01,1.70756018622039846e-01,1.41871567810809146e-01,-5.11774904490498034e-02,1.05576431249374575e-01,4.01900551185172539e-02,-3.82598299928829585e-02,9.32482777412622921e-02,1.85232707064296620e-01,1.28109313343625020e-01,2.41622898148538962e-01,1.00000000000000000e+00,3.15325649898919758e-01,3.15325649898919758e-01,7.37027517503808793e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.05289645357686968e-02,3.33907645608400167e-02,1.57662824949459879e-01,1.57662824949459879e-01,7.37027517503808793e-02,2.41622898148538962e-01,0.00000000000000000e+00,9.99999999634242243e-01,-2.59372526772790823e-01,1.82935334499247209e-10
8.65000000000000036e+00,-6.81967338749074559e-01,-3.27906273244646385e-01,-2.34339418990234277e-01,-1.60987833633622984e-01,-1.32769512207864288e-01,-1.04838194109311791e-01,-9.98094224889671394e-02,-6.19542512100391476e-02,-6.38127268630657163e-02,-1.03690180800486087e-01,-6.40803207459575003e-02,-5.63864993636545506e-02,-1.33137131335443470e-01,8.68818459762142059e-02,-1.44121643120445776e-02,-8.37699538877186983e-02,2.41433749634557271e-01,1.32769512207863677e-01,-1.05555452035313940e-01,1.21809958510241095e-01,4.40015012859994031e-02,3.80704330464192511e-02,1.66344394434762649e-01,1.59361815302137888e-01,1.42362335701263609e-01,-4.57232901181477899e-02,1.15814443826865537e-01,3.15663597204816210e-02,-2.90793314073779161e-02,7.97129081949871227e-02,1.78014527650415255e-01,1.24630146819524806e-01,2.22681538187154082e-01,1.00000000000000000e+00,3.15325649898223870e-01,3.15325649898223870e-01,9.26441117110698292e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.32348731015814042e-02,4.19720790422636394e-02,1.57662824949111935e-01,1.57662824949111935e-01,9.26441117110698292e-02,2.22681538187154082e-01,0.00000000000000000e+00,9.99999999632035341e-01,-2.59372526772218392e-01,1.84039041441650367e-10
8.69999999999999929e+00,-6.75608946946782973e-01,-3.21840127793635189e-01,-2.33769013147940574e-01,-1.57300144343518855e-01,-1.30697813972145499e-01,-1.01830701334847909e-01,-9.94277045303378904e-02,-5.60176132637434654e-02,-6.04656504078662851e-02,-1.10889830398543707e-01,-6.39621896013134045e-02,-5.57585917287503063e-02,-1.50458421496722922e-01,1.17269533580557916e-01,-7.13319926073801257e-03,-9.24561134004292517e-02,2.47659767492351690e-01,1.30697813972144888e-01,-1.13166876569167393e-01,1.33009707484601308e-01,3.80243529385897727e-02,6.21656785688463262e-02,1.71684645043369222e-01,1.47469735984914863e-01,1.42408337135352059e-01,-4.01262417114728112e-02,1.25690630507596185e-01,2.28440451344330032e-02,-1.98079835736014939e-02,6.59285006744085161e-02,1.70240197691150674e-01,1.20761612500333196e-01,2.04109530514954951e-01,1.00000000000000000e+00,3.15325649897543303e-01,3.15325649897543303e-01,1.11216119382588394e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.58880170546554858e-02,5.03860598077507313e-02,1.57662824948771652e-01,1.57662824948771652e-01,1.11216119382588394e-01,2.04109530514954951e-01,0.00000000000000000e+00,9.99999999629877179e-01,-2.59372526771658729e-01,1.85118379342199945e-10
8.75000000000000000e+00,-6.67139826939997849e-01,-3.14768493830167917e-01,-2.32468269361455510e-01,-1.53121020100200927e-01,-1.28217791418842986e-01,-9.85050704801243709e-02,-9.87353559010973741e-02,-4.99059658585133403e-02,-5.69296679970963601e-02,-1.17743039509566133e-01,-6.36442286613068953e-02,-5.49564838664268474e-02,-1.67309651521411695e-01,1.47290849316648209e-01,1.68051233835072190e-04,-1.00853422791885750e-01,2.53112050101761354e-01,1.28217791418842403e-01,-1.20424746699573496e-01,1.43793909355350941e-01,3.19284094293343298e-02,8.60667069309837413e-02,1.76488520838972929e-01,1.35116933741442624e-01,1.42009428396022791e-01,-3.44038314508792534e-02,1.35174136244612497e-01,1.40503614959530242e-02,-1.04747519092766236e-02,5.19381202364146075e-02,1.61934005641515166e-01,1.16515796407901898e-01,1.86138783505543526e-01,1.00000000000000000e+00,3.15325649896863958e-01,3.15325649896863958e-01,1.29186866391320404e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.84552666273314868e-02,5.85276416091358095e-02,1.57662824948431979e-01,1.57662824948431979e-01,1.29186866391320404e-01,1.86138783505543526e-01,0.00000000000000000e+00,9.99999999627722347e-01,-2.59372526771099787e-01,1.86195859061141657e-10
8.80000000000000071e+00,-6.56586437837262116e-01,-3.06713464456065676e-01,-2.30441251396671237e-01,-1.48463517266301942e-01,-1.25337192600396996e-01,-9.48716914354376661e-02,-9.77345396273346240e-02,-4.36384029193363498e-02,-5.32158266984988915e-02,-1.24228397431654577e-01,-6.31274312951444344e-02,-5.39826817110642052e-02,-1.83638175027817596e-01,1.76852001001671394e-01,7.46877670503286097e-03,-1.08935647303274361e-01,2.57773563516245363e-01,1.25337192600396441e-01,-1.27306387488227535e-01,1.54128872266933559e-01,2.57327156213244881e-02,1.09698846867878674e-01,1.80741013618707286e-01,1.22342001027041569e-01,1.41166855748485504e-01,-2.85739372120068849e-02,1.44235332799377142e-01,5.21278191083939663e-03,-1.10879516874224423e-03,3.77854754356590841e-02,1.53121901592769755e-01,1.11905963262624378e-01,1.68993697599895409e-01,1.00000000000000000e+00,3.15325649896173399e-01,3.15325649896173399e-01,1.46331952296278045e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.09045646137540064e-02,6.62951606399200533e-02,1.57662824948086699e-01,1.57662824948086699e-01,1.46331952296278045e-01,1.68993697599895409e-01,0.00000000000000000e+00,9.99999999625532432e-01,-2.59372526770531742e-01,1.87291127599855940e-10
8.84999999999999964e+00,-6.43981750392085717e-01,-2.97700205083624214e-01,-2.27694292035321766e-01,-1.43342186748296185e-01,-1.22065017044129642e-01,-9.09419155537647683e-02,-9.64283824455294675e-02,-3.72345054803759623e-02,-4.93357292441183939e-02,-1.30325642698557398e-01,-6.24134120740720139e-02,-5.28402276020014661e-02,-1.99392978666794923e-01,2.05860634091040912e-01,1.47461683264844875e-02,-1.16677536559648840e-01,2.61629744299552269e-01,1.22065017044129087e-01,-1.33790299407382129e-01,1.63982307869996902e-01,1.94566280161689205e-02,1.32988267172114399e-01,1.84428837802972728e-01,1.09184849111268342e-01,1.39883251546656151e-01,-2.26547726704684066e-02,1.52845911305916793e-01,-3.64108337599497369e-03,8.26062565442788055e-03,2.35147817708954258e-02,1.43831416199514672e-01,1.06946515041985393e-01,1.52888363221530127e-01,1.00000000000000000e+00,3.15325649895504101e-01,3.15325649895504101e-01,1.62437286673974057e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.32053266677105796e-02,7.35916240096566865e-02,1.57662824947752050e-01,1.57662824947752050e-01,1.62437286673974057e-01,1.52888363221530127e-01,0.00000000000000000e+00,9.99999999623410130e-01,-2.59372526769981404e-01,1.88352387653984259e-10
