t,a4,a4_prime,a4_second,scale_3space,scale_extratime,volume_ratio,theta,rho_req,p_req_0,p_req_1,p_req_2,p_req_3,p_req_5,p_req_6,p_req_7,p_mean_req,w_req
6.29999999999999982e+00,4.28524181073428423e+00,9.42675792149188729e-01,-2.16152323891296322e-01,7.26201049176824114e+01,1.37702913144168160e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.36659129473123002e+01,1.23340870526876998e+01,1.21179347287964028e+01,1.21179347287964028e+01,1.21179347287964028e+01,1.25502393765789968e+01,1.25502393765789968e+01,1.25502393765789968e+01,1.23340870526877016e+01,-5.21175205881439063e-01
6.34999999999999964e+00,4.33208884287489138e+00,9.30861553824470334e-01,-2.57433086230379637e-01,7.61030880490048389e+01,1.31400712590804859e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.35995096971655229e+01,1.24004903028344771e+01,1.21430572166040989e+01,1.21430572166040989e+01,1.21430572166040989e+01,1.26579233890648588e+01,1.26579233890648588e+01,1.26579233890648588e+01,1.24004903028344806e+01,-5.25455420979524468e-01
6.40000000000000036e+00,4.37829097666595857e+00,9.16827282675339861e-01,-3.05019905954266535e-01,7.97017048705564690e+01,1.25467830534378138e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.35217167987735429e+01,1.24782832012264571e+01,1.21732632952721911e+01,1.21732632952721911e+01,1.21732632952721911e+01,1.27833031071807230e+01,1.27833031071807230e+01,1.27833031071807230e+01,1.24782832012264588e+01,-5.30500528850729736e-01
6.45000000000000018e+00,4.42372918382629621e+00,9.00249494133928185e-01,-3.59201242492889705e-01,8.34067452028506864e+01,1.19894379953076249e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.34313474550651790e+01,1.25686525449348192e+01,1.22094513024419289e+01,1.22094513024419289e+01,1.22094513024419289e+01,1.29278537874277095e+01,1.29278537874277095e+01,1.29278537874277095e+01,1.25686525449348192e+01,-5.36403319059563510e-01
6.50000000000000000e+00,4.46826801025653797e+00,8.80797064563360932e-01,-4.19974281559740537e-01,8.72055530153921836e+01,1.14671596638289252e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.33274104068302996e+01,1.26725895931697004e+01,1.22526153116099596e+01,1.22526153116099596e+01,1.22526153116099596e+01,1.30925638747294411e+01,1.30925638747294411e+01,1.30925638747294411e+01,1.26725895931697004e+01,-5.43248880701269310e-01
6.54999999999999982e+00,4.51175560978521695e+00,8.58148924399036561e-01,-4.86917312274943170e-01,9.10815819448859116e+01,1.09791681111237917e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.32092587293416699e+01,1.27907412706583301e+01,1.23038239583833864e+01,1.23038239583833864e+01,1.23038239583833864e+01,1.32776585829332738e+01,1.32776585829332738e+01,1.32776585829332738e+01,1.27907412706583283e+01,-5.51105117997068294e-01
6.59999999999999964e+00,4.55402482671670050e+00,8.32018376639881763e-01,-5.59055128048700167e-01,9.50140548756143630e+01,1.05247586929021059e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.30767637371993928e+01,1.29232362628006072e+01,1.23641811347519077e+01,1.23641811347519077e+01,1.23641811347519077e+01,1.34822913908493067e+01,1.34822913908493067e+01,1.34822913908493067e+01,1.29232362628006090e+01,-5.60010771439694910e-01
6.65000000000000036e+00,4.59489565908077147e+00,8.02183881853615666e-01,-6.34739557857195158e-01,9.89778075734366780e+01,1.01032749109748569e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.29304969409172053e+01,1.30695030590827947e+01,1.24347635012255981e+01,1.24347635012255981e+01,1.24347635012255981e+01,1.37042426169399878e+01,1.37042426169399878e+01,1.37042426169399878e+01,1.30695030590827947e+01,-5.69961614558887275e-01
6.70000000000000018e+00,4.63417939442806670e+00,7.68524778239794149e-01,-7.11577736680810147e-01,1.02943407391336351e+02,9.71407519277586382e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.27718910043055729e+01,1.32281089956944253e+01,1.25165312590136146e+01,1.25165312590136146e+01,1.25165312590136146e+01,1.39396867323752360e+01,1.39396867323752360e+01,1.39396867323752360e+01,1.32281089956944253e+01,-5.80896377608400405e-01
6.75000000000000000e+00,4.67168458915020324e+00,7.31058574534032446e-01,-7.86447712175731506e-01,1.06877635772345627e+02,9.35649439448723273e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.26033399181991932e+01,1.33966600818008068e+01,1.26102123696250743e+01,1.26102123696250743e+01,1.26102123696250743e+01,1.41831077939765358e+01,1.41831077939765358e+01,1.41831077939765358e+01,1.33966600818008033e+01,-5.92684980639273329e-01
6.79999999999999982e+00,4.70722484436216426e+00,6.89974477962574273e-01,-8.55638769496053553e-01,1.10744400116217832e+02,9.02980194890735770e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.24281943407191804e+01,1.35718056592808196e+01,1.27161668897847662e+01,1.27161668897847662e+01,1.27161668897847662e+01,1.44274444287768731e+01,1.44274444287768731e+01,1.44274444287768731e+01,1.35718056592808214e+01,-6.05122528060171527e-01
6.84999999999999964e+00,4.74062802308860753e+00,6.45656303800925868e-01,-9.15136948690199459e-01,1.14506091572833554e+02,8.73315983686276560e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.22506161879136215e+01,1.37493838120863803e+01,1.28342468633961815e+01,1.28342468633961815e+01,1.28342468633961815e+01,1.46645207607765791e+01,1.46645207607765791e+01,1.46645207607765791e+01,1.37493838120863803e+01,-6.17932721321890810e-01
6.90000000000000036e+00,4.77174619750403473e+00,5.98687658271559009e-01,-9.61042972647454530e-01,1.18125332131363280e+02,8.46558466297417898e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.20752807365000479e+01,1.39247192634999504e+01,1.29636762908524954e+01,1.29636762908524954e+01,1.29636762908524954e+01,1.48857622361474053e+01,1.48857622361474053e+01,1.48857622361474053e+01,1.39247192634999486e+01,-6.30783337693926915e-01
6.95000000000000018e+00,4.80046529317847348e+00,5.49833995928271424e-01,-9.90066282818123700e-01,1.21566968642525609e+02,8.22591869458022887e-03,9.99999999999999667e-01,0.00000000000000000e+00,-2.19069522692353509e+01,1.40930477307646491e+01,1.31029814479465259e+01,1.31029814479465259e+01,1.31029814479465259e+01,1.50831140135827724e+01,1.50831140135827724e+01,1.50831140135827724e+01,1.40930477307646491e+01,-6.43313937856886509e-01
7.00000000000000000e+00,4.82671321532389985e+00,4.99999998969423265e-01,-9.99999993816539479e-01,1.24800094771729846e+02,8.01281442797849124e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.17499999969082722e+01,1.42500000030917295e+01,1.32500000092751904e+01,1.32500000092751904e+01,1.32500000092751904e+01,1.52499999969082687e+01,1.52499999969082687e+01,1.52499999969082687e+01,1.42500000030917295e+01,-6.55172414028383665e-01
7.04999999999999982e+00,4.85046529307403862e+00,4.50166001927853665e-01,-9.90066286137999074e-01,1.27799840394590873e+02,7.82473590665239138e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.16079482878751250e+01,1.43920517121248750e+01,1.34019854259868758e+01,1.34019854259868758e+01,1.34019854259868758e+01,1.53821179982628742e+01,1.53821179982628742e+01,1.53821179982628742e+01,1.43920517121248732e+01,-6.66053598443712036e-01
7.09999999999999964e+00,4.87174619728683744e+00,4.01312339333082135e-01,-9.61042979420443810e-01,1.30548681731254732e+02,7.65997777027410155e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.14831547811029751e+01,1.45168452188970267e+01,1.35558022394765825e+01,1.35558022394765825e+01,1.35558022394765825e+01,1.54778881983174710e+01,1.54778881983174710e+01,1.54778881983174710e+01,1.45168452188970285e+01,-6.75731537886900324e-01
7.15000000000000036e+00,4.89062802274166053e+00,3.54343693373375901e-01,-9.15136959188126209e-01,1.33037098144141680e+02,7.51670033359063631e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.13766783591004561e+01,1.46233216408995439e+01,1.37081846817114190e+01,1.37081846817114190e+01,1.37081846817114190e+01,1.55384586000876723e+01,1.55384586000876723e+01,1.55384586000876723e+01,1.46233216408995439e+01,-6.84078292953035905e-01
7.20000000000000018e+00,4.90722484385913393e+00,3.10025518585261561e-01,-8.55638784140236197e-01,1.35263515684700252e+02,7.39297655349283999e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.12883474665221826e+01,1.47116525334778174e+01,1.38560137493375830e+01,1.38560137493375830e+01,1.38560137493375830e+01,1.55672913176180554e+01,1.55672913176180554e+01,1.55672913176180554e+01,1.47116525334778192e+01,-6.91065971964860082e-01
7.25000000000000000e+00,4.92168458845435630e+00,2.68941421166068617e-01,-7.86447731553892804e-01,1.37233600711693185e+02,7.28684516630039632e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.12169884640564739e+01,1.47830115359435261e+01,1.39965638043896341e+01,1.39965638043896341e+01,1.39965638043896341e+01,1.55694592674974182e+01,1.55694592674974182e+01,1.55694592674974182e+01,1.47830115359435279e+01,-6.96753526589662164e-01
7.29999999999999982e+00,4.93417939349079671e+00,2.31475216357280938e-01,-7.11577761570664102e-01,1.38959065018837833e+02,7.19636390662556705e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.11607423273629500e+01,1.48392576726370500e+01,1.41276799110663855e+01,1.41276799110663855e+01,1.41276799110663855e+01,1.55508354342077144e+01,1.55508354342077144e+01,1.55508354342077144e+01,1.48392576726370500e+01,-7.01263568312932462e-01
7.34999999999999964e+00,4.94489565783964569e+00,1.97816111340873624e-01,-6.34739589257657832e-01,1.40456194584048120e+02,7.11965750575426718e-03,1.00000000000000044e+00,0.00000000000000000e+00,-2.11173936417180741e+01,1.48826063582819259e+01,1.42478667690242684e+01,1.42478667690242684e+01,1.42478667690242684e+01,1.55173459475395834e+01,1.55173459475395834e+01,1.55173459475395834e+01,1.48826063582819277e+01,-7.04755833545711363e-01
7.40000000000000036e+00,4.95402482509295705e+00,1.67981614796171547e-01,-5.59055167219983162e-01,1.41744313456328058e+02,7.05495674299557417e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.10846534687285896e+01,1.49153465312714104e+01,1.43562913640514296e+01,1.43562913640514296e+01,1.43562913640514296e+01,1.54744016984913948e+01,1.54744016984913948e+01,1.54744016984913948e+01,1.49153465312714104e+01,-7.07402972185096623e-01
7.45000000000000018e+00,4.96175560768059931e+00,1.41851064852158149e-01,-4.86917360789127285e-01,1.42844354537253196e+02,7.00062668377422238e-03,1.00000000000000044e+00,0.00000000000000000e+00,-2.10603651737990738e+01,1.49396348262009262e+01,1.44527174654117996e+01,1.44527174654117996e+01,1.44527174654117996e+01,1.54265521869900528e+01,1.54265521869900528e+01,1.54265521869900528e+01,1.49396348262009262e+01,-7.09372069425801333e-01
7.50000000000000000e+00,4.96826800754935771e+00,1.19202921988866326e-01,-4.19974341363870629e-01,1.43777649790412767e+02,6.95518393476119400e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10426280098320504e+01,1.49573719901679496e+01,1.45373976488040793e+01,1.45373976488040793e+01,1.45373976488040793e+01,1.53773463315318200e+01,1.53773463315318200e+01,1.53773463315318200e+01,1.49573719901679532e+01,-7.10812926179144711e-01
7.54999999999999982e+00,4.97372918036654177e+00,9.97504890969040797e-02,-3.59201315987115244e-01,1.44564992333178452e+02,6.91730400189351051e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.10298504802252140e+01,1.49701495197747860e+01,1.46109482037876717e+01,1.46109482037876717e+01,1.46109482037876717e+01,1.53293508357619004e+01,1.53293508357619004e+01,1.53293508357619004e+01,1.49701495197747843e+01,-7.11852399228968036e-01
7.59999999999999964e+00,4.97829097226928141e+00,8.31726964783705558e-02,-3.05019996088167877e-01,1.45225974229305024e+02,6.88582056554874148e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10207530923184507e+01,1.49792469076815493e+01,1.46742269115933830e+01,1.46742269115933830e+01,1.46742269115933830e+01,1.52842669037697192e+01,1.52842669037697192e+01,1.52842669037697192e+01,1.49792469076815511e+01,-7.12593256858878754e-01
7.65000000000000036e+00,4.98208883731520569e+00,6.91384203327623792e-02,-2.57433196621346172e-01,1.45778571561425196e+02,6.85971874527965472e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10143403634983272e+01,1.49856596365016728e+01,1.47282264398803253e+01,1.47282264398803253e+01,1.47282264398803253e+01,1.52430928331230167e+01,1.52430928331230167e+01,1.52430928331230167e+01,1.49856596365016692e+01,-7.13115871223423792e-01
7.70000000000000018e+00,4.98524180373469150e+00,5.73241758916837874e-02,-2.16152458969705058e-01,1.46238931871160048e+02,6.83812434352996761e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10098581834249813e+01,1.49901418165750187e+01,1.47739893576053127e+01,1.47739893576053127e+01,1.47739893576053127e+01,1.52062942755447246e+01,1.52062942755447246e+01,1.52062942755447246e+01,1.49901418165750169e+01,-7.13481342220623982e-01
7.75000000000000000e+00,4.98785317241295179e+00,4.74258731727000699e-02,-1.80706638885637760e-01,1.46621314691353660e+02,6.82029077494672453e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10067476403385811e+01,1.49932523596614207e+01,1.48125457207757822e+01,1.48125457207757822e+01,1.48125457207757822e+01,1.51739589985470591e+01,1.51739589985470591e+01,1.51739589985470591e+01,1.49932523596614224e+01,-7.13735063436015338e-01
7.79999999999999982e+00,4.99001167701557780e+00,3.91657227934737937e-02,-1.50527075792476372e-01,1.46938139284618529e+02,6.80558502284423546e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10046018615258063e+01,1.49953981384741937e+01,1.48448710626817171e+01,1.48448710626817171e+01,1.48448710626817171e+01,1.51459252142666703e+01,1.51459252142666703e+01,1.51459252142666703e+01,1.49953981384741954e+01,-7.13910134423509923e-01
7.84999999999999964e+00,4.99179289269983251e+00,3.22954646962290495e-02,-1.25009870615961638e-01,1.47200101038859003e+02,6.79347359779333519e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.10031289911198371e+01,1.49968710088801629e+01,1.48718611382642028e+01,1.48718611382642028e+01,1.48718611382642028e+01,1.51218808794961266e+01,1.51218808794961266e+01,1.51218808794961266e+01,1.49968710088801647e+01,-7.14030324492168300e-01
7.90000000000000036e+00,4.99326073705390527e+00,2.65969935753679991e-02,-1.03558374026328406e-01,1.47416326529948293e+02,6.78350915084595732e-03,9.99999999999999667e-01,0.00000000000000000e+00,-2.10021222002017431e+01,1.49978777997982569e+01,1.48943194257719274e+01,1.48943194257719274e+01,1.48943194257719274e+01,1.51014361738245828e+01,1.51014361738245828e+01,1.51014361738245828e+01,1.49978777997982551e+01,-7.14112490958375035e-01
7.95000000000000018e+00,4.99446895619217557e+00,2.18812709351215232e-02,-8.56099236654172951e-02,1.47594545398999259e+02,6.77531813453304162e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.10014363700532058e+01,1.49985636299467924e+01,1.49129537062813728e+01,1.49129537062813728e+01,1.49129537062813728e+01,1.50841735536122084e+01,1.50841735536122084e+01,1.50841735536122084e+01,1.49985636299467888e+01,-7.14168467606998814e-01
8.00000000000000000e+00,4.99546252832640114e+00,1.79862099614125984e-02,-7.06508248477814710e-02,1.47741264102209044e+02,6.76858971037494917e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10009705112463294e+01,1.49990294887536724e+01,1.49283786639058906e+01,1.49283786639058906e+01,1.49283786639058906e+01,1.50696803136014541e+01,1.50696803136014541e+01,1.50696803136014541e+01,1.49990294887536724e+01,-7.14206492539069648e-01
8.05000000000000071e+00,4.99627894663784566e+00,1.47740316928164327e-02,-5.82230387195707758e-02,1.47861932026627130e+02,6.76306596494301911e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10006548160373789e+01,1.49993451839626211e+01,1.49411221452430478e+01,1.49411221452430478e+01,1.49411221452430478e+01,1.50575682226821908e+01,1.50575682226821908e+01,1.50575682226821908e+01,1.49993451839626193e+01,-7.14232261582062988e-01
8.09999999999999964e+00,4.99694936415388291e+00,1.21284349839673230e-02,-4.79253441939854682e-02,1.47961094492225698e+02,6.75853340658103159e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10004412968054837e+01,1.49995587031945181e+01,1.49516333590005353e+01,1.49516333590005353e+01,1.49516333590005353e+01,1.50474840473885045e+01,1.50474840473885045e+01,1.50474840473885045e+01,1.49995587031945217e+01,-7.14249690813697491e-01
8.15000000000000036e+00,4.99749959729188120e+00,9.95180186669806545e-03,-3.94110540243832325e-02,1.48042529991750428e+02,6.75481566044382198e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10002971150811817e+01,1.49997028849188183e+01,1.49602918308944357e+01,1.49602918308944357e+01,1.49602918308944357e+01,1.50391139389432009e+01,1.50391139389432009e+01,1.50391139389432009e+01,1.49997028849188183e+01,-7.14261460336525933e-01
8.19999999999999929e+00,4.99795099347121941e+00,8.16257115302142060e-03,-3.23837743402147285e-02,1.48109370908900644e+02,6.75176725053461789e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10001998827034839e+01,1.49998001172965161e+01,1.49674163429563016e+01,1.49674163429563016e+01,1.49674163429563016e+01,1.50321838916367305e+01,1.50321838916367305e+01,1.50321838916367305e+01,1.49998001172965179e+01,-7.14269397485634894e-01
8.25000000000000000e+00,4.99832117318350022e+00,6.69285092419194885e-03,-2.65922266824196347e-02,1.48164208142399247e+02,6.74926834582687679e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10001343827604785e+01,1.49998656172395215e+01,1.49732733905571003e+01,1.49732733905571003e+01,1.49732733905571003e+01,1.50264578439219392e+01,1.50264578439219392e+01,1.50264578439219392e+01,1.49998656172395215e+01,-7.14274744334649436e-01
8.30000000000000071e+00,4.99862465932836209e+00,5.48629889938807760e-03,-2.18247976948477140e-02,1.48209180750671464e+02,6.74722034718128975e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000902984268407e+01,1.49999097015731593e+01,1.49780849038783117e+01,1.49780849038783117e+01,1.49780849038783117e+01,1.50217344992680069e+01,1.50217344992680069e+01,1.50217344992680069e+01,1.49999097015731593e+01,-7.14278343017259898e-01
8.34999999999999964e+00,4.99887340735596108e+00,4.49627316089928637e-03,-1.79042267540792804e-02,1.48246052077700057e+02,6.74554219815493624e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000606494170121e+01,1.49999393505829879e+01,1.49820351238289078e+01,1.49820351238289078e+01,1.49820351238289078e+01,1.50178435773370680e+01,1.50178435773370680e+01,1.50178435773370680e+01,1.49999393505829879e+01,-7.14280763327195700e-01
8.40000000000000036e+00,4.99907724944903453e+00,3.68423989940797839e-03,-1.46826651029735890e-02,1.48276273943384979e+02,6.74416731284885849e-03,9.99999999999999667e-01,0.00000000000000000e+00,-2.10000407208709099e+01,1.49999592791290901e+01,1.49852766140261160e+01,1.49852766140261160e+01,1.49852766140261160e+01,1.50146419442320642e+01,1.50146419442320642e+01,1.50146419442320642e+01,1.49999592791290919e+01,-7.14282390139432843e-01
8.44999999999999929e+00,4.99924426507306308e+00,3.01841632468955899e-03,-1.20372219502460111e-02,1.48301040465946812e+02,6.74304102559295307e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000273325113263e+01,1.49999726674886737e+01,1.49879354455384259e+01,1.49879354455384259e+01,1.49879354455384259e+01,1.50120098894389180e+01,1.50120098894389180e+01,1.50120098894389180e+01,1.49999726674886720e+01,-7.14283483063203883e-01
8.50000000000000000e+00,4.99938108902133660e+00,2.47262315662207920e-03,-9.86603716533904912e-03,1.48321332988056270e+02,6.74211847921111964e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000183415958226e+01,1.49999816584041774e+01,1.49901156212388358e+01,1.49901156212388358e+01,1.49901156212388358e+01,1.50098476955695155e+01,1.50098476955695155e+01,1.50098476955695155e+01,1.49999816584041774e+01,-7.14284217013893663e-01
8.55000000000000071e+00,4.99949316677481015e+00,2.02532038904142900e-03,-8.08487386541869094e-03,1.48337957441448083e+02,6.74136288006203527e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000123057680348e+01,1.49999876942319652e+01,1.49919028203665459e+01,1.49919028203665459e+01,1.49919028203665459e+01,1.50080725680973845e+01,1.50080725680973845e+01,1.50080725680973845e+01,1.49999876942319670e+01,-7.14284709733810419e-01
8.59999999999999964e+00,4.99958496570225819e+00,1.65880108016878470e-03,-6.62419783655809630e-03,1.48351575331885329e+02,6.74074405858411663e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000082548630687e+01,1.49999917451369296e+01,1.49933675473003714e+01,1.49933675473003714e+01,1.49933675473003714e+01,1.50066159429734878e+01,1.50066159429734878e+01,1.50066159429734878e+01,1.49999917451369278e+01,-7.14285040419606054e-01
8.65000000000000036e+00,4.99966014941195347e+00,1.35851995042520651e-03,-5.42669749586274265e-03,1.48362729372953766e+02,6.74023728349053969e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000055367293683e+01,1.49999944632706317e+01,1.49945677657747716e+01,1.49945677657747716e+01,1.49945677657747716e+01,1.50054211607664953e+01,1.50054211607664953e+01,1.50054211607664953e+01,1.49999944632706352e+01,-7.14285262307925994e-01
8.69999999999999929e+00,4.99972172146565264e+00,1.11253603285771364e-03,-4.44519318572301515e-03,1.48371864652129744e+02,6.73982228601483022e-03,1.00000000000000044e+00,0.00000000000000000e+00,-2.10000037132092743e+01,1.49999962867907257e+01,1.49955510936050036e+01,1.49955510936050036e+01,1.49955510936050036e+01,1.50044414799764514e+01,1.50044414799764514e+01,1.50044414799764514e+01,1.49999962867907275e+01,-7.14285411166643569e-01
8.75000000000000000e+00,4.99977214369232481e+00,9.11051194398890610e-04,-3.64088472047348908e-03,1.48379346080534560e+02,6.73948245773531556e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000024900428350e+01,1.49999975099571650e+01,1.49963566252366896e+01,1.49963566252366896e+01,1.49963566252366896e+01,1.50036383946776368e+01,1.50036383946776368e+01,1.50036383946776368e+01,1.49999975099571632e+01,-7.14285511016935493e-01
8.80000000000000071e+00,4.99981343349281193e+00,7.46028833835639133e-04,-2.98188909925426555e-03,1.48385472760614448e+02,6.73920419159406564e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.10000016696770615e+01,1.49999983303229367e+01,1.49970164412236819e+01,1.49970164412236819e+01,1.49970164412236819e+01,1.50029802194221915e+01,1.50029802194221915e+01,1.50029802194221915e+01,1.49999983303229385e+01,-7.14285577985556808e-01
8.84999999999999964e+00,4.99984724380020484e+00,6.10879359433610090e-04,-2.44202474336425264e-03,1.48390489803874544e+02,6.73897634088063777e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000011195207748e+01,1.49999988804792252e+01,1.49975568557358603e+01,1.49975568557358603e+01,1.49975568557358603e+01,1.50024409052225902e+01,1.50024409052225902e+01,1.50024409052225902e+01,1.49999988804792235e+01,-7.14285622896268069e-01
8.90000000000000036e+00,4.99987492874342099e+00,5.00201107079029377e-04,-1.99980362372396449e-03,1.48394598043026491e+02,6.73878977528584618e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000007506034443e+01,1.49999992493965557e+01,1.49979994457728338e+01,1.49979994457728338e+01,1.49979994457728338e+01,1.50019990530202811e+01,1.50019990530202811e+01,1.50019990530202811e+01,1.49999992493965575e+01,-7.14285653011966004e-01
8.94999999999999929e+00,4.99989759754063723e+00,4.09567164985678443e-04,-1.63759767889083176e-03,1.48397962008205894e+02,6.73863701675837985e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000005032357890e+01,1.49999994967642110e+01,1.49983618990853227e+01,1.49983618990853227e+01,1.49983618990853227e+01,1.50016370944431028e+01,1.50016370944431028e+01,1.50016370944431028e+01,1.49999994967642127e+01,-7.14285673205242833e-01
9.00000000000000000e+00,4.99991615871254513e+00,3.35350130466195620e-04,-1.34095068302378883e-03,1.48400716473852498e+02,6.73851194091906747e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000003373791309e+01,1.49999996626208691e+01,1.49986587119378445e+01,1.49986587119378445e+01,1.49986587119378445e+01,1.50013406133038938e+01,1.50013406133038938e+01,1.50013406133038938e+01,1.49999996626208691e+01,-7.14285686744561166e-01
9.05000000000000071e+00,4.99993135634087160e+00,2.74578156101112870e-04,-1.09801105174864842e-03,1.48402971829922819e+02,6.73840953229730161e-03,9.99999999999999667e-01,0.00000000000000000e+00,-2.10000002261794911e+01,1.49999997738205089e+01,1.49989017627687602e+01,1.49989017627687602e+01,1.49989017627687602e+01,1.50010977848722575e+01,1.50010977848722575e+01,1.50010977848722575e+01,1.49999997738205071e+01,-7.14285695822082456e-01
9.09999999999999964e+00,4.99994379979443959e+00,2.24816770233233907e-04,-8.99064910611812066e-04,1.48404818486901519e+02,6.73832568373284885e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000001516277379e+01,1.49999998483722603e+01,1.49991007834616479e+01,1.49991007834616479e+01,1.49991007834616479e+01,1.50008989132828727e+01,1.50008989132828727e+01,1.50008989132828727e+01,1.49999998483722585e+01,-7.14285701907939719e-01
9.15000000000000036e+00,4.99995398809369984e+00,1.84071904963320027e-04,-7.36152089988225322e-04,1.48406330487306263e+02,6.73825703200399244e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.10000001016474016e+01,1.49999998983526002e+01,1.49992637462626135e+01,1.49992637462626135e+01,1.49992637462626135e+01,1.50007360504425904e+01,1.50007360504425904e+01,1.50007360504425904e+01,1.49999998983525984e+01,-7.14285705987967257e-01
9.19999999999999929e+00,4.99996232987676592e+00,1.50710358059700052e-04,-6.02750577790536974e-04,1.48407568465884310e+02,6.73820082316002947e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000681408352e+01,1.49999999318591630e+01,1.49993971812813740e+01,1.49993971812813740e+01,1.49993971812813740e+01,1.50006026824369556e+01,1.50006026824369556e+01,1.50006026824369556e+01,1.49999999318591630e+01,-7.14285708723197077e-01
9.25000000000000000e+00,4.99996915975833822e+00,1.23394575986115172e-04,-4.93517399058755833e-04,1.48408582075462760e+02,6.73815480220355586e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000456786644e+01,1.49999999543213356e+01,1.49995064369222764e+01,1.49995064369222764e+01,1.49995064369222764e+01,1.50004934717203948e+01,1.50004934717203948e+01,1.50004934717203948e+01,1.49999999543213338e+01,-7.14285710556843645e-01
9.30000000000000071e+00,4.99997475173134376e+00,1.01029193907843420e-04,-4.04075948039204645e-04,1.48409411974567917e+02,6.73811712272914635e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000306206971e+01,1.49999999693793047e+01,1.49995958934312679e+01,1.49995958934312679e+01,1.49995958934312679e+01,1.50004040453273451e+01,1.50004040453273451e+01,1.50004040453273451e+01,1.49999999693793065e+01,-7.14285711786065702e-01
9.34999999999999964e+00,4.99997933014474150e+00,8.27172228517328772e-05,-3.30841522851009029e-04,1.48410091455763506e+02,6.73808627291405757e-03,9.99999999999999556e-01,0.00000000000000000e+00,-2.10000000205264179e+01,1.49999999794735821e+01,1.49996691379507325e+01,1.49996691379507325e+01,1.49996691379507325e+01,1.50003308209964352e+01,1.50003308209964352e+01,1.50003308209964352e+01,1.49999999794735857e+01,-7.14285712610088552e-01
9.40000000000000036e+00,4.99998307869501701e+00,6.77241496196873035e-05,-2.70878252236963417e-04,1.48410647779495434e+02,6.73806101490624296e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000137596814e+01,1.49999999862403186e+01,1.49997291079880810e+01,1.49997291079880810e+01,1.49997291079880810e+01,1.50002708644925562e+01,1.50002708644925562e+01,1.50002708644925562e+01,1.49999999862403204e+01,-7.14285713162475022e-01
