t,a4,a4_prime,a4_second,scale_3space,scale_extratime,volume_ratio,theta,rho_req,p_req_0,p_req_1,p_req_2,p_req_3,p_req_5,p_req_6,p_req_7,p_mean_req,w_req
6.20000000000000018e+00,8.38002337597395730e+00,1.92166845723670332e+00,-3.01053747734622179e-01,4.35911082347209413e+03,2.29404582837259847e-04,1.00000000000000000e+00,0.00000000000000000e+00,-3.20784289786154773e+01,3.92157102138452585e+00,3.62051727364990228e+00,3.62051727364990228e+00,3.62051727364990228e+00,4.22262476911914675e+00,4.22262476911914675e+00,4.22262476911914675e+00,3.92157102138452496e+00,-1.22249472503742990e-01
6.25000000000000000e+00,8.47570636238254949e+00,1.90514817477291842e+00,-3.61412947397235118e-01,4.79680985491230604e+03,2.08471886576017248e-04,1.00000000000000000e+00,0.00000000000000000e+00,-3.18887687035217482e+01,4.11123129647825181e+00,3.74981834908101685e+00,3.74981834908101685e+00,3.74981834908101685e+00,4.47264424387548676e+00,4.47264424387548676e+00,4.47264424387548676e+00,4.11123129647825092e+00,-1.28924115405691819e-01
6.29999999999999982e+00,8.57048362146856846e+00,1.88535158429837746e+00,-4.32304647782592644e-01,5.27367963825520110e+03,1.89620922883903186e-04,9.99999999999999778e-01,0.00000000000000000e+00,-3.16636517892492044e+01,4.33634821075079380e+00,3.90404356296820287e+00,3.90404356296820287e+00,3.90404356296820287e+00,4.76865285853338783e+00,4.76865285853338783e+00,4.76865285853338783e+00,4.33634821075079468e+00,-1.36950350503258128e-01
6.34999999999999964e+00,8.66417768574978275e+00,1.86172310764894067e+00,-5.14866172460759275e-01,5.79168001059458220e+03,1.72661472693713035e-04,1.00000000000000000e+00,0.00000000000000000e+00,-3.13980387886620882e+01,4.60196121133791358e+00,4.08709503887715453e+00,4.08709503887715453e+00,4.08709503887715453e+00,5.11682738379867263e+00,5.11682738379867263e+00,5.11682738379867263e+00,4.60196121133791358e+00,-1.46568428758031000e-01
6.40000000000000036e+00,8.75658195333191713e+00,1.83365456535067972e+00,-6.10039811908533069e-01,6.35236175927328441e+03,1.57421764990034327e-04,1.00000000000000000e+00,0.00000000000000000e+00,-3.10868671950941717e+01,4.91313280490583004e+00,4.30309299299729542e+00,4.30309299299729542e+00,4.30309299299729542e+00,5.52317261681436111e+00,5.52317261681436111e+00,5.52317261681436111e+00,4.91313280490582827e+00,-1.58045285620841552e-01
6.45000000000000018e+00,8.84745836765259241e+00,1.80049898826785637e+00,-7.18402484985779410e-01,6.95668514533325560e+03,1.43746623443326141e-04,1.00000000000000044e+00,0.00000000000000000e+00,-3.07253898202607232e+01,5.27461017973927682e+00,4.55620769475349707e+00,4.55620769475349707e+00,4.55620769475349707e+00,5.99301266472505656e+00,5.99301266472505656e+00,5.99301266472505656e+00,5.27461017973927682e+00,-1.71669430740993556e-01
6.50000000000000000e+00,8.93653602051307594e+00,1.76159412912672186e+00,-8.39948563119481073e-01,7.60480847672037544e+03,1.31495750755745088e-04,1.00000000000000000e+00,0.00000000000000000e+00,-3.03096416273211986e+01,5.69035837267879874e+00,4.85040980955931822e+00,4.85040980955931822e+00,4.85040980955931822e+00,6.53030693579828103e+00,6.53030693579828103e+00,6.53030693579828103e+00,5.69035837267879963e+00,-1.87740866178684684e-01
6.54999999999999982e+00,9.02351121957043389e+00,1.71629784879807312e+00,-9.73834624549886341e-01,8.29585456958296709e+03,1.20542132412317587e-04,9.99999999999999667e-01,0.00000000000000000e+00,-2.98370349173666796e+01,6.16296508263332043e+00,5.18913045808343210e+00,5.18913045808343210e+00,5.18913045808343210e+00,7.13679970718320522e+00,7.13679970718320522e+00,7.13679970718320522e+00,6.16296508263331955e+00,-2.06554206867457818e-01
6.59999999999999964e+00,9.10804965343340101e+00,1.66403675327976353e+00,-1.11811025609740033e+00,9.02767062390625688e+03,1.10770545543818438e-04,9.99999999999999445e-01,0.00000000000000000e+00,-2.93070549487975711e+01,6.69294505120243066e+00,5.57483479510502988e+00,5.57483479510502988e+00,5.57483479510502988e+00,7.81105530729983144e+00,7.81105530729983144e+00,7.81105530729983144e+00,6.69294505120242977e+00,-2.28373170313280915e-01
6.65000000000000036e+00,9.18979131816154293e+00,1.60436776370723133e+00,-1.26947911571439032e+00,9.79660639204425752e+03,1.02076163926734020e-04,1.00000000000000000e+00,0.00000000000000000e+00,-2.87219877636688246e+01,7.27801223633117278e+00,6.00853312061678224e+00,6.00853312061678224e+00,6.00853312061678224e+00,8.54749135204556332e+00,8.54749135204556332e+00,8.54749135204556332e+00,7.27801223633117189e+00,-2.53395144382636217e-01
6.70000000000000018e+00,9.26835878885613340e+00,1.53704955647958830e+00,-1.42315547336162029e+00,1.05973451253386447e+04,9.43632568509034385e-05,9.99999999999999889e-01,0.00000000000000000e+00,-2.80875640172222987e+01,7.91243598277770310e+00,6.48928050941608259e+00,6.48928050941608259e+00,6.48928050941608259e+00,9.33559145613932273e+00,9.33559145613932273e+00,9.33559145613932273e+00,7.91243598277770399e+00,-2.81706023987202236e-01
6.75000000000000000e+00,9.34336917830040647e+00,1.46211714906806489e+00,-1.57289542435146301e+00,1.14228290282861726e+04,8.75439873540710190e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.74133596727967763e+01,8.58664032720322190e+00,7.01374490285175867e+00,7.01374490285175867e+00,7.01374490285175867e+00,1.01595357515546851e+01,1.01595357515546851e+01,1.01595357515546851e+01,8.58664032720322190e+00,-3.13228310199571869e-01
6.79999999999999982e+00,9.41444968872432852e+00,1.37994895592514855e+00,-1.71127753899210711e+00,1.22643221571009490e+04,8.15373232364911100e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.67127773628767251e+01,9.28722263712327845e+00,7.57594509813117156e+00,7.57594509813117156e+00,7.57594509813117156e+00,1.09985001761153853e+01,1.09985001761153853e+01,1.09985001761153853e+01,9.28722263712327845e+00,-3.47669675487578267e-01
6.84999999999999964e+00,9.48125604617721507e+00,1.29131260760185174e+00,-1.83027389738039892e+00,1.31116450072861426e+04,7.62680807361929003e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.60024647516544789e+01,9.99753524834551754e+00,8.16726135096511818e+00,8.16726135096511818e+00,8.16726135096511818e+00,1.18278091457259169e+01,1.18278091457259169e+01,1.18278091457259169e+01,9.99753524834551754e+00,-3.84484138093462713e-01
6.90000000000000036e+00,9.54349239500806945e+00,1.19737531654311802e+00,-1.92208594529490906e+00,1.39535940911448870e+04,7.16661236859836433e-05,9.99999999999999889e-01,0.00000000000000000e+00,-2.53011229460001985e+01,1.06988770539998050e+01,8.77679110870489509e+00,8.77679110870489509e+00,8.77679110870489509e+00,1.26209629992947150e+01,1.26209629992947150e+01,1.26209629992947150e+01,1.06988770539998068e+01,-4.22861747157794454e-01
6.95000000000000018e+00,9.60093058635694696e+00,1.09966799185654285e+00,-1.98013256563624740e+00,1.47785278649328066e+04,6.76657383698445110e-05,1.00000000000000044e+00,0.00000000000000000e+00,-2.46278090769414035e+01,1.13721909230585947e+01,9.39205835742234640e+00,9.39205835742234640e+00,9.39205835742234640e+00,1.33523234886948430e+01,1.33523234886948430e+01,1.33523234886948430e+01,1.13721909230585947e+01,-4.61762184672211973e-01
7.00000000000000000e+00,9.65342643064779971e+00,9.99999997938846530e-01,-1.99999998763307896e+00,1.55750636550327490e+04,6.42051950572202802e-05,9.99999999999999667e-01,0.00000000000000000e+00,-2.39999999876330783e+01,1.20000000123669217e+01,1.00000000247338434e+01,1.00000000247338434e+01,1.00000000247338434e+01,1.40000000000000000e+01,1.40000000000000000e+01,1.40000000000000000e+01,1.20000000123669235e+01,-5.00000000772932718e-01
7.04999999999999982e+00,9.70093058614807724e+00,9.00332003855707330e-01,-1.98013257227599815e+00,1.63327992048829019e+04,6.12264920088552200e-05,9.99999999999999667e-01,0.00000000000000000e+00,-2.34317931515005000e+01,1.25682068484995000e+01,1.05880742762235016e+01,1.05880742762235016e+01,1.05880742762235016e+01,1.45483394207754984e+01,1.45483394207754984e+01,1.45483394207754984e+01,1.25682068484995000e+01,-5.36374095112506222e-01
7.09999999999999964e+00,9.74349239457367489e+00,8.02624678666164271e-01,-1.92208595884088762e+00,1.70429583017684454e+04,5.86752594410933949e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.29326191244118895e+01,1.30673808755881105e+01,1.11452949167472219e+01,1.11452949167472219e+01,1.11452949167472219e+01,1.49894668344289990e+01,1.49894668344289990e+01,1.49894668344289990e+01,1.30673808755881087e+01,-5.69816330384950054e-01
7.15000000000000036e+00,9.78125604548332106e+00,7.08687386746751802e-01,-1.83027391837625242e+00,1.76988694826139872e+04,5.65007839050015779e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.25067134364018173e+01,1.34932865635981809e+01,1.16630126452219258e+01,1.16630126452219258e+01,1.16630126452219258e+01,1.53235604819744324e+01,1.53235604819744324e+01,1.53235604819744324e+01,1.34932865635981774e+01,-5.99522742479782100e-01
7.20000000000000018e+00,9.81444968771826787e+00,6.20051037170523123e-01,-1.71127756828047239e+00,1.82962186753851493e+04,5.46561023204948773e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.21533898660887232e+01,1.38466101339112768e+01,1.21353325656308026e+01,1.21353325656308026e+01,1.21353325656308026e+01,1.55578877021917474e+01,1.55578877021917474e+01,1.55578877021917474e+01,1.38466101339112750e+01,-6.25033469713226930e-01
7.25000000000000000e+00,9.84336917690871260e+00,5.37882842332137234e-01,-1.57289546310778561e+00,1.88330611642964323e+04,5.30981124776354468e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.18679538562258955e+01,1.41320461437741027e+01,1.25591506806663169e+01,1.25591506806663169e+01,1.25591506806663169e+01,1.57049416068818886e+01,1.57049416068818886e+01,1.57049416068818886e+01,1.41320461437741027e+01,-6.46244556609517962e-01
7.29999999999999982e+00,9.86835878698159341e+00,4.62950432714561877e-01,-1.42315552314132820e+00,1.93096217509095986e+04,5.17876534765831931e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.16429693094518001e+01,1.43570306905481999e+01,1.29338751674068710e+01,1.29338751674068710e+01,1.29338751674068710e+01,1.57801862136895288e+01,1.57801862136895288e+01,1.57801862136895288e+01,1.43570306905482017e+01,-6.63357716091122374e-01
7.34999999999999964e+00,9.88979131567929137e+00,3.95632222681747248e-01,-1.26947917851531566e+00,1.97279425970319862e+04,5.06895229992430772e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.14695745668722999e+01,1.45304254331277001e+01,1.32609462546123869e+01,1.32609462546123869e+01,1.32609462546123869e+01,1.57999046116430168e+01,1.57999046116430168e+01,1.57999046116430168e+01,1.45304254331277019e+01,-6.76791493369796271e-01
7.40000000000000036e+00,9.90804965018591410e+00,3.35963229592343093e-01,-1.11811033443996632e+00,2.00914503972057864e+04,4.97724146455387199e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.13386138749143512e+01,1.46613861250856488e+01,1.35432757906456800e+01,1.35432757906456800e+01,1.35432757906456800e+01,1.57794964595256140e+01,1.57794964595256140e+01,1.57794964595256140e+01,1.46613861250856470e+01,-6.87082404275638270e-01
7.45000000000000018e+00,9.92351121536119862e+00,2.83702129704316297e-01,-9.73834721578254570e-01,2.04045096231644820e+04,4.90087739655716611e-05,9.99999999999999667e-01,0.00000000000000000e+00,-2.12414606951962952e+01,1.47585393048037048e+01,1.37847045832254516e+01,1.37847045832254516e+01,1.37847045832254516e+01,1.57323740263819616e+01,1.57323740263819616e+01,1.57323740263819616e+01,1.47585393048037066e+01,-6.94798701303122490e-01
7.50000000000000000e+00,9.93653601509871542e+00,2.38405843977732651e-01,-8.39948682727741258e-01,2.06720125792545805e+04,4.83745835663602008e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.11705120393282051e+01,1.48294879606717949e+01,1.39895392779440542e+01,1.39895392779440542e+01,1.39895392779440542e+01,1.56694366433995356e+01,1.56694366433995356e+01,1.56694366433995356e+01,1.48294879606717949e+01,-7.00478473696018011e-01
7.54999999999999982e+00,9.94745836073308354e+00,1.99500978193808159e-01,-7.18402631974230488e-01,2.08990370082919471e+04,4.78490946546119704e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.11194019209008594e+01,1.48805980790991406e+01,1.41621954471249101e+01,1.41621954471249101e+01,1.41621954471249101e+01,1.55990007110733711e+01,1.55990007110733711e+01,1.55990007110733711e+01,1.48805980790991406e+01,-7.04593725467790200e-01
7.59999999999999964e+00,9.95658194453856282e+00,1.66345392956741112e-01,-6.10039992176335755e-01,2.10905835908507652e+04,4.74145248609339883e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10830123692737956e+01,1.49169876307262026e+01,1.43069476385498664e+01,1.43069476385498664e+01,1.43069476385498664e+01,1.55270276229025388e+01,1.55270276229025388e+01,1.55270276229025388e+01,1.49169876307262008e+01,-7.07535876252014750e-01
7.65000000000000036e+00,9.96417767463041137e+00,1.38276840665524758e-01,-5.14866393242692344e-01,2.12513919264895703e+04,4.70557412643410762e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10573614539933160e+01,1.49426385460066822e+01,1.44277721527639908e+01,1.44277721527639908e+01,1.44277721527639908e+01,1.54575049392493771e+01,1.54575049392493771e+01,1.54575049392493771e+01,1.49426385460066822e+01,-7.09615902194287607e-01
7.70000000000000018e+00,9.97048360746938300e+00,1.14648351783367575e-01,-4.32304917939410116e-01,2.13858251948177931e+04,4.67599445375771507e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10394327336999289e+01,1.49605672663000711e+01,1.45282623483606610e+01,1.45282623483606610e+01,1.45282623483606610e+01,1.53928721842394811e+01,1.53928721842394811e+01,1.53928721842394811e+01,1.49605672663000711e+01,-7.11072748759854600e-01
7.75000000000000000e+00,9.97570634482590357e+00,9.48517463454001397e-02,-3.61413277771275521e-01,2.14978099218209609e+04,4.65163662548233919e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10269905613543173e+01,1.49730094386456827e+01,1.46115961608744094e+01,1.46115961608744094e+01,1.46115961608744094e+01,1.53344227164169595e+01,1.53344227164169595e+01,1.53344227164169595e+01,1.49730094386456845e+01,-7.12085231358057680e-01
7.79999999999999982e+00,9.98002335403115559e+00,7.83314455869475873e-02,-3.01054151584952745e-01,2.15908167764259524e+04,4.63159875031617682e-05,9.99999999999999556e-01,0.00000000000000000e+00,-2.10184074461032218e+01,1.49815925538967782e+01,1.46805384023118233e+01,1.46805384023118233e+01,1.46805384023118233e+01,1.52826467054817297e+01,1.52826467054817297e+01,1.52826467054817297e+01,1.49815925538967747e+01,-7.12784381609955719e-01
7.84999999999999964e+00,9.98358578539966501e+00,6.45909293924580991e-02,-2.50019741231923276e-01,2.16678697458503011e+04,4.61512835239151194e-05,9.99999999999999667e-01,0.00000000000000000e+00,-2.10125159644793449e+01,1.49874840355206551e+01,1.47374642942887313e+01,1.47374642942887313e+01,1.47374642942887313e+01,1.52375037767525789e+01,1.52375037767525789e+01,1.52375037767525789e+01,1.49874840355206533e+01,-7.13264611475193155e-01
7.90000000000000036e+00,9.98652147410781055e+00,5.31939871507359982e-02,-2.07116748052656813e-01,2.17315733275843413e+04,4.60159963996108426e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10084888008069797e+01,1.49915111991930203e+01,1.47843944511403649e+01,1.47843944511403649e+01,1.47843944511403649e+01,1.51986279472456793e+01,1.51986279472456793e+01,1.51986279472456793e+01,1.49915111991930239e+01,-7.13593030956951480e-01
7.95000000000000018e+00,9.98893791238435114e+00,4.37625418702430463e-02,-1.71219847330834590e-01,2.17841498315372519e+04,4.59049358241322975e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10057454802128341e+01,1.49942545197871659e+01,1.48230346724563322e+01,1.48230346724563322e+01,1.48230346724563322e+01,1.51654743671179997e+01,1.51654743671179997e+01,1.51654743671179997e+01,1.49942545197871642e+01,-7.13816823778597898e-01
8.00000000000000000e+00,9.99092505665280228e+00,3.59724199228251967e-02,-1.41301649695562942e-01,2.18274811185186845e+04,4.58138066673936321e-05,9.99999999999999889e-01,0.00000000000000000e+00,-2.10038820449853141e+01,1.49961179550146859e+01,1.48548163053191242e+01,1.48548163053191242e+01,1.48548163053191242e+01,1.51374196047102512e+01,1.51374196047102512e+01,1.51374196047102512e+01,1.49961179550146859e+01,-7.13968871225641677e-01
8.05000000000000071e+00,9.99255789327569133e+00,2.95480633856328653e-02,-1.16446077439141552e-01,2.18631509426468983e+04,4.57390612461706483e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10026192641495228e+01,1.49973807358504754e+01,1.48809346584113342e+01,1.48809346584113342e+01,1.48809346584113342e+01,1.51138268132896165e+01,1.51138268132896165e+01,1.51138268132896165e+01,1.49973807358504754e+01,-7.14071923469578596e-01
8.09999999999999964e+00,9.99389872830776582e+00,2.42568699679346460e-02,-9.58506883879709365e-02,2.18924854833373392e+04,4.56777738078718065e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10017651872219240e+01,1.49982348127780760e+01,1.49023841243901050e+01,1.49023841243901050e+01,1.49023841243901050e+01,1.50940855011660471e+01,1.50940855011660471e+01,1.50940855011660471e+01,1.49982348127780760e+01,-7.14141629480908202e-01
8.15000000000000036e+00,9.99499919458376240e+00,1.99036037333961309e-02,-7.88221080487664649e-02,2.19165906863583259e+04,4.56275346065771015e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10011884603247267e+01,1.49988115396752715e+01,1.49199894316265045e+01,1.49199894316265045e+01,1.49199894316265045e+01,1.50776336477240385e+01,1.50776336477240385e+01,1.50776336477240385e+01,1.49988115396752733e+01,-7.14188702606564640e-01
8.19999999999999929e+00,9.99590198694243881e+00,1.63251423060428412e-02,-6.47675486804294570e-02,2.19363857510303023e+04,4.55863610053917995e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10007995308139357e+01,1.49992004691860643e+01,1.49344329205056336e+01,1.49344329205056336e+01,1.49344329205056336e+01,1.50639680178664914e+01,1.50639680178664914e+01,1.50639680178664914e+01,1.49992004691860625e+01,-7.14220448949008824e-01
8.25000000000000000e+00,9.99664234636700044e+00,1.33857018483838977e-02,-5.31844533648392695e-02,2.19526325744642018e+04,4.55526232039806696e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10005375310419211e+01,1.49994624689580789e+01,1.49462780155932400e+01,1.49462780155932400e+01,1.49462780155932400e+01,1.50526469223229178e+01,1.50526469223229178e+01,1.50526469223229178e+01,1.49994624689580807e+01,-7.14241835323816909e-01
8.30000000000000071e+00,9.99724931865672417e+00,1.09725977987761552e-02,-4.36495953896954281e-02,2.19659612587852025e+04,4.55249824134172044e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10003611937073629e+01,1.49996388062926371e+01,1.49559892109029438e+01,1.49559892109029438e+01,1.49559892109029438e+01,1.50432884016823341e+01,1.50432884016823341e+01,1.50432884016823341e+01,1.49996388062926371e+01,-7.14256229592241110e-01
8.34999999999999964e+00,9.99774681471192217e+00,8.99254632179857273e-03,-3.58084535081585609e-02,2.19768919566241602e+04,4.55023395470889242e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10002425976680485e+01,1.49997574023319498e+01,1.49639489488237931e+01,1.49639489488237931e+01,1.49639489488237931e+01,1.50355658558401100e+01,1.50355658558401100e+01,1.50355658558401100e+01,1.49997574023319498e+01,-7.14265910623222200e-01
8.40000000000000036e+00,9.99815449889806906e+00,7.36847979881595679e-03,-2.93653302059471780e-02,2.19858534145337508e+04,4.54837927436989981e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10001628834836360e+01,1.49998371165163640e+01,1.49704717863104175e+01,1.49704717863104175e+01,1.49704717863104175e+01,1.50292024467223104e+01,1.50292024467223104e+01,1.50292024467223104e+01,1.49998371165163640e+01,-7.14272417777937707e-01
8.44999999999999929e+00,9.99848853014612615e+00,6.03683264937911798e-03,-2.40744439004920222e-02,2.19931986032823952e+04,4.54686022728296638e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10001093300453121e+01,1.49998906699546897e+01,1.49758162260541976e+01,1.49758162260541976e+01,1.49758162260541976e+01,1.50239651138551817e+01,1.50239651138551817e+01,1.50239651138551817e+01,1.49998906699546914e+01,-7.14276789430520864e-01
8.50000000000000000e+00,9.99876217804267320e+00,4.94524631324415841e-03,-1.97320743306780982e-02,2.19992178193538712e+04,4.54561615877200584e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000733663832975e+01,1.49999266336167025e+01,1.49801945592860264e+01,1.49801945592860264e+01,1.49801945592860264e+01,1.50196587079473822e+01,1.50196587079473822e+01,1.50196587079473822e+01,1.49999266336167061e+01,-7.14279725214123973e-01
8.55000000000000071e+00,9.99898633354962030e+00,4.05064077808285801e-03,-1.61697477308373819e-02,2.20041496179008609e+04,4.54459734806783000e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000492230721392e+01,1.49999507769278608e+01,1.49837810291970239e+01,1.49837810291970239e+01,1.49837810291970239e+01,1.50161205246586977e+01,1.50161205246586977e+01,1.50161205246586977e+01,1.49999507769278626e+01,-7.14281696085162343e-01
8.59999999999999964e+00,9.99916993140451638e+00,3.31760216033756940e-03,-1.32483956731161926e-02,2.20081899034520502e+04,4.54376304633370600e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000330194522817e+01,1.49999669805477183e+01,1.49867185848746001e+01,1.49867185848746001e+01,1.49867185848746001e+01,1.50132153762208329e+01,1.50132153762208329e+01,1.50132153762208329e+01,1.49999669805477147e+01,-7.14283018824459992e-01
8.65000000000000036e+00,9.99932029882390694e+00,2.71703990085041302e-03,-1.08533949917254853e-02,2.20114994669923180e+04,4.54307986377559342e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000221469174662e+01,1.49999778530825321e+01,1.49891244580908065e+01,1.49891244580908065e+01,1.49891244580908065e+01,1.50108312480742576e+01,1.50108312480742576e+01,1.50108312480742576e+01,1.49999778530825303e+01,-7.14283906375990929e-01
8.69999999999999929e+00,9.99944344293130527e+00,2.22507206571542727e-03,-8.89038637144603031e-03,2.20142102203499053e+04,4.54252044470621711e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000148528370936e+01,1.49999851471629064e+01,1.49910947607914604e+01,1.49910947607914604e+01,1.49910947607914604e+01,1.50088755335343524e+01,1.50088755335343524e+01,1.50088755335343524e+01,1.49999851471629064e+01,-7.14284501810074413e-01
8.75000000000000000e+00,9.99954428738464962e+00,1.82210238879778122e-03,-7.28176944094697815e-03,2.20164303432870438e+04,4.54206237981220526e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000099601713472e+01,1.49999900398286528e+01,1.49927082703877073e+01,1.49927082703877073e+01,1.49927082703877073e+01,1.50072718092696018e+01,1.50072718092696018e+01,1.50072718092696018e+01,1.49999900398286545e+01,-7.14284901210887946e-01
8.80000000000000071e+00,9.99962686698562386e+00,1.49205766767127827e-03,-5.96377819850853110e-03,2.20182485263910530e+04,4.54168731359990289e-05,9.99999999999999889e-01,0.00000000000000000e+00,-2.10000066787082496e+01,1.49999933212917504e+01,1.49940295430932409e+01,1.49940295430932409e+01,1.49940295430932409e+01,1.50059570994902565e+01,1.50059570994902565e+01,1.50059570994902565e+01,1.49999933212917504e+01,-7.14285169085214222e-01
8.84999999999999964e+00,9.99969448760040969e+00,1.22175871886722018e-03,-4.88404948672850527e-03,2.20197374642337927e+04,4.54138021229489881e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000044780831026e+01,1.49999955219168974e+01,1.49951114724301711e+01,1.49951114724301711e+01,1.49951114724301711e+01,1.50048795714036274e+01,1.50048795714036274e+01,1.50048795714036274e+01,1.49999955219168974e+01,-7.14285348727987990e-01
8.90000000000000036e+00,9.99974985748684198e+00,1.00040221415805875e-03,-3.99960724744792898e-03,2.20209567283514043e+04,4.54112876354970612e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000030024137700e+01,1.49999969975862300e+01,1.49959973903387827e+01,1.49959973903387827e+01,1.49959973903387827e+01,1.50039966048336773e+01,1.50039966048336773e+01,1.50039966048336773e+01,1.49999969975862282e+01,-7.14285469190747646e-01
8.94999999999999929e+00,9.99979519508127446e+00,8.19134329971356887e-04,-3.27519535778166351e-03,2.20219551281889217e+04,4.54092288436262778e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000020129431491e+01,1.49999979870568492e+01,1.49967227916990673e+01,1.49967227916990673e+01,1.49967227916990673e+01,1.50032731824146310e+01,1.50032731824146310e+01,1.50032731824146310e+01,1.49999979870568492e+01,-7.14285549963840194e-01
9.00000000000000000e+00,9.99983231742509027e+00,6.70700260932391239e-04,-2.68190136604757766e-03,2.20227726499527562e+04,4.54075431779088549e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000013495165199e+01,1.49999986504834801e+01,1.49973167491174326e+01,1.49973167491174326e+01,1.49973167491174326e+01,1.50026805518495276e+01,1.50026805518495276e+01,1.50026805518495276e+01,1.49999986504834784e+01,-7.14285604121107420e-01
9.05000000000000071e+00,9.99986271268174320e+00,5.49156312202225740e-04,-2.19602210349729684e-03,2.20234420479528708e+04,4.54061630249551470e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000009047179645e+01,1.49999990952820355e+01,1.49978030731785363e+01,1.49978030731785363e+01,1.49978030731785363e+01,1.50021951173855310e+01,1.50021951173855310e+01,1.50021951173855310e+01,1.49999990952820337e+01,-7.14285640431189695e-01
9.09999999999999964e+00,9.99988759958887918e+00,4.49633540466467814e-04,-1.79812982122362413e-03,2.20239901501301865e+04,4.54050330200537626e-05,9.99999999999999889e-01,0.00000000000000000e+00,-2.10000006065109623e+01,1.49999993934890377e+01,1.49982012636678146e+01,1.49982012636678146e+01,1.49982012636678146e+01,1.50017975233102607e+01,1.50017975233102607e+01,1.50017975233102607e+01,1.49999993934890377e+01,-7.14285664774616746e-01
9.15000000000000036e+00,9.99990797618739968e+00,3.68143809926640053e-04,-1.47230417997645064e-03,2.20244389287075719e+04,4.54041078293512568e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000004065895922e+01,1.49999995934104060e+01,1.49985272892304291e+01,1.49985272892304291e+01,1.49985272892304291e+01,1.50014718975903829e+01,1.50014718975903829e+01,1.50014718975903829e+01,1.49999995934104042e+01,-7.14285681094727676e-01
9.19999999999999929e+00,9.99992465975353184e+00,3.01420716119400105e-04,-1.20550115558107395e-03,2.20248063779561344e+04,4.54033503332345009e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000002725633443e+01,1.49999997274366557e+01,1.49987942262810741e+01,1.49987942262810741e+01,1.49987942262810741e+01,1.50012052285922373e+01,1.50012052285922373e+01,1.50012052285922373e+01,1.49999997274366574e+01,-7.14285692035645736e-01
9.25000000000000000e+00,9.99993831951667644e+00,2.46789151972230344e-04,-9.87034798117511665e-04,2.20251072336493671e+04,4.54027301384588383e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000001827146576e+01,1.49999998172853424e+01,1.49990127824872275e+01,1.49990127824872275e+01,1.49990127824872275e+01,1.50009868520834608e+01,1.50009868520834608e+01,1.50009868520834608e+01,1.49999998172853424e+01,-7.14285699370232119e-01
9.30000000000000071e+00,9.99994950346268752e+00,2.02058387815686841e-04,-8.08151896078409290e-04,2.20253535626370212e+04,4.54022223596157090e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000001224827741e+01,1.49999998775172241e+01,1.49991917256211451e+01,1.49991917256211451e+01,1.49991917256211451e+01,1.50008080294133030e+01,1.50008080294133030e+01,1.50008080294133030e+01,1.49999998775172259e+01,-7.14285704287120571e-01
