x0,w0_tangent,wa_tangent,a_zero,z_zero,a_cross,z_cross,a_bounce,z_bounce,q0,cs2_today,wfit_requested_defined,wfit_requested_w0,wfit_requested_wa,wfit_restricted_a_lo,wfit_restricted_w0,wfit_restricted_wa
-2.42999999999999994e-01,-3.21003963011889049e-01,-1.27214252184368171e+00,6.24025146915571205e-01,6.02499522563787249e-01,7.86222418262669032e-01,2.71904713948146526e-01,5.67093344019473200e-01,7.63378129096259350e-01,1.65441704095112385e-01,-9.45525291828793746e-01,0.00000000000000000e+00,nan,nan,6.86828545531999124e-01,5.17625489486926368e-02,-6.20831025429445660e+00
-2.41999999999999993e-01,-3.19261213720316628e-01,-1.26356680891945894e+00,6.23167968436975195e-01,6.04703788784574092e-01,7.85142441053969020e-01,2.73654241206993998e-01,5.66252131514411783e-01,7.65997767329461787e-01,1.67258284960422277e-01,-9.37984496124031009e-01,0.00000000000000000e+00,nan,nan,6.85885098540118365e-01,5.37433484296119396e-02,-6.18559461373161490e+00
-2.40999999999999992e-01,-3.17523056653491398e-01,-1.25503184448020311e+00,6.22308425320605818e-01,6.06920233298805289e-01,7.84059484588362943e-01,2.75413434383753986e-01,5.65408968817290525e-01,7.68631300794143657e-01,1.69070079051383493e-01,-9.30501930501930419e-01,0.00000000000000000e+00,nan,nan,6.84939048927605043e-01,5.57166057344311294e-02,-6.16292204167922897e+00
-2.39999999999999991e-01,-3.15789473684210509e-01,-1.24653739612188352e+00,6.21446501190771827e-01,6.09148974342716087e-01,7.82973528233772753e-01,2.77182387322588486e-01,5.64563841624312834e-01,7.71278863915352719e-01,1.70877105263157913e-01,-9.23076923076923017e-01,0.00000000000000000e+00,nan,nan,6.83990378670678800e-01,5.76823302447517713e-02,-6.14029226056193256e+00
-2.38999999999999990e-01,-3.14060446780551894e-01,-1.23808323303765522e+00,6.20582179489575281e-01,6.11390131799294245e-01,7.81884551128554262e-01,2.78961195174687759e-01,5.63716735472210795e-01,7.73940592986521958e-01,1.72679382391589975e-01,-9.15708812260536353e-01,0.00000000000000000e+00,nan,nan,6.83039069545014810e-01,5.96405311023140428e-02,-6.11770499294170644e+00
-2.37999999999999989e-01,-3.12335958005249326e-01,-1.22966912600491862e+00,6.19715443474112671e-01,6.13643827228218752e-01,7.80792532177970955e-01,2.80749954422032877e-01,5.62867635735784022e-01,7.76616626203412652e-01,1.74476929133858372e-01,-9.08396946564885455e-01,0.00000000000000000e+00,nan,nan,6.82085103122663350e-01,6.15912172073414324e-02,-6.09515996149831363e+00
-2.36999999999999988e-01,-3.10615989515072077e-01,-1.22129484737249827e+00,6.18846276213620428e-01,6.15910183896474672e-01,7.79697450050597318e-01,2.82548762901695394e-01,5.62016527625395224e-01,7.79307103698802406e-01,1.76269764089121983e-01,-9.01140684410646320e-01,0.00000000000000000e+00,nan,nan,6.81128460768907984e-01,6.35343972168230381e-02,-6.07265688900953826e+00
-2.35999999999999988e-01,-3.08900523560209417e-01,-1.21296017104794274e+00,6.17974660586564362e-01,6.18189326809658768e-01,7.78599283174652101e-01,2.84357719830682365e-01,5.61163396184411800e-01,7.82012167577972095e-01,1.78057905759162249e-01,-8.93939393939393812e-01,0.00000000000000000e+00,nan,nan,6.80169123639061790e-01,6.54700795427407417e-02,-6.05019549833123893e+00
-2.34999999999999987e-01,-3.07189542483660094e-01,-1.20466487248494158e+00,6.17100579277671812e-01,6.20481382743991894e-01,7.77498009734258644e-01,2.86176925831347573e-01,5.60308226286601041e-01,7.84731961954979296e-01,1.79841372549019551e-01,-8.86792452830188593e-01,0.00000000000000000e+00,nan,nan,6.79207072675201085e-01,6.73982723502375980e-02,-6.02777551237704223e+00
-2.34000000000000014e-01,-3.05483028720626659e-01,-1.19640872867086157e+00,6.16224014774903850e-01,6.22786480279063692e-01,7.76393607665630703e-01,2.88006482957378740e-01,5.59451002633468919e-01,7.87466632989774151e-01,1.81620182767624039e-01,-8.79699248120300759e-01,0.00000000000000000e+00,nan,nan,6.78242288602833421e-01,6.93189835557512929e-02,-6.00539665409792800e+00
-2.33000000000000013e-01,-3.03780964797913944e-01,-1.18819151811439605e+00,6.15344949366368299e-01,6.25104749831322914e-01,7.75286054653182233e-01,2.89846494720379821e-01,5.58591709751550036e-01,7.90216328926147460e-01,1.83394354628422462e-01,-8.72659176029962569e-01,0.00000000000000000e+00,nan,nan,6.77274751927498531e-01,7.12322208250819877e-02,-5.98305864646157914e+00
-2.32000000000000012e-01,-3.02083333333333315e-01,-1.18001302083333348e+00,6.14463365137169482e-01,6.27436323688338016e-01,7.74175328125559337e-01,2.91697066117063475e-01,5.57730331989639172e-01,7.92981200130562058e-01,1.85163906250000121e-01,-8.65671641791044721e-01,0.00000000000000000e+00,nan,nan,6.76304442931302874e-01,7.31379915713984696e-02,-5.96076121243130785e+00
-2.31000000000000011e-01,-3.00390117035110538e-01,-1.17187301834243396e+00,6.13579243966195897e-01,6.29781336043846451e-01,7.73061405251592060e-01,2.93558303657069697e-01,5.56866853515970428e-01,7.95761399131867941e-01,1.86928855656697035e-01,-8.58736059479553893e-01,0.00000000000000000e+00,nan,nan,6.75331341669382024e-01,7.50363029531993381e-02,-5.93850407494496313e+00
-2.30000000000000010e-01,-2.98701298701298690e-01,-1.16377129364142373e+00,6.12692567522841736e-01,6.32139923033616880e-01,7.71944262936164138e-01,2.95430315391429943e-01,5.56001258315336422e-01,7.98557080661945973e-01,1.88689220779220790e-01,-8.51851851851851860e-01,0.00000000000000000e+00,nan,nan,6.74355427966293997e-01,7.69271618722040251e-02,-5.91628695689333917e+00
-2.29000000000000009e-01,-2.97016861219195849e-01,-1.15570763120309672e+00,6.11803317263662105e-01,6.34512222772144696e-01,7.70823877815999370e-01,2.97313210941691164e-01,5.55133530186150193e-01,8.01368401697290622e-01,1.90445019455252940e-01,-8.45018450184501835e-01,0.00000000000000000e+00,nan,nan,6.73376681412336753e-01,7.88105749711939668e-02,-5.89410958109849670e+00
-2.28000000000000008e-01,-2.95336787564766834e-01,-1.14768181696152904e+00,6.10911474428960655e-01,6.36898375390204219e-01,7.69700226255361053e-01,2.99207101529723518e-01,5.54263652737447821e-01,8.04195521501561483e-01,1.92196269430051858e-01,-8.38235294117647078e-01,0.00000000000000000e+00,nan,nan,6.72395081359792646e-01,8.06865486317818320e-02,-5.87197167029167666e+00
-2.27000000000000007e-01,-2.93661060802069884e-01,-1.13969363830040060e+00,6.10017020039306246e-01,6.39298523073283054e-01,7.68573284341664498e-01,3.01112100008222860e-01,5.53391609385827099e-01,8.07038601669140210e-01,1.93942988357050483e-01,-8.31501831501831434e-01,0.00000000000000000e+00,nan,nan,6.71410606919094932e-01,8.25550889721294312e-02,-5.84987294709096606e+00
-2.26000000000000006e-01,-2.91989664082687339e-01,-1.13174288404142387e+00,6.09119934891978465e-01,6.41712810100921072e-01,7.67443027880998385e-01,3.03028320891935321e-01,5.52517383352325364e-01,8.09897806169705747e-01,1.95685193798449619e-01,-8.24817518248175174e-01,0.00000000000000000e+00,nan,nan,6.70423236954914903e-01,8.44162018445926698e-02,-5.82781313397870715e+00
-2.25000000000000006e-01,-2.90322580645161310e-01,-1.12382934443288240e+00,6.08220199557340080e-01,6.44141382886979974e-01,7.66309432393553092e-01,3.04955880389621292e-01,5.51640957659232045e-01,8.12773301393866054e-01,1.97422903225806579e-01,-8.18181818181818121e-01,0.00000000000000000e+00,nan,nan,6.69432950082169520e-01,8.62698928332954612e-02,-5.80579195327845010e+00
-2.24000000000000005e-01,-2.88659793814432963e-01,-1.11595281113827194e+00,6.07317794375132558e-01,6.46584390020873645e-01,7.65172473108955642e-01,3.06894896436775477e-01,5.50762315126833712e-01,8.15665256199877176e-01,1.99156134020618492e-01,-8.11594202898550665e-01,0.00000000000000000e+00,nan,nan,6.68439724661944679e-01,8.81161672516588557e-02,-5.78380912713180173e+00
-2.23000000000000004e-01,-2.87001287001287020e-01,-1.10811307722504626e+00,6.06412699450696313e-01,6.49041982309778165e-01,7.64032124961505521e-01,3.08845488729133422e-01,5.49881438370092956e-01,8.18573841961471427e-01,2.00884903474903620e-01,-8.05054151624548631e-01,0.00000000000000000e+00,nan,nan,6.67443538797333979e-01,8.99550301398332058e-02,-5.76186437747475910e+00
-2.22000000000000003e-01,-2.85347043701799474e-01,-1.10030993715346836e+00,6.05504894651110459e-01,6.51514312821857677e-01,7.62888362585311675e-01,3.10807778756977404e-01,5.48998309795256212e-01,8.21499232616837549e-01,2.02609228791774010e-01,-7.98561151079136611e-01,0.00000000000000000e+00,nan,nan,6.66444370329190683e-01,9.17864862620789840e-02,-5.73995742601378112e+00
-2.21000000000000002e-01,-2.83697047496790755e-01,-1.09254318676556128e+00,6.04594359601251408e-01,6.54001536930530980e-01,7.61741160309327259e-01,3.12781889840271665e-01,5.48112911596390084e-01,8.24441604718778587e-01,2.04329127086007922e-01,-7.92114695340501718e-01,0.00000000000000000e+00,nan,nan,6.65442196831789623e-01,9.36105401040626395e-02,-5.71808799420151992e+00
-2.20000000000000001e-01,-2.82051282051282048e-01,-1.08481262327416172e+00,6.03681073679768643e-01,6.56503812359809924e-01,7.60590492152278363e-01,3.14767947164647621e-01,5.47225225751845512e-01,8.27401137486081018e-01,2.06044615384615604e-01,-7.85714285714285698e-01,0.00000000000000000e+00,nan,nan,6.64436995608397640e-01,9.54271958700928236e-02,-5.69625580321217573e+00
-2.19000000000000000e-01,-2.80409731113956451e-01,-1.07711804525207344e+00,6.02765016014974120e-01,6.59021299230739821e-01,7.59436331817486265e-01,3.16766077818262604e-01,5.46335234020645322e-01,8.30378012856134440e-01,2.07755710627400836e-01,-7.79359430604982140e-01,0.00000000000000000e+00,nan,nan,6.63428743686749645e-01,9.72364574802610654e-02,-5.67446057391648839e+00
-2.17999999999999999e-01,-2.78772378516624009e-01,-1.06945925262131980e+00,6.01846165480645290e-01,6.61554160108973832e-01,7.58278652687578214e-01,3.18776410829561430e-01,5.45442917938795402e-01,8.33372415538835121e-01,2.09462429667519379e-01,-7.73049645390070816e-01,0.00000000000000000e+00,nan,nan,6.62417417814429088e-01,9.90383285675204839e-02,-5.65270202685632572e+00
-2.16999999999999998e-01,-2.77139208173690921e-01,-1.06183604664249409e+00,6.00924500691736641e-01,6.64102560053516422e-01,7.57117427819085309e-01,3.20799077205962790e-01,5.44548258815515718e-01,8.36384533071813818e-01,2.11164789272030751e-01,-7.66784452296819685e-01,0.00000000000000000e+00,nan,nan,6.61402994454147741e-01,1.00832812474681552e-01,-5.63097988221891654e+00
-2.15999999999999998e-01,-2.75510204081632626e-01,-1.05424822990420641e+00,5.99999999999999978e-01,6.66666666666666741e-01,7.55952629936923914e-01,3.22834209973499542e-01,5.43651237729391390e-01,8.39414555877018742e-01,2.12862806122449122e-01,-7.60563380281690016e-01,0.00000000000000000e+00,nan,nan,6.60385449778925326e-01,1.02619912251314296e-01,-5.60929385981066719e+00
-2.14999999999999997e-01,-2.73885350318471332e-01,-1.04669560631262937e+00,5.99072641489509339e-01,6.69246650145200350e-01,7.54784231428757502e-01,3.24881944217441987e-01,5.42751835524439397e-01,8.42462677318704944e-01,2.14556496815286657e-01,-7.54385964912280604e-01,0.00000000000000000e+00,nan,nan,6.59364759667164124e-01,1.04399630650584746e-01,-5.58764367903055170e+00
-2.13999999999999996e-01,-2.72264631043256988e-01,-1.03917798108113368e+00,5.98142402972088538e-01,6.71842683332824375e-01,7.53612204339236147e-01,3.26942417123931239e-01,5.41850032806089343e-01,8.45529093762863670e-01,2.16245877862595526e-01,-7.48251748251748117e-01,0.00000000000000000e+00,nan,nan,6.58340899697616555e-01,1.06171970125985796e-01,-5.56602905884305343e+00
-2.12999999999999995e-01,-2.70648030495552694e-01,-1.03169516072002310e+00,5.97209261982640016e-01,6.74454941773941385e-01,7.52436520364110129e-01,3.29015768022652422e-01,5.40945809937078081e-01,8.48614004638132524e-01,2.17930965692503253e-01,-7.42160278745644497e-01,0.00000000000000000e+00,nan,nan,6.57313845144242959e-01,1.07936932827997448e-01,-5.54444971775075857e+00
-2.11999999999999994e-01,-2.69035532994923832e-01,-1.02424695302635982e+00,5.96273195774369102e-01,6.77083603768769526e-01,7.51257150844214405e-01,3.31102138430581894e-01,5.40039147033251066e-01,8.51717612498244403e-01,2.19611776649746515e-01,-7.36111111111111049e-01,0.00000000000000000e+00,nan,nan,6.56283570970956576e-01,1.09694520600646717e-01,-5.52290537376638024e+00
-2.10999999999999993e-01,-2.67427122940430917e-01,-1.01683316707388172e+00,5.95334181313905142e-01,6.79728850429847098e-01,7.50074066759320202e-01,3.33201672096836710e-01,5.39130023959274007e-01,8.54840123086040959e-01,2.21288326996197826e-01,-7.30103806228373564e-01,0.00000000000000000e+00,nan,nan,6.55250051826252622e-01,1.11444734977966267e-01,-5.50139574438436707e+00
-2.09999999999999992e-01,-2.65822784810126556e-01,-1.00945361320301208e+00,5.94392195276313040e-01,6.82390865739973984e-01,7.48887238721850701e-01,3.35314515048662498e-01,5.38218420324248159e-01,8.57981745399112983e-01,2.22960632911392453e-01,-7.24137931034482651e-01,0.00000000000000000e+00,nan,nan,6.54213262037717902e-01,1.13187577180378807e-01,-5.47992054655206751e+00
-2.08999999999999991e-01,-2.64222503160556232e-01,-1.00210810301095909e+00,5.93447214039994231e-01,6.85069836611629901e-01,7.47696636970456963e-01,3.37440815638591740e-01,5.37304315477227235e-01,8.61142691757113443e-01,2.24628710493046890e-01,-7.18213058419243877e-01,0.00000000000000000e+00,nan,nan,6.53173175606419520e-01,1.14923048110964585e-01,-5.45847949664033383e+00
-2.07999999999999990e-01,-2.62626262626262597e-01,-9.94796449341903810e-01,5.92499213681474068e-01,6.87765952947909209e-01,7.46502231363449620e-01,3.39580724592810856e-01,5.36387688502634186e-01,8.64323177870792936e-01,2.26292575757575776e-01,-7.12328767123287521e-01,0.00000000000000000e+00,nan,nan,6.52129766201166472e-01,1.16651148351633385e-01,-5.43707231041366423e+00
-2.06999999999999990e-01,-2.61034047919293799e-01,-9.87518466277277795e-01,5.91548169970071647e-01,6.90479407705028025e-01,7.45303991372083585e-01,3.41734395060770080e-01,5.35468518215576728e-01,8.67523422912802156e-01,2.27952244640605262e-01,-7.06484641638225108e-01,0.00000000000000000e+00,nan,nan,6.51083007152643223e-01,1.18371878159201971e-01,-5.41569870299981027e+00
-2.05999999999999989e-01,-2.59445843828715328e-01,-9.80273969126128408e-01,5.90594058362448937e-01,6.93210396956444930e-01,7.44101886073690655e-01,3.43901982666076744e-01,5.34546783157053396e-01,8.70743649590336011e-01,2.29607732997481273e-01,-7.00680272108843427e-01,0.00000000000000000e+00,nan,nan,6.50032871447411176e-01,1.20085237461342406e-01,-5.39435838885879093e+00
-2.04999999999999988e-01,-2.57861635220125784e-01,-9.73062774415568876e-01,5.89636853997036692e-01,6.95959119958647676e-01,7.42895884144656571e-01,3.46083645558709518e-01,5.33622461589053687e-01,8.73984084219653568e-01,2.31259056603773772e-01,-6.94915254237287949e-01,0.00000000000000000e+00,nan,nan,6.48979331721772690e-01,1.21791225852452972e-01,-5.37305108175146806e+00
-2.03999999999999987e-01,-2.56281407035175823e-01,-9.65884699881315978e-01,5.88676531688333671e-01,6.98725779218655196e-01,7.41685953853237878e-01,3.48279544468596436e-01,5.32695531489545182e-01,8.77244956802545106e-01,2.32906231155779020e-01,-6.89189189189189033e-01,0.00000000000000000e+00,nan,nan,6.47922360255496654e-01,1.23489842589389137e-01,-5.35177649470741557e+00
-2.03000000000000014e-01,-2.54705144291091645e-01,-9.58739564458312210e-01,5.87713065921073974e-01,7.01510580563293962e-01,7.40472063052214358e-01,3.50489842760597137e-01,5.31765970547345201e-01,8.80526501104805348e-01,2.34549272271016296e-01,-6.83501683501683610e-01,0.00000000000000000e+00,nan,nan,6.46861928965399402e-01,1.25181086587093204e-01,-5.33053433999229753e+00
-2.02000000000000013e-01,-2.53132832080200487e-01,-9.51627188271430557e-01,5.86746430844261591e-01,7.04313733210295556e-01,7.39254179171371595e-01,3.52714706490936392e-01,5.30833756156875003e-01,8.83828954736771255e-01,2.36188195488721941e-01,-6.77852348993288611e-01,0.00000000000000000e+00,nan,nan,6.45798009398777961e-01,1.26864956414099450e-01,-5.30932432907457930e+00
-2.01000000000000012e-01,-2.51564455569461887e-01,-9.44547392626264859e-01,5.85776600265065284e-01,7.07135449841283625e-01,7.38032269209810465e-01,3.54954304465129544e-01,5.29898865412791853e-01,8.87152559235994564e-01,2.37823016270338083e-01,-6.72240802675585392e-01,0.00000000000000000e+00,nan,nan,6.44730572726691431e-01,1.28541450287926462e-01,-5.28814617259165587e+00
-2.00000000000000011e-01,-2.50000000000000000e-01,-9.37500000000000000e-01,5.84803547642573252e-01,7.09975946676696834e-01,7.36806299728077319e-01,3.57208808297453384e-01,5.28961275104496087e-01,8.90497560152112122e-01,2.39453749999999799e-01,-6.66666666666666741e-01,0.00000000000000000e+00,nan,nan,6.43659589737086479e-01,1.30210566070328687e-01,-5.26699958031528670e+00
-1.99000000000000010e-01,-2.48439450686641722e-01,-9.30484834032366037e-01,5.83827246081400242e-01,7.12835443552723103e-01,7.35576236840110309e-01,3.59478392472005082e-01,5.28020961710510495e-01,8.93864207133984623e-01,2.41080411985018950e-01,-6.61129568106312404e-01,0.00000000000000000e+00,nan,nan,6.42585030827761416e-01,1.31872301262437402e-01,-5.24588426111641404e+00
-1.98000000000000009e-01,-2.46882793017456359e-01,-9.23501719516669595e-01,5.82847668325145674e-01,7.15714164000297526e-01,7.34342046204996324e-01,3.61763234405406253e-01,5.27077901392725590e-01,8.97252754019183030e-01,2.42703017456359138e-01,-6.55629139072847700e-01,0.00000000000000000e+00,nan,nan,6.41506865999165288e-01,1.33526652999756218e-01,-5.22479992292928852e+00
-1.97000000000000008e-01,-2.45330012453300161e-01,-9.16550482390909749e-01,5.81864786749696106e-01,7.18612335326240359e-01,7.33103693018533620e-01,3.64063514511198782e-01,5.26132069990511209e-01,9.00663458925883287e-01,2.44321581569115986e-01,-6.50165016501650261e-01,0.00000000000000000e+00,nan,nan,6.40425064847027548e-01,1.35173618047023075e-01,-5.20374627271484602e+00
-1.96000000000000008e-01,-2.43781094527363185e-01,-9.09630949728967075e-01,5.80878573356370387e-01,7.21530188696593022e-01,7.31861142004594289e-01,3.66379416265992131e-01,5.25183443014685558e-01,9.04096584347266363e-01,2.45936119402985209e-01,-6.44736842105263164e-01,0.00000000000000000e+00,nan,nan,6.39339596554811984e-01,1.36813192792936800e-01,-5.18272301642339084e+00
-1.95000000000000007e-01,-2.42236024844720538e-01,-9.02742949731877742e-01,5.79888999764899826e-01,7.24467959222235169e-01,7.30614357406280335e-01,3.68711126277415202e-01,5.24231995641343262e-01,9.07552397248481801e-01,2.47546645962733125e-01,-6.39344262295082011e-01,0.00000000000000000e+00,nan,nan,6.38250429885990789e-01,1.38445373244730607e-01,-5.16172985895654968e+00
-1.94000000000000006e-01,-2.40694789081885852e-01,-8.95886311719178097e-01,5.78896037206240388e-01,7.27425886046849879e-01,7.29363302976868022e-01,3.71058834353934275e-01,5.23277702705531755e-01,9.11031169166284904e-01,2.49153176178660063e-01,-6.33986928104575242e-01,0.00000000000000000e+00,nan,nan,6.37157533176134327e-01,1.40070155022609416e-01,-5.14076650412841651e+00
-1.93000000000000005e-01,-2.39157372986369299e-01,-8.89060866120331972e-01,5.77899656515213023e-01,7.30404212437311351e-01,7.28107941970533745e-01,3.73422733576596055e-01,5.22320538694778236e-01,9.14533176311409068e-01,2.50755724907063327e-01,-6.28664495114006572e-01,0.00000000000000000e+00,nan,nan,6.36060874324808956e-01,1.41687533354022982e-01,-5.11983265462592030e+00
-1.92000000000000004e-01,-2.37623762376237613e-01,-8.82266444466228705e-01,5.76899828122963365e-01,7.33403185876586816e-01,7.26848237132855846e-01,3.75803020372761143e-01,5.21360477742457418e-01,9.18058699673782730e-01,2.52354306930693051e-01,-6.23376623376623362e-01,0.00000000000000000e+00,nan,nan,6.34960420787279767e-01,1.43297503067784493e-01,-5.09892801196834622e+00
-1.91000000000000003e-01,-2.36093943139678630e-01,-8.75502879380761323e-01,5.75896522049240134e-01,7.36423058159219712e-01,7.25584150691084617e-01,3.78199894591891628e-01,5.20397493620998741e-01,9.21608025130674191e-01,2.53948936959209171e-01,-6.18122977346278302e-01,0.00000000000000000e+00,nan,nan,6.33856139566010390e-01,1.44900058588037450e-01,-5.07805227646608603e+00
-1.90000000000000002e-01,-2.34567901234567888e-01,-8.68770004572473664e-01,5.74889707894483126e-01,7.39464085489494938e-01,7.24315644344174059e-01,3.80613559583463434e-01,5.19431559734926829e-01,9.25181443557865357e-01,2.55539629629629728e-01,-6.12903225806451624e-01,0.00000000000000000e+00,nan,nan,6.32747997201955403e-01,1.46495193928036005e-01,-5.05720514717838654e+00
-1.89000000000000001e-01,-2.33045622688039467e-01,-8.62067654826286556e-01,5.73879354831716704e-01,7.42526528582367451e-01,7.23042679252569043e-01,3.83044222277072244e-01,5.18462649113729857e-01,9.28779250943958079e-01,2.57126399506781844e-01,-6.07717041800643121e-01,0.00000000000000000e+00,nan,nan,6.31635959765637911e-01,1.48082902683778828e-01,-5.03638632187035551e+00
-1.88000000000000000e-01,-2.31527093596059108e-01,-8.55395665995292376e-01,5.72865431598243768e-01,7.45610652767245252e-01,7.21765216027738910e-01,3.85492093264810265e-01,5.17490734404552066e-01,9.32401748507912131e-01,2.58709261083744035e-01,-6.02564102564102533e-01,0.00000000000000000e+00,nan,nan,6.30519992848007305e-01,1.49663178027435589e-01,-5.01559549696889651e+00
-1.87000000000000000e-01,-2.30012300123001251e-01,-8.48753874992624446e-01,5.71847906487131574e-01,7.48716728094733774e-01,7.20483214721452048e-01,3.87957386885984246e-01,5.16515787864703979e-01,9.36049242819930516e-01,2.60288228782288078e-01,-5.97444089456868999e-01,0.00000000000000000e+00,nan,nan,6.29400061551068757e-01,1.51236012700620592e-01,-4.99483236751777060e+00
-1.85999999999999999e-01,-2.28501228501228476e-01,-8.42142119783397369e-01,5.70826747338486151e-01,7.51845029446429836e-01,7.19196634814781022e-01,3.90440321314261984e-01,5.15537781353985647e-01,9.39722045925798444e-01,2.61863316953316883e-01,-5.92356687898089151e-01,0.00000000000000000e+00,nan,nan,6.28276130478278572e-01,1.52801399007462368e-01,-4.97409662713168199e+00
-1.84999999999999998e-01,-2.26993865030674868e-01,-8.35560239376717195e-01,5.69801921530506572e-01,7.54995836647878171e-01,7.17905435206831921e-01,3.92941118647326171e-01,5.14556686326814505e-01,9.43420475474809006e-01,2.63434539877300811e-01,-5.87301587301587324e-01,0.00000000000000000e+00,nan,nan,6.27148163724699170e-01,1.54359328807474799e-01,-4.95338796794924363e+00
-1.83999999999999997e-01,-2.25490196078431349e-01,-8.29008073817762314e-01,5.68773395970313067e-01,7.58169434584796686e-01,7.16609574203189270e-01,3.95460004999120374e-01,5.13572473824157383e-01,9.47144854851373896e-01,2.65001911764705778e-01,-5.82278481012658222e-01,0.00000000000000000e+00,nan,nan,6.26016124866903390e-01,1.55909793508250710e-01,-4.93270608058505466e+00
-1.82999999999999996e-01,-2.23990208078335390e-01,-8.22485464179934067e-01,5.67741137084543324e-01,7.61366113322678340e-01,7.15309009504066839e-01,3.97997210594779327e-01,5.12585114465254676e-01,9.50895513310471951e-01,2.66565446756426017e-01,-5.77287066246056746e-01,0.00000000000000000e+00,nan,nan,6.24879976952624427e-01,1.57452784057920070e-01,-4.91205065408051933e+00
-1.81999999999999995e-01,-2.22493887530562318e-01,-8.15992252557074638e-01,5.66705110809706425e-01,7.64586168229898666e-01,7.14003698192155700e-01,4.00552969868337883e-01,5.11594578439133807e-01,9.54672786117051198e-01,2.68125158924205298e-01,-5.72327044025157217e-01,0.00000000000000000e+00,nan,nan,6.23739682490139447e-01,1.58988290937424614e-01,-4.89142137585368708e+00
-1.80999999999999994e-01,-2.21001221001221021e-01,-8.09528282055754556e-01,5.65665282582291096e-01,7.67829900104437302e-01,7.12693596720160305e-01,4.03127521563310331e-01,5.10600835495903294e-01,9.58477014689536944e-01,2.69681062271062366e-01,-5.67398119122257016e-01,0.00000000000000000e+00,nan,nan,6.22595203437381950e-01,1.60516304152547834e-01,-4.87081793164785193e+00
-1.79999999999999993e-01,-2.19512195121951192e-01,-8.03093396787626368e-01,5.64621617328617154e-01,7.71097615304351613e-01,7.11378660898012605e-01,4.05721108836248678e-01,5.09603854937824341e-01,9.62308546747566940e-01,2.71233170731707274e-01,-5.62500000000000000e-01,0.00000000000000000e+00,nan,nan,6.21446501190771827e-01,1.62036813225735682e-01,-4.85024000547899625e+00
-1.78999999999999992e-01,-2.18026796589524979e-01,-7.96687441861845258e-01,5.63574079454423726e-01,7.74389625882128785e-01,7.10058845879754208e-01,4.08333979363375565e-01,5.08603605610146614e-01,9.66167736464135674e-01,2.72781498172959935e-01,-5.57632398753894032e-01,0.00000000000000000e+00,nan,nan,6.20293536573755633e-01,1.63549807187682278e-01,-4.82968727958202848e+00
-1.77999999999999992e-01,-2.16545012165450107e-01,-7.90310263377555167e-01,5.62522632834185687e-01,7.77706249723056242e-01,7.08734106150075482e-01,4.10966385450411087e-01,5.07600055891706869e-01,9.70054944622274373e-01,2.74326058394160688e-01,-5.52795031055900554e-01,0.00000000000000000e+00,nan,nan,6.19136269825048324e-01,1.65055274568668253e-01,-4.80915943435566184e+00
-1.76999999999999991e-01,-2.15066828675577165e-01,-7.83961708416441527e-01,5.61467240800149092e-01,7.81047810687754751e-01,7.07404395510501383e-01,4.13618584145700297e-01,5.06593173685278897e-01,9.73970538776446570e-01,2.75866865127582184e-01,-5.47987616099071206e-01,0.00000000000000000e+00,nan,nan,6.17974660586564362e-01,1.66553203389649906e-01,-4.78865614830610298e+00
-1.75999999999999990e-01,-2.13592233009708699e-01,-7.77641625035347284e-01,5.60407866131077403e-01,7.84414638759020511e-01,7.06069667065212569e-01,4.16290837356761978e-01,5.05582926407669886e-01,9.77914893418817099e-01,2.77403932038835066e-01,-5.43209876543209846e-01,0.00000000000000000e+00,nan,nan,6.16808667891032281e-01,1.68043581153106303e-01,-4.76817709798927236e+00
-1.74999999999999989e-01,-2.12121212121212127e-01,-7.71349862258953078e-01,5.59344471040698399e-01,7.87807070193135228e-01,7.04729873206489166e-01,4.18983411970383912e-01,5.04569280979551005e-01,9.81888390150583934e-01,2.78937272727272756e-01,-5.38461538461538436e-01,0.00000000000000000e+00,nan,nan,6.15638250149277755e-01,1.69526394833600547e-01,-4.74772195795172003e+00
-1.73999999999999988e-01,-2.10653753026634361e-01,-7.65086270072521835e-01,5.58277017165842437e-01,7.91225447675806492e-01,7.03384965599766376e-01,4.21696579976392094e-01,5.03552203815018418e-01,9.85891417858541175e-01,2.80466900726392465e-01,-5.33742331288343475e-01,0.00000000000000000e+00,nan,nan,6.14463365137169482e-01,1.71001630868079180e-01,-4.72729040066998785e+00
-1.72999999999999987e-01,-2.09189842805320436e-01,-7.58850699414705288e-01,5.57205465554262314e-01,7.94670120482902975e-01,7.02034895168287765e-01,4.24430618595227793e-01,5.02531660810870529e-01,9.89924372897080795e-01,2.81992829504232434e-01,-5.29051987767583998e-01,0.00000000000000000e+00,nan,nan,6.13283969982211685e-01,1.72469275145896633e-01,-4.70688209648862355e+00
-1.71999999999999986e-01,-2.07729468599033795e-01,-7.52643002170412356e-01,5.56129776652123597e-01,7.98141444646167431e-01,7.00679612077344860e-01,4.27185810409472122e-01,5.01507617335598344e-01,9.93987659275813229e-01,2.83515072463768281e-01,-5.24390243902438935e-01,0.00000000000000000e+00,nan,nan,6.12100021149776463e-01,1.73929312998525265e-01,-4.68649671355649300e+00
