iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
2.40000000000000000e+01,1.94936445418599849e-02,1.98843080392252999e-02,1.38467824284621299e+00,1.12497028408492497e+03,1.12497028408492497e+03,5.27000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
2.50000000000000000e+01,1.22639329164399161e-03,2.22223525529966588e-03,1.39006940332973872e+00,1.12671881997210039e+03,1.12671881997210039e+03,5.28000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
2.60000000000000000e+01,2.17441413673219756e-03,2.05169547744648824e-03,1.38467971430636738e+00,1.12661106291376655e+03,1.12661106291376655e+03,5.30000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
2.70000000000000000e+01,1.23724593896533419e-03,1.30928674744245038e-03,1.38782214868289855e+00,1.12655145601861614e+03,1.12655145601861614e+03,5.25000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
2.80000000000000000e+01,1.28049387867727412e-03,1.76933276914429381e-03,1.39419530819125526e+00,1.12671270260493156e+03,1.12671270260493156e+03,5.26000000000000000e+02,1.70000000000000000e+02,0.00000000000000000e+00
2.90000000000000000e+01,8.26826584719953894e-04,1.74827898809729954e-03,1.38469444354839299e+00,1.12677921405704910e+03,1.12677921405704910e+03,5.26000000000000000e+02,1.70000000000000000e+02,0.00000000000000000e+00
3.00000000000000000e+01,7.62196036762998168e-04,1.81620977325249486e-03,1.38469794398375146e+00,1.12676663964604109e+03,1.12676663964604109e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.10000000000000000e+01,8.36611506567575230e-04,1.49834236749404209e-03,1.38469765250862720e+00,1.12662455154779423e+03,1.12662455154779423e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.20000000000000000e+01,3.83078883002118114e-04,3.10578645640823773e-03,1.39032049099611932e+00,1.12686839952048331e+03,1.12686839952048331e+03,5.27000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.30000000000000000e+01,1.08970388088930445e-03,8.49301958181319407e-03,1.42153661933088338e+00,1.12686750919759379e+03,1.12686750919759379e+03,5.40000000000000000e+02,1.71000000000000000e+02,0.00000000000000000e+00
3.40000000000000000e+01,1.22610808664008774e-03,1.64727879964277567e-03,1.38469221103879692e+00,1.12676791864880920e+03,1.12676791864880920e+03,5.32000000000000000e+02,1.71000000000000000e+02,0.00000000000000000e+00
3.50000000000000000e+01,9.31647296369998495e-04,1.57185042598842841e-03,1.38468900111444193e+00,1.12706511455868349e+03,1.12706511455868349e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.60000000000000000e+01,3.19749251307642317e-04,1.18858357170630469e-03,1.38468851329443621e+00,1.12701086643543135e+03,1.12701086643543135e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.70000000000000000e+01,2.21609235519545380e-04,1.03194982687044071e-03,1.38468856870892432e+00,1.12696253843186673e+03,1.12696253843186673e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.80000000000000000e+01,1.87627420283479186e-04,8.07525357403837229e-04,1.38468794201121193e+00,1.12687807678561285e+03,1.12687807678561285e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
3.90000000000000000e+01,9.52297789344038815e-05,7.18313174294020018e-04,1.38468748525264274e+00,1.12679498335085782e+03,1.12679498335085782e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.00000000000000000e+01,1.55693794609024807e-04,5.89022087635743632e-04,1.38468687396236767e+00,1.12678816787060146e+03,1.12678816787060146e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.10000000000000000e+01,2.23734830491445155e-04,5.20920764657865692e-04,1.38468578095745887e+00,1.12671477998906153e+03,1.12671477998906153e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.20000000000000000e+01,7.17808451641600186e-05,3.18090025550256557e-04,1.38468469696298735e+00,1.12674300945728965e+03,1.12674300945728965e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.30000000000000000e+01,4.22522024980046261e-05,1.71892767708697164e-04,1.38468521417794754e+00,1.12674385352732361e+03,1.12674385352732361e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.40000000000000000e+01,5.54596515515356640e-05,1.43508145591168091e-04,1.38468444544956237e+00,1.12674507026980245e+03,1.12674507026980245e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.50000000000000000e+01,1.13558140800646776e-04,2.63546569151029285e-04,1.38468495788090373e+00,1.12674895125520516e+03,1.12674895125520516e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.60000000000000000e+01,3.10581740702611754e-05,1.11593457630668508e-04,1.38468451700373740e+00,1.12674331111469110e+03,1.12674331111469110e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.70000000000000000e+01,4.79233228091359504e-05,9.24943728673971135e-05,1.38468450135345544e+00,1.12674255711131650e+03,1.12674255711131650e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.80000000000000000e+01,4.22129946265197042e-05,9.16913364739007573e-05,1.38468447160398567e+00,1.12674332603756443e+03,1.12674332603756443e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
4.90000000000000000e+01,1.57671439494857542e-05,2.94931234408003369e-05,1.38468435275464685e+00,1.12674300196153899e+03,1.12674300196153899e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.00000000000000000e+01,4.80065512768398081e-06,9.80589428301299869e-06,1.38468441093554162e+00,1.12674303700358428e+03,1.12674303700358428e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.10000000000000000e+01,3.21917441839779693e-06,3.93825395070391580e-06,1.38468440873069376e+00,1.12674302306463301e+03,1.12674302306463301e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.20000000000000000e+01,9.57848236707494034e-07,1.60061308505333989e-06,1.38468442878046205e+00,1.12674302863365460e+03,1.12674302863365460e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.30000000000000000e+01,9.10952210151109524e-08,2.91165761644285402e-07,1.38468442539568715e+00,1.12674302904042815e+03,1.12674302904042815e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.40000000000000000e+01,3.70632898384004790e-08,1.47627859398693930e-07,1.38468442553561033e+00,1.12674302904170145e+03,1.12674302904170145e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.50000000000000000e+01,2.03028302735095313e-08,5.04206964415166924e-08,1.38468442561233007e+00,1.12674302904081242e+03,1.12674302904081242e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.60000000000000000e+01,1.33485518557824437e-08,2.31226864017898772e-08,1.38468442544132375e+00,1.12674302904073829e+03,1.12674302904073829e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.70000000000000000e+01,4.97493852439891156e-09,1.27551892928581539e-08,1.38468442529423941e+00,1.12674302904081901e+03,1.12674302904081901e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.80000000000000000e+01,3.73000023625309142e-09,6.71673310135062214e-09,1.38468442530769331e+00,1.12674302904081151e+03,1.12674302904081151e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
5.90000000000000000e+01,1.70624573902608874e-09,5.19006331586732260e-09,1.38468442530362301e+00,1.12674302904082151e+03,1.12674302904082151e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
6.00000000000000000e+01,1.00998562437539199e-09,2.14672740785821136e-09,1.38468442529320734e+00,1.12674302904081583e+03,1.12674302904081583e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
6.10000000000000000e+01,3.44522713819170634e-10,1.42936757742660179e-09,1.38468442529554014e+00,1.12674302904081696e+03,1.12674302904081696e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
6.20000000000000000e+01,1.01502494704413352e-10,3.55427976704278740e-10,1.38468442529463465e+00,1.12674302904082128e+03,1.12674302904082128e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
6.30000000000000000e+01,7.04408651006295003e-11,2.59038408537842945e-10,1.38468442529490043e+00,1.12674302904081787e+03,1.12674302904081787e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
6.40000000000000000e+01,3.29419615155954787e-11,8.97843086199994032e-11,1.38468442529568803e+00,1.12674302904081856e+03,1.12674302904081856e+03,5.24000000000000000e+02,1.69000000000000000e+02,0.00000000000000000e+00
