t,ln_b,ln_a,ln_c,H_b,H_a,H_c,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,V,Theta,s_u,S,M_eff,energy_mode,rho,p,w,KE_L,PE_L,KE_H,PE_H,constraint_residual,constraint_relative,bound,w_eff,norm_hilbert,norm_krein
3.62485721654750970e+00,1.22475624910648395e-01,9.31921718921398523e-01,-3.94135938915014944e-02,3.23294098373576658e-02,9.31394724628511195e-02,2.01673973122589792e-02,-1.37257682944744719e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37257682944744719e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.80791356486818200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.80791356486818200e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.80791356486818200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.80791356486818200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37257682944744719e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37257682944744719e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.64446467711026330e+01,3.72250019162687906e-01,9.99999999999179101e-01,5.35128551101297090e-02,1.06081006262514732e+00,1.06081006262427624e+00,5.51399151453784084e-02,1.62706003524871350e-03,2.95078443802263765e-02,2.83834875903135608e-02,2.67564275550648475e-02,0.00000000000000000e+00,5.51399151453784223e-02,2.03378980323520864e-13,1.84420831793927931e-12,2.26536248389008765e-03,3.71542786550677739e-01,9.99999999999179101e-01,9.99999999999179101e-01
3.76103509284590842e+00,1.26849415001360960e-01,9.44371954580892625e-01,-3.66550929145452176e-02,3.19079963740252839e-02,8.97523172491224430e-02,2.03391321990058424e-02,-6.67161002501270861e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.67161002501270861e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.95528971874760249e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.95528971874760249e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.95528971874760249e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95528971874760249e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.67161002501270861e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.67161002501270861e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.72877818405746027e+01,3.62182344718410154e-01,9.99999999999367728e-01,5.09030023698051615e-02,1.05784432087477853e+00,1.05784432087410973e+00,5.23752271710894723e-02,1.47222480128431240e-03,2.81091821611604148e-02,2.69237259861868916e-02,2.54515011849025807e-02,0.00000000000000000e+00,5.23752271710894723e-02,1.77122205791135912e-13,1.69089677847360115e-12,2.25916112878497832e-03,3.82928061114756080e-01,9.99999999999367728e-01,9.99999999999367728e-01
3.90099076601283468e+00,1.31285180912507571e-01,9.56703403251222828e-01,-3.37984635552352475e-02,3.14812774255765135e-02,8.65044974822260365e-02,2.04766334142465999e-02,7.00977433698017974e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.00977433698017974e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99950860648913031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99950860648913031e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.99950860648913031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99950860648913031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.00977433698017974e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.00977433698017974e-03,0.00000000000000000e+00,0.00000000000000000e+00,1.81741453694516153e+01,3.52424670114994398e-01,9.99999999999376943e-01,4.84204336495853982e-02,1.05502322005634697e+00,1.05502322005568971e+00,4.97525577375478451e-02,1.33212408796244447e-03,2.67749870265886133e-02,2.55423409127551460e-02,2.42102168247926991e-02,0.00000000000000000e+00,4.97525577375478451e-02,1.59573743108154531e-13,1.60367376436879803e-12,2.24894837660959135e-03,3.94381589464078308e-01,9.99999999999376943e-01,9.99999999999376943e-01
4.04481395579500980e+00,1.35781813086068237e-01,9.68918191585256605e-01,-3.08454626137692998e-02,3.10499747158011138e-02,8.33896806644608690e-02,2.05820335260691462e-02,8.24030174407864024e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.24030174407864024e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.93162998121819351e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.93162998121819351e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.93162998121819351e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93162998121819351e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.24030174407864024e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.24030174407864024e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.91059537282417828e+01,3.42965117287391208e-01,9.99999999999392486e-01,4.60589412345680863e-02,1.05233970594837278e+00,1.05233970594773352e+00,4.72642969548234260e-02,1.20535572025533906e-03,2.55024574132024576e-02,2.42348263375393828e-02,2.30294706172840431e-02,0.00000000000000000e+00,4.72642969548234260e-02,1.44134704171960948e-13,1.52477359717747702e-12,2.23496124234487392e-03,4.05895660721002693e-01,9.99999999999392486e-01,9.99999999999392486e-01
4.19259666085816995e+00,1.40338203402384454e-01,9.81018443479007130e-01,-2.77978446129399058e-02,3.06147741669536601e-02,8.04018425350310623e-02,2.06573604933381477e-02,1.57704641068384721e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.57704641068384721e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.74477866907765999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.74477866907765999e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.74477866907765999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.74477866907765999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.57704641068384721e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.57704641068384721e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.00855369231994416e+01,3.33792383252061287e-01,9.99999999999407141e-01,4.38126201636686169e-02,1.04978706836780522e+00,1.04978706836718283e+00,4.49032711213992325e-02,1.09065095773062601e-03,2.42888976792352725e-02,2.29969610395649310e-02,2.19063100818343015e-02,0.00000000000000000e+00,4.49032711213992464e-02,1.29979360607990202e-13,1.44732618984921503e-12,2.21744402520870909e-03,4.17462674631339015e-01,9.99999999999407141e-01,9.99999999999407141e-01
4.34443322383564823e+00,1.44953246559964416e-01,9.93006277427000539e-01,-2.46573596134426962e-02,3.01763270702409998e-02,7.75352514615824523e-02,2.07045421919726629e-02,2.30932727591070308e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.30932727591070308e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.43474999664241920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.43474999664241920e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.43474999664241920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.43474999664241920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.30932727591070308e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.30932727591070308e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.11153444225540845e+01,3.24895708030906283e-01,9.99999999999403477e-01,4.16758534641525555e-02,1.04735892439108236e+00,1.04735892439045752e+00,4.26627152607238699e-02,9.86861796571316405e-04,2.31317156102307589e-02,2.18247885286475922e-02,2.08379267320762777e-02,0.00000000000000000e+00,4.26627152607238699e-02,1.18023646411558047e-13,1.38321770766486651e-12,2.19664491782368965e-03,4.29075149199571904e-01,9.99999999999403477e-01,9.99999999999403477e-01
4.50042039753819623e+00,1.49625841364233542e-01,1.00488380405217081e+00,-2.14257511733538207e-02,2.97352512372094438e-02,7.47844536309559965e-02,2.07254107584600861e-02,2.99915301695147740e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.99915301695147740e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.00063509719305876e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.00063509719305876e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.00063509719305876e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.00063509719305876e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.99915301695147740e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.99915301695147740e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.21979512814568274e+01,3.16264844405457712e-01,9.99999999999282574e-01,3.96432981062752945e-02,1.04504920239349475e+00,1.04504920239274490e+00,4.05362475862429197e-02,8.92949479967619555e-04,2.20284198251903887e-02,2.07145985331052690e-02,1.98216490531376507e-02,0.00000000000000000e+00,4.05362475862429128e-02,1.10030040634256920e-13,1.35718088360316404e-12,2.17281311968071933e-03,4.40725727876737361e-01,9.99999999999282574e-01,9.99999999999282574e-01
4.66065741236656006e+00,1.54354891927504567e-01,1.01665312380591599e+00,-1.81047544481776970e-02,2.92921321320265791e-02,7.21442589992446620e-02,2.07217067585829424e-02,3.62338885952597667e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.62338885952597667e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.44543947453078259e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.44543947453078259e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.44543947453078259e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.44543947453078259e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.62338885952597667e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.62338885952597667e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.33360645809595013e+01,3.07890029405509413e-01,9.99999999999676481e-01,3.77098716429560346e-02,1.04285212686699547e+00,1.04285212686665818e+00,3.85178457448470679e-02,8.07974101891034062e-04,2.09766171047903217e-02,1.96629099233690506e-02,1.88549358214780173e-02,0.00000000000000000e+00,3.85178457448470679e-02,8.74092465075193559e-14,1.13465907577546466e-12,2.14619639798102613e-03,4.52407186301650333e-01,9.99999999999676481e-01,9.99999999999676481e-01
4.82524604497073284e+00,1.59139308782705713e-01,1.02831632483346702e+00,-1.46960944274464912e-02,2.88475239845023546e-02,6.96097279630360916e-02,2.06950831887955898e-02,4.15814340201132948e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.15814340201132948e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.77666048487857475e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.77666048487857475e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.77666048487857475e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.77666048487857475e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.15814340201132948e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.15814340201132948e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.45325301971281782e+01,2.99761957439997395e-01,9.99999999999058975e-01,3.58707395009009791e-02,1.04076220397829666e+00,1.04076220397731722e+00,3.66018247010950135e-02,7.31085200194032925e-04,1.99740096611129084e-02,1.86664549506445239e-02,1.79353697504504896e-02,0.00000000000000000e+00,3.66018247010950135e-02,9.75886038645512599e-14,1.33311118586803146e-12,2.11703904480511906e-03,4.64112438596206989e-01,9.99999999999058975e-01,9.99999999999058975e-01
4.99429068820211253e+00,1.63978009913585882e-01,1.03987548099929450e+00,-1.12014843035557077e-02,2.84019508837053437e-02,6.71761587155854240e-02,2.06471093173293090e-02,4.57961007150145982e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.57961007150145982e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00678140139308930e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00678140139308930e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.00678140139308930e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.00678140139308930e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.57961007150145982e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.57961007150145982e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.57903399172137462e+01,2.91871754982449549e-01,9.99999999998992695e-01,3.41213028918536318e-02,1.03877420783165175e+00,1.03877420783060526e+00,3.47828161367613603e-02,6.61513244907738153e-04,1.90183923667007551e-02,1.77221646908345479e-02,1.70606514459268124e-02,0.00000000000000000e+00,3.47828161367613672e-02,9.10591047009745580e-14,1.30896682348581540e-12,2.08558018366776510e-03,4.75834543217978245e-01,9.99999999998992695e-01,9.99999999998992695e-01
5.16789842240680475e+00,1.68869921704359716e-01,1.05133265006698706e+00,-7.62262396816564079e-03,2.79559078518163626e-02,6.48390752532058967e-02,2.05792743715384405e-02,4.86509334382814240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86509334382814240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15363198456829644e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15363198456829644e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.15363198456829644e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.15363198456829644e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86509334382814240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86509334382814240e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.71126389206802294e+01,2.84210956726049402e-01,9.99999999999195199e-01,3.24571873130383368e-02,1.03688316740118003e+00,1.03688316740034558e+00,3.30557492495574673e-02,5.98561936519123160e-04,1.81076499582636559e-02,1.68271555930382954e-02,1.62285936565191719e-02,0.00000000000000000e+00,3.30557492495574604e-02,7.61335439136701098e-14,1.15159307597000952e-12,2.05205238494871045e-03,4.87566708371281576e-01,9.99999999999195199e-01,9.99999999999195199e-01
5.34617908811029796e+00,1.73813979811797303e-01,1.06268987202774157e+00,-3.96119863139147294e-03,2.75098618979911849e-02,6.25942159989775621e-02,2.04929910777938915e-02,4.99420979698375567e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99420979698375567e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.40558732309332085e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.40558732309332085e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.40558732309332085e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.40558732309332085e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99420979698375567e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99420979698375567e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.85027336437914443e+01,2.76771483128305518e-01,9.99999999999151901e-01,3.08742316086912626e-02,1.03508435410078548e+00,1.03508435409990773e+00,3.14158328458657571e-02,5.41601237174494732e-04,1.72397542293954500e-02,1.59787170415201275e-02,1.54371158043456295e-02,0.00000000000000000e+00,3.14158328458657571e-02,7.01314006867903572e-14,1.11617923724631077e-12,2.01668055173041816e-03,4.99302296981889437e-01,9.99999999999151901e-01,9.99999999999151901e-01
5.52924536014550227e+00,1.78809129962918006e-01,1.07394916757143566e+00,-2.18877558785493298e-04,2.70642530518579033e-02,6.04375230123172999e-02,2.03895990597659990e-02,4.95023909406699214e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95023909406699214e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.03656813781754625e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.03656813781754625e-02,0.00000000000000000e+00,0.00000000000000000e+00,-7.03656813781754625e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.03656813781754625e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95023909406699214e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95023909406699214e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.99641000474230381e+01,2.69545619268107828e-01,1.00000000000042744e+00,2.93684775650739950e-02,1.03337326996031131e+00,1.03337326996075296e+00,2.98585386301252753e-02,4.90061065051281062e-04,1.64127612245845850e-02,1.51742998475882778e-02,1.46842387825369975e-02,0.00000000000000000e+00,2.98585386301252753e-02,3.74943132097627085e-14,6.27865845582775817e-13,1.97968104278403723e-03,5.11034831239153942e-01,1.00000000000042744e+00,1.00000000000042744e+00
5.71721282327777658e+00,1.83854328681518353e-01,1.08511253669414054e+00,3.60268707899389935e-03,2.66194953762544685e-02,5.83651317544477341e-02,2.02703681006157939e-02,4.72158166902289511e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72158166902289511e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.64519498622239163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.64519498622239163e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.64519498622239163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.64519498622239163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72158166902289511e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72158166902289511e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.15003923087769664e+01,2.62525994941445018e-01,9.99999999997772893e-01,2.79361600126118229e-02,1.03174563637796801e+00,1.03174563637567029e+00,2.83795856013903808e-02,4.43425588778552230e-04,1.56248084452941336e-02,1.44115055950844659e-02,1.39680800063059149e-02,0.00000000000000000e+00,2.83795856013903738e-02,9.14615605474011772e-14,1.61139704137844924e-12,1.94126100307272231e-03,5.22757996709778627e-01,9.99999999997772893e-01,9.99999999997772893e-01
5.91020004938221444e+00,1.88948543946727304e-01,1.09618195743582580e+00,7.50186124890749213e-03,2.61759779590528853e-02,5.63733613814901696e-02,2.01365012745654132e-02,4.30325853590047880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.30325853590047880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.54597053658135175e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.54597053658135175e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.54597053658135175e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.54597053658135175e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.30325853590047880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.30325853590047880e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.31154519587230070e+01,2.55705565927219602e-01,9.99999999997626676e-01,2.65736974115525840e-02,1.03019738342221889e+00,1.03019738341977396e+00,2.69749254763939246e-02,4.01228064841338951e-04,1.48741120783617495e-02,1.36880767706176326e-02,1.32868487057762920e-02,0.00000000000000000e+00,2.69749254763939246e-02,8.65037208530594626e-14,1.60340982088386448e-12,1.90161787302754043e-03,5.34465646032892261e-01,9.99999999997626676e-01,9.99999999997626676e-01
6.10832867622981990e+00,1.94090755786954533e-01,1.10715938474205777e+00,1.14770299959336217e-02,2.57340658834003845e-02,5.44587055377525470e-02,1.99891379525299409e-02,3.69836502897416319e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.69836502897416319e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.36483225620497983e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.36483225620497983e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.36483225620497983e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.36483225620497983e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.69836502897416319e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.69836502897416319e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.48133174876343432e+01,2.49077596354247838e-01,9.99999999997462363e-01,2.52776828956430832e-02,1.02872463965413985e+00,1.02872463965152905e+00,2.56407290618775596e-02,3.63046166234481211e-04,1.41589642540334588e-02,1.30018876140560197e-02,1.26388414478215399e-02,0.00000000000000000e+00,2.56407290618775631e-02,8.22814039125319141e-14,1.60450593494892579e-12,1.86093905531158066e-03,5.46151802196833014e-01,9.99999999997462363e-01,9.99999999997462363e-01
6.31172348794064586e+00,1.99279956812349640e-01,1.11804674944338323e+00,1.55265982861424959e-02,2.52941011764137441e-02,5.26178236238134256e-02,1.98293566869337939e-02,2.91936575404974863e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91936575404974863e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.05922450648074251e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.05922450648074251e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.05922450648074251e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.05922450648074251e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91936575404974863e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91936575404974863e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.65982344437118954e+01,2.42635642108655403e-01,9.99999999997291500e-01,2.40448757535300511e-02,1.02732372244719317e+00,1.02732372244441050e+00,2.43733735092133974e-02,3.28497755683350770e-04,1.34777303420544180e-02,1.23509356324483736e-02,1.20224378767650238e-02,0.00000000000000000e+00,2.43733735092134009e-02,7.84511344775751240e-14,1.60936142975434834e-12,1.81940171433250114e-03,5.57810661411675790e-01,9.99999999997291500e-01,9.99999999997291500e-01
6.52051249716329906e+00,2.04515152689093899e-01,1.12884595734628834e+00,1.96489917576544507e-02,2.48564037358232591e-02,5.08475325146805213e-02,1.96581779800517956e-02,1.98909463290923655e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.98909463290923655e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.58731975572441664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.58731975572441664e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.58731975572441664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58731975572441664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.98909463290923655e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.98909463290923655e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.84746660490676078e+01,2.36373535220020220e-01,9.99999999997114086e-01,2.28721933252176018e-02,1.02599112877865628e+00,1.02599112877569532e+00,2.31694303863006282e-02,2.97237061083027634e-04,1.28288462913086886e-02,1.17333337236918273e-02,1.14360966626088009e-02,0.00000000000000000e+00,2.31694303863006282e-02,7.49851569725734635e-14,1.61819163704578043e-12,1.77717269131440203e-03,5.69436595581576110e-01,9.99999999997114086e-01,9.99999999997114086e-01
6.73482702904139785e+00,2.09795362558659076e-01,1.13955888842961861e+00,2.38426573844666249e-02,2.44212722343888564e-02,4.91447987048253404e-02,1.94765669403015457e-02,9.41304485314465728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.41304485314465728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.91059526593773998e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.91059526593773998e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.91059526593773998e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.91059526593773998e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.41304485314465728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.41304485314465728e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.04473043601043827e+01,2.30285369169769494e-01,9.99999999996930899e-01,2.17567032938119943e-02,1.02472352647024101e+00,1.02472352646709597e+00,2.20256545087068635e-02,2.68951214894869173e-04,1.22108160185910152e-02,1.11473028618008663e-02,1.08783516469059972e-02,0.00000000000000000e+00,2.20256545087068635e-02,7.18106130115359065e-14,1.63015843599634488e-12,1.73440851702989091e-03,5.81024154387186131e-01,9.99999999996930899e-01,9.99999999996930899e-01
