t,ln_b,ln_a,ln_c,H_b,H_a,H_c,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,V,Theta,s_u,S,M_eff,energy_mode,rho,p,w,KE_L,PE_L,KE_H,PE_H,constraint_residual,constraint_relative,bound,w_eff,norm_hilbert,norm_krein
3.38890042799981686e+01,7.60862283154449148e-01,1.60418062395407013e+00,5.92198614994523864e-01,7.98483225847512398e-03,8.62742461882801126e-03,7.85631378640452328e-03,-1.12833062357106439e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12833062357106439e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.87102350681312468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.87102350681312468e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.87102350681312468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.87102350681312468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12833062357106439e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12833062357106439e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.55619652783751258e+03,5.74360474741727328e-02,1.00000000000057199e+00,1.41370319278270981e-03,9.99485926111715384e-01,9.99485926112286927e-01,1.41333981883411250e-03,-3.63373948597095897e-07,-2.57103029119245435e-04,7.06488222442757698e-04,7.06851596391354798e-04,0.00000000000000000e+00,1.41333981883411271e-03,-4.07443176420052566e-16,1.44141971729140837e-13,2.48922545126519824e-04,1.21855625246779820e+00,1.00000000000057199e+00,1.00000000000057199e+00
3.47705114919871221e+01,7.67815724034371483e-01,1.61168652893421593e+00,5.99041563054402149e-01,7.79297609030153975e-03,8.40422885142857665e-03,7.67072553807610687e-03,-4.47558147925957495e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.47558147925957495e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.22916361501877491e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.22916361501877491e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.22916361501877491e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.22916361501877491e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.47558147925957495e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.47558147925957495e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.63598442999629629e+03,5.60178392588155938e-02,1.00000000000059597e+00,1.34475607448555716e-03,9.99510997791096201e-01,9.99510997791691724e-01,1.34442728014012684e-03,-3.28794345430146419e-07,-2.44560899862041547e-04,6.72049242897348369e-04,6.72378037242778474e-04,0.00000000000000000e+00,1.34442728014012706e-03,-3.98119037736677228e-16,1.48062689450648863e-13,2.37250567184694224e-04,1.22126822403693325e+00,1.00000000000059597e+00,1.00000000000059597e+00
3.56743358514337885e+01,7.74773841273773023e-01,1.61918347089202630e+00,6.05891915350122101e-01,7.60559922884755397e-03,8.18704084103890305e-03,7.48931090640926264e-03,-4.52100946800805370e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52100946800805370e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.13552649016514606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.13552649016514606e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.13552649016514606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.13552649016514606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52100946800805370e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52100946800805370e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.71986314537629710e+03,5.46346544711920484e-02,1.00000000000062128e+00,1.27917154682677869e-03,9.99534846710244840e-01,9.99534846710865899e-01,1.27887404140019506e-03,-2.97505426583857057e-07,-2.32630749356776853e-04,6.39288267986805607e-04,6.39585773413389454e-04,0.00000000000000000e+00,1.27887404140019484e-03,-3.95083271653717816e-16,1.54465279169016435e-13,2.26114473187638294e-04,1.22391890758135702e+00,1.00000000000062128e+00,1.00000000000062128e+00
3.66010422779937912e+01,7.81736519437832844e-01,1.62667167107757527e+00,6.12749489109884138e-01,7.42260361886331200e-03,7.97568798900885785e-03,7.31198674483418253e-03,-1.00912720702752937e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00912720702752937e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.89710754221846789e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.89710754221846789e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.89710754221846789e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89710754221846789e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00912720702752937e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00912720702752937e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.80804241445644379e+03,5.32856278203924366e-02,1.00000000000064748e+00,1.21678561432576556e-03,9.99557532503881574e-01,9.99557532504528723e-01,1.21651642028372379e-03,-2.69194042041841934e-07,-2.21282703261053206e-04,6.08123613120841009e-04,6.08392807162882782e-04,0.00000000000000000e+00,1.21651642028372379e-03,-3.91396984267267101e-16,1.60867941336971830e-13,2.15490494951872495e-04,1.22650955863364697e+00,1.00000000000064748e+00,1.00000000000064748e+00
3.75512099933589241e+01,7.88703645940026732e-01,1.63415134528170136e+00,6.19614106071692206e-01,7.24389301642286692e-03,7.77000314353675729e-03,7.13867099100006907e-03,3.39550169197925023e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.39550169197925023e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.67022727631176715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.67022727631176715e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.67022727631176715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.67022727631176715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.39550169197925023e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.39550169197925023e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.90074273133997394e+03,5.19699154200333469e-02,1.00000000000067368e+00,1.15744227965587946e-03,9.99579111898306949e-01,9.99579111898980521e-01,1.15719870281392784e-03,-2.43576841951818007e-07,-2.10488346866894143e-04,5.78477562985987999e-04,5.78721139827939840e-04,0.00000000000000000e+00,1.15719870281392762e-03,-3.83590728625371469e-16,1.65741081325388725e-13,2.05355856585850809e-04,1.22904141300853409e+00,1.00000000000067368e+00,1.00000000000067368e+00
3.85254328832895752e+01,7.95675110971933108e-01,1.64162270397054710e+00,6.26485592372210465e-01,7.06937297380078045e-03,7.56982440723932837e-03,6.96928268711305421e-03,4.94418146540109515e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.94418146540109515e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.45029957251224229e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.45029957251224229e-02,0.00000000000000000e+00,0.00000000000000000e+00,-7.45029957251224229e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.45029957251224229e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.94418146540109515e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.94418146540109515e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.99819589510452897e+03,5.06866942568579282e-02,1.00000000000069922e+00,1.10099315356988704e-03,9.99599638853247319e-01,9.99599638853946315e-01,1.10077275612912207e-03,-2.20397440765048145e-07,-2.00220653661594826e-04,5.50276179344178547e-04,5.50496576784943520e-04,0.00000000000000000e+00,1.10077275612912207e-03,-3.72315026031522223e-16,1.69115298302273845e-13,1.95688737760641492e-04,1.23151568682526058e+00,1.00000000000069922e+00,1.00000000000069922e+00
3.95243198688127748e+01,8.02650807434759139e-01,1.64908595241679512e+00,6.33363778438351122e-01,6.89895082328836375e-03,7.37499495230867132e-03,6.80374199748428644e-03,2.05128757716877330e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.05128757716877330e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.55984860228618283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.55984860228618283e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.55984860228618283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.55984860228618283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.05128757716877330e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.05128757716877330e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.10064558942059193e+03,4.94351616726672397e-02,1.00000000000072764e+00,1.04729708384954795e-03,9.99619164696782025e-01,9.99619164697509444e-01,1.04709765999830458e-03,-1.99423851243594012e-07,-1.90453917396699095e-04,5.23449118073530495e-04,5.23648541924774083e-04,0.00000000000000000e+00,1.04709765999830436e-03,-3.71013983424539617e-16,1.77163027670793435e-13,1.86468237966403924e-04,1.23393357654648472e+00,1.00000000000072764e+00,1.00000000000072764e+00
4.05484952868176691e+01,8.09630630872554713e-01,1.65654129082768597e+00,6.40248498881528016e-01,6.73253566004499392e-03,7.18536284292992621e-03,6.64197022346799202e-03,-2.82757924022878970e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.82757924022878970e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.12368714141192805e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.12368714141192805e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.12368714141192805e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.12368714141192805e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.82757924022878970e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.82757924022878970e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.20834799188764237e+03,4.82145348592387529e-02,1.00000000000075584e+00,9.96219802351510980e-04,9.99637738253690400e-01,9.99637738254446129e-01,9.96039356188857051e-04,-1.80446162654051557e-07,-1.81163687491719478e-04,4.97929455013101452e-04,4.98109901175755598e-04,0.00000000000000000e+00,9.96039356188856834e-04,-3.61906685175661380e-16,1.81672884172212736e-13,1.77674341761360592e-04,1.23629625903282436e+00,1.00000000000075584e+00,1.00000000000075584e+00
4.15985992802864217e+01,8.16614479407063554e-01,1.66398891446987540e+00,6.47139592394501362e-01,6.57003832407419830e-03,7.00078086464811598e-03,6.48388981595940210e-03,-4.98401043519973663e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.98401043519973663e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99549723863953724e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99549723863953724e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.99549723863953724e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.99549723863953724e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.98401043519973663e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.98401043519973663e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.32157241461150625e+03,4.70240503658967551e-02,1.00000000000078515e+00,9.47633589267073313e-04,9.99655405967539212e-01,9.99655405968324140e-01,9.47470314827162882e-04,-1.63274439910399311e-07,-1.72326707607914608e-04,4.73653520193626225e-04,4.73816794633536657e-04,0.00000000000000000e+00,9.47470314827162882e-04,-3.55509892357996904e-16,1.87610042654959353e-13,1.69287885015598953e-04,1.23860489161218723e+00,1.00000000000078515e+00,1.00000000000078515e+00
4.26752881984044734e+01,8.23602253674175500e-01,1.67142901379124376e+00,6.54036901650762004e-01,6.41137138140886881e-03,6.82110636038696979e-03,6.32942438561323595e-03,-2.01354276896853590e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.01354276896853590e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.57664129220926641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.57664129220926641e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.57664129220926641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.57664129220926641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.01354276896853590e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.01354276896853590e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.44060197762496909e+03,4.58629636194094886e-02,1.00000000000081535e+00,9.01416953756092269e-04,9.99672212016815998e-01,9.99672212017631123e-01,9.01269216933452545e-04,-1.47736822639802351e-07,-1.63920857235614270e-04,4.50560740055406357e-04,4.50708476878046189e-04,0.00000000000000000e+00,9.01269216933452437e-04,-3.48354158019592575e-16,1.93257548063677800e-13,1.61290522149238691e-04,1.24086061216302923e+00,1.00000000000081535e+00,1.00000000000081535e+00
4.37792350068001284e+01,8.30593856761941418e-01,1.67886177453969099e+00,6.60940273206391482e-01,6.25644910458479295e-03,6.64620107283594216e-03,6.17849871093455183e-03,3.17929061446962091e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.17929061446962091e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.85902982480914758e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.85902982480914758e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.85902982480914758e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.85902982480914758e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.17929061446962091e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.17929061446962091e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.56573431683528634e+03,4.47305484558962740e-02,1.00000000000084555e+00,8.57454330156622643e-04,9.99688198425397578e-01,9.99688198426242902e-01,8.57320652351476397e-04,-1.33677805146244072e-07,-1.55925096146453357e-04,4.28593487273165076e-04,4.28727165078311321e-04,0.00000000000000000e+00,8.57320652351476397e-04,-3.42391046070922300e-16,1.99686689648659233e-13,1.53664694360634716e-04,1.24306453921071869e+00,1.00000000000084555e+00,1.00000000000084555e+00
4.49111297081700940e+01,8.37589194150112348e-01,1.68628737787903016e+00,6.67849557404328276e-01,6.10518745247697232e-03,6.47593099293453621e-03,6.03103874438544896e-03,4.84471792108303878e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.84471792108303878e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.23640942456727174e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.23640942456727174e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.23640942456727174e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.23640942456727174e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.84471792108303878e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.84471792108303878e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.69728232826901285e+03,4.36260966644369252e-02,1.00000000000087730e+00,8.15635789010557620e-04,9.99703405167632564e-01,9.99703405168509640e-01,8.15514832330500460e-04,-1.20956680057249997e-07,-1.48319411569243368e-04,4.07696937825221596e-04,4.07817894505278864e-04,0.00000000000000000e+00,8.15514832330500351e-04,-3.36861614991246228e-16,2.06533101322427693e-13,1.46393598838043476e-04,1.24521777203623252e+00,1.00000000000087730e+00,1.00000000000087730e+00
4.60716797735536119e+01,8.44588173651164009e-01,1.69370600050201303e+00,6.74764608280994493e-01,5.95750404956852785e-03,6.31016621419533321e-03,5.88697161664315446e-03,8.00085444878926022e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.00085444878926022e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93557122133959580e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93557122133959580e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.93557122133959580e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.93557122133959580e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.00085444878926022e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.00085444878926022e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.83557495047503699e+03,4.25489175420839943e-02,1.00000000000090949e+00,7.75856762182724276e-04,9.99717870268297171e-01,9.99717870269206443e-01,7.75747316052647078e-04,-1.09446130077210992e-07,-1.41084767955269722e-04,3.87818934961284940e-04,3.87928381091362138e-04,0.00000000000000000e+00,7.75747316052647078e-04,-3.29922721087338999e-16,2.12648316185098154e-13,1.39461158945452081e-04,1.24732139079640492e+00,1.00000000000090949e+00,1.00000000000090949e+00
4.72616105845248740e+01,8.51590705352775479e-01,1.70111781474059032e+00,6.81685283475212733e-01,5.81331816471771564e-03,6.14878079261884768e-03,5.74622563913747275e-03,-4.28364903844975387e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.28364903844975387e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.57882743032799067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.57882743032799067e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.57882743032799067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.57882743032799067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.28364903844975387e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.28364903844975387e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.98095798704227900e+03,4.14983374599866769e-02,1.00000000000094280e+00,7.38017781386085601e-04,9.99731629897677831e-01,9.99731629898620300e-01,7.37918750432332436e-04,-9.90309537530981945e-08,-1.34203059205471962e-04,3.68909859739289690e-04,3.69008890693042746e-04,0.00000000000000000e+00,7.37918750432332545e-04,-3.23200667617928872e-16,2.18994752083913431e-13,1.32851995371233156e-04,1.24937645665498342e+00,1.00000000000094280e+00,1.00000000000094280e+00
4.84816658865802594e+01,8.58596701561718079e-01,1.70852298867345076e+00,6.88611444139372142e-01,5.67255068948445233e-03,5.99165261196434040e-03,5.60873030498845477e-03,-3.89466099497163765e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.89466099497163765e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.13554074033028041e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.13554074033028041e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.13554074033028041e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.13554074033028041e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.89466099497163765e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.89466099497163765e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.13379497128881030e+03,4.04736994403428404e-02,1.00000000000097722e+00,7.02024229459202384e-04,9.99744718462014847e-01,9.99744718462991733e-01,7.01934622546702752e-04,-8.96069124995976096e-08,-1.27657063238301329e-04,3.50922507817101560e-04,3.51012114729601192e-04,0.00000000000000000e+00,7.01934622546702752e-04,-3.16370193931270194e-16,2.25355883417968902e-13,1.26551398226425497e-04,1.25138401192379600e+00,1.00000000000097722e+00,1.00000000000097722e+00
4.97326082540032814e+01,8.65606076749127706e-01,1.71592168623091612e+00,6.95542954852770512e-01,5.53512411607394970e-03,5.83866325415156526e-03,5.47441628845840838e-03,1.75046149120596295e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.75046149120596295e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.68357604484333168e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.68357604484333168e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.68357604484333168e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.68357604484333168e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.75046149120596295e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.75046149120596295e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.29446807528445470e+03,3.94743627439038680e-02,1.00000000000101230e+00,6.67786103774058431e-04,9.99757168689536679e-01,9.99757168690548870e-01,6.67705024086714168e-04,-8.10796873443159135e-08,-1.21430398783080269e-04,3.33811972199684953e-04,3.33893051887029215e-04,0.00000000000000000e+00,6.67705024086714168e-04,-3.10732342634345571e-16,2.32686838817363313e-13,1.20545300077738162e-04,1.25334508021331992e+00,1.00000000000101230e+00,1.00000000000101230e+00
5.10152195664986792e+01,8.72618747497124314e-01,1.72331406729725645e+00,7.02479683537097999e-01,5.40096251495120368e-03,5.68969787457821504e-03,5.34321544302578371e-03,4.98803979513328999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98803979513328999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.45628416356153281e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.45628416356153281e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.45628416356153281e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.45628416356153281e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98803979513328999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98803979513328999e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.46337906548010687e+03,3.84997024677631999e-02,1.00000000000104872e+00,6.35217791182593168e-04,9.99769011712297262e-01,9.99769011713345646e-01,6.35144427247641375e-04,-7.33639349517986473e-08,-1.15507484289387012e-04,3.17535531656344791e-04,3.17608895591296584e-04,0.00000000000000000e+00,6.35144427247641375e-04,-3.03142927426947040e-16,2.38640940880698793e-13,1.14820249899069389e-04,1.25526066659201208e+00,1.00000000000104872e+00,1.00000000000104872e+00
5.23303014978924423e+01,8.79634632446742781e-01,1.73070028781048846e+00,7.09421501373994512e-01,5.26999151217686680e-03,5.54464508214787353e-03,5.21506079818264204e-03,9.28724058916582246e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.28724058916582246e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.91299008979426577e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.91299008979426577e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.91299008979426577e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.91299008979426577e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.28724058916582246e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.28724058916582246e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.64095030733305066e+03,3.75491091531684196e-02,1.00000000000108624e+00,6.04237853939254034e-04,9.99780277144022067e-01,9.99780277145108198e-01,6.04171471505775314e-04,-6.63824334787482372e-08,-1.09873498848436907e-04,3.02052544536148297e-04,3.02118926969627017e-04,0.00000000000000000e+00,6.04171471505775314e-04,-2.97505076130022417e-16,2.46209139425786149e-13,1.09363387924046093e-04,1.25713175775373642e+00,1.00000000000108624e+00,1.00000000000108624e+00
5.36786760172040829e+01,8.86653652247149759e-01,1.73808049985970947e+00,7.16368282724638705e-01,5.14213826651155424e-03,5.40339682381214218e-03,5.08988655505141462e-03,-4.58651929169946904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58651929169946904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.99093967434895436e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.99093967434895436e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.99093967434895436e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99093967434895436e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58651929169946904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58651929169946904e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.82762582144065436e+03,3.66219884031022264e-02,1.00000000000112488e+00,5.74768826064202742e-04,9.99790993154158425e-01,9.99790993155282970e-01,5.74708760754490816e-04,-6.00653097118585043e-08,-1.04514345027563861e-04,2.87324347722389499e-04,2.87384413032101317e-04,0.00000000000000000e+00,5.74708760754490925e-04,-2.89481980053629684e-16,2.51851024224568984e-13,1.04162421381222975e-04,1.25895932219270446e+00,1.00000000000112488e+00,1.00000000000112488e+00
