t,Q,E2,kappa,wkb_W,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,norm_hilbert,norm_krein,ln_norm_hilbert,krein_drift,krein_drift_normalized
2.66810086173152605e+00,7.20628585937178379e-01,4.80694441130182670e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.39583167646544093e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.86942020197413822e-01,4.39583167646544093e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.86942020197413822e-01,0.00000000000000000e+00,-2.89166396903935530e-01,-3.98332058091428829e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.89166396903935530e-01,-3.98332058091428829e-03,0.00000000000000000e+00,-2.88605546684681802e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.84366581595194236e-02,2.88605546684681802e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.84366581595194236e-02,0.00000000000000000e+00,4.48380445842553654e-01,1.64729038058540361e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.48380445842553654e-01,1.64729038058540361e-01,0.00000000000000000e+00,1.24725500853965787e+00,9.98749217903236786e-01,2.20945143417138862e-01,1.31327726471397455e-10,1.05293404774667406e-10
2.67809374885411566e+00,7.27865846392525606e-01,4.70211309655292342e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.42328866631965689e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.88986420642811764e-01,4.42328866631965689e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.88986420642811764e-01,0.00000000000000000e+00,-2.85959037225406221e-01,-2.60624658721833689e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.85959037225406221e-01,-2.60624658721833689e-03,0.00000000000000000e+00,-2.85471052414322302e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.69009386015750822e-02,2.85471052414322302e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.69009386015750822e-02,0.00000000000000000e+00,4.51224930578750516e-01,1.66633596454923011e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.51224930578750516e-01,1.66633596454923011e-01,0.00000000000000000e+00,1.25260022774182223e+00,9.98749217906813702e-01,2.25221572924440894e-01,1.34904643012134784e-10,1.07699679454265946e-10
2.68808663597670572e+00,7.35175790529759676e-01,4.59516557018942895e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.45052569702774681e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.91042696727150269e-01,4.45052569702774681e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.91042696727150269e-01,0.00000000000000000e+00,-2.82750362347338635e-01,-1.19625320439763270e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.82750362347338635e-01,-1.19625320439763270e-03,0.00000000000000000e+00,-2.82336890558908982e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.53322750695159531e-02,2.82336890558908982e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.53322750695159531e-02,0.00000000000000000e+00,4.54048040694380817e-01,1.68551115432138715e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.54048040694380817e-01,1.68551115432138715e-01,0.00000000000000000e+00,1.25807320080442042e+00,9.98749217909556175e-01,2.29581344824186850e-01,1.37647115927563846e-10,1.09411054809490697e-10
2.69807952309929577e+00,7.42559148309843375e-01,4.48605911261360069e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.47754727123763074e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.93110934238927251e-01,4.47754727123763074e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.93110934238927251e-01,0.00000000000000000e+00,-2.79541087298417756e-01,2.47128733889945447e-04,0.00000000000000000e+00,0.00000000000000000e+00,-2.79541087298417756e-01,2.47128733889945447e-04,0.00000000000000000e+00,-2.79203798711098794e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.37302347352590819e-02,2.79203798711098794e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.37302347352590819e-02,0.00000000000000000e+00,4.56850230180478434e-01,1.70481658158143062e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.56850230180478434e-01,1.70481658158143062e-01,0.00000000000000000e+00,1.26367763657959764e+00,9.98749217913773135e-01,2.34026228846290874e-01,1.41864076041997578e-10,1.12262868262812467e-10
2.70807241022188583e+00,7.50016657024725086e-01,4.37475014185455868e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.50435810259660341e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.95191224536009678e-01,4.50435810259660341e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.95191224536009678e-01,0.00000000000000000e+00,-2.76331931322097824e-01,1.72437583362300027e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.76331931322097824e-01,1.72437583362300027e-03,0.00000000000000000e+00,-2.76072519045027831e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.20943775511288699e-02,2.76072519045027831e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.20943775511288699e-02,0.00000000000000000e+00,4.59631974380091401e-01,1.72425292308297784e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.59631974380091401e-01,1.72425292308297784e-01,0.00000000000000000e+00,1.26941737216143880e+00,9.98749217918195709e-01,2.38558033129375568e-01,1.46286649460591889e-10,1.15239205535299549e-10
2.71806529734447544e+00,7.57549061370963450e-01,4.26119419615972217e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.53096311997233381e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.97283664809853210e-01,4.53096311997233381e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.97283664809853210e-01,0.00000000000000000e+00,-2.73123617845069666e-01,3.23597240893518578e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.73123617845069666e-01,3.23597240893518578e-03,0.00000000000000000e+00,-2.72943798298244500e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.04242559800977134e-02,2.72943798298244500e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.04242559800977134e-02,0.00000000000000000e+00,4.62393770423065453e-01,1.74382090308154797e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.62393770423065453e-01,1.74382090308154797e-01,0.00000000000000000e+00,1.27529637795404649e+00,9.98749217921270360e-01,2.43178604894599221e-01,1.49361301104988797e-10,1.17118893840668315e-10
2.72805818446706549e+00,7.65157113524092658e-01,4.14534591623478832e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.55736747178658086e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.99388358358966788e-01,4.55736747178658086e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.99388358358966788e-01,0.00000000000000000e+00,-2.69916874447534483e-01,4.78241076321859158e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.69916874447534483e-01,4.78241076321859158e-03,0.00000000000000000e+00,-2.69818387756075140e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.71941471354791518e-03,2.69818387756075140e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.71941471354791518e-03,0.00000000000000000e+00,4.65136137672546413e-01,1.76352129584910283e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.65136137672546413e-01,1.76352129584910283e-01,0.00000000000000000e+00,1.28131876296920733e+00,9.98749217925821831e-01,2.47889831123363824e-01,1.53912771416742089e-10,1.20120594394543272e-10
2.73805107158965555e+00,7.72841573213731703e-01,4.02715902712524221e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.58357653042007762e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.01505414868191152e-01,4.58357653042007762e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.01505414868191152e-01,0.00000000000000000e+00,-2.66712432834644020e-01,6.36419147817321104e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.66712432834644020e-01,6.36419147817321104e-03,0.00000000000000000e+00,-2.66697043237552778e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.97939038115577039e-03,2.66697043237552778e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.97939038115577039e-03,0.00000000000000000e+00,4.67859618178881997e-01,1.78335492824309577e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.67859618178881997e-01,1.78335492824309577e-01,0.00000000000000000e+00,1.28748878034049796e+00,9.98749217931187871e-01,2.52693639219142063e-01,1.59278812361662858e-10,1.23712776991764460e-10
2.74804395871224560e+00,7.80603207799451582e-01,3.90658631973206161e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.60959589676707915e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.03634950700247036e-01,4.60959589676707915e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.03634950700247036e-01,0.00000000000000000e+00,-2.63511028810336334e-01,7.98182371955253808e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.63511028810336334e-01,7.98182371955253808e-03,0.00000000000000000e+00,-2.63580525084572637e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.20371124422015774e-03,2.63580525084572637e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.20371124422015774e-03,0.00000000000000000e+00,4.70564777149083624e-01,1.80332268239057597e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.70564777149083624e-01,1.80332268239057597e-01,0.00000000000000000e+00,1.29381083310473044e+00,9.98749217934688294e-01,2.57591997683380591e-01,1.62779234536003514e-10,1.25813782332758529e-10
2.75803684583483566e+00,7.88442792347401999e-01,3.78357963195431579e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.63543140493327566e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.05777089198804386e-01,4.63543140493327566e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.05777089198804386e-01,0.00000000000000000e+00,-2.60313402253756210e-01,9.63582555898262298e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.60313402253756210e-01,9.63582555898262298e-03,0.00000000000000000e+00,-2.60469598154433102e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.39189687306705109e-03,2.60469598154433102e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.39189687306705109e-03,0.00000000000000000e+00,4.73252203431184404e-01,1.82342549848019841e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.73252203431184404e-01,1.82342549848019841e-01,0.00000000000000000e+00,1.30028948025871349e+00,9.98749217939588374e-01,2.62586916800707892e-01,1.67679314877489105e-10,1.28955372955971785e-10
2.76802973295742527e+00,7.96361109707708348e-01,3.65808982945107330e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.66108912700439137e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.07931960997155912e-01,4.66108912700439137e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.07931960997155912e-01,0.00000000000000000e+00,-2.57120297097034378e-01,1.13267243037128863e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.57120297097034378e-01,1.13267243037128863e-02,0.00000000000000000e+00,-2.57365031814130230e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.54345781660010007e-03,2.57365031814130230e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.54345781660010007e-03,0.00000000000000000e+00,4.75922510005935551e-01,1.84366437760666607e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.75922510005935551e-01,1.84366437760666607e-01,0.00000000000000000e+00,1.30692944306251069e+00,9.98749217945979595e-01,2.67680449300059908e-01,1.74070535763348744e-10,1.33190461571859253e-10
2.77802262008001533e+00,8.04358950592647726e-01,3.53006678601494484e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.68657537797578405e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.10099704339804350e-01,4.68657537797578405e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.10099704339804350e-01,0.00000000000000000e+00,-2.53932461305986179e-01,1.30550568444071282e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.53932461305986179e-01,1.30550568444071282e-02,0.00000000000000000e+00,-2.54267599938470312e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.42104746020424448e-04,2.54267599938470312e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.42104746020424448e-04,0.00000000000000000e+00,4.78576334495229627e-01,1.86404038473610034e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.78576334495229627e-01,1.86404038473610034e-01,0.00000000000000000e+00,1.31373561164915365e+00,9.98749217950036794e-01,2.72874691026615879e-01,1.78127734784538916e-10,1.35588723640468487e-10
2.78801550720260538e+00,8.12437113655605225e-01,3.39945936354949185e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.71189672085911615e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.12280465417974656e-01,4.71189672085911615e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.12280465417974656e-01,0.00000000000000000e+00,-2.50750646864342008e-01,1.48213700228264911e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.50750646864342008e-01,1.48213700228264911e-02,0.00000000000000000e+00,-2.51178080912703772e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.26529937338919123e-03,2.51178080912703772e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.26529937338919123e-03,0.00000000000000000e+00,4.81214339688904313e-01,1.88455465180163373e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.81214339688904313e-01,1.88455465180163373e-01,0.00000000000000000e+00,1.32071305196296018e+00,9.98749217955305357e-01,2.78171781628738346e-01,1.83396298147897596e-10,1.38861577747958086e-10
2.79800839432519544e+00,8.20596405570829135e-01,3.26621539164235308e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.73705997186291583e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.14474398710807423e-01,4.73705997186291583e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.14474398710807423e-01,0.00000000000000000e+00,-2.47575609759582982e-01,1.66262210078172643e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.47575609759582982e-01,1.66262210078172643e-02,0.00000000000000000e+00,-2.48097257637178492e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.22664473808154108e-03,2.48097257637178492e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.22664473808154108e-03,0.00000000000000000e+00,4.83837214079210320e-01,1.90520838085204841e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.83837214079210320e-01,1.90520838085204841e-01,0.00000000000000000e+00,1.32786701298180465e+00,9.98749217962776270e-01,2.83573905212860411e-01,1.90867210925205200e-10,1.43739703644419556e-10
2.80800128144778549e+00,8.28837641113982948e-01,3.13028164672608411e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.76207220574520862e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.16681667340039935e-01,4.76207220574520862e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.16681667340039935e-01,0.00000000000000000e+00,-2.44408109972246324e-01,1.84701776906189621e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.44408109972246324e-01,1.84701776906189621e-02,0.00000000000000000e+00,-2.45025917536423443e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.22667002200186399e-03,2.45025917536423443e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.22667002200186399e-03,0.00000000000000000e+00,4.86445672413138797e-01,1.92600284732651811e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.86445672413138797e-01,1.92600284732651811e-01,0.00000000000000000e+00,1.33520293429079451e+00,9.98749217967570990e-01,2.89083291004471388e-01,1.95661931101653863e-10,1.46540968475014265e-10
2.81799416857037555e+00,8.37161643243508280e-01,2.99160383081829018e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.78694076137914759e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.18902443441066769e-01,4.78694076137914759e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.18902443441066769e-01,0.00000000000000000e+00,-2.41248911469854832e-01,2.03538191041057505e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.41248911469854832e-01,2.03538191041057505e-02,0.00000000000000000e+00,-2.41964852574048095e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.26591533540414758e-03,2.41964852574048095e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.26591533540414758e-03,0.00000000000000000e+00,4.89040456266841561e-01,1.94693940348229205e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.89040456266841561e-01,1.94693940348229205e-01,0.00000000000000000e+00,1.34272645404605373e+00,9.98749217973238679e-01,2.94702214029538445e-01,2.01329619642365287e-10,1.49940904966679046e-10
2.82798705569296560e+00,8.45569243182803798e-01,2.85012654983260449e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.81167324740183311e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.21136908540212923e-01,4.81167324740183311e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.21136908540212923e-01,0.00000000000000000e+00,-2.38098782202832815e-01,2.22777358513631812e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.38098782202832815e-01,2.22777358513631812e-02,0.00000000000000000e+00,-2.38914859270092345e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.03449321451368897e-02,2.38914859270092345e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.03449321451368897e-02,0.00000000000000000e+00,4.91622334628670055e-01,1.96801948188026626e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.91622334628670055e-01,1.96801948188026626e-01,0.00000000000000000e+00,1.35044341726992978e+00,9.98749217981797943e-01,3.00432995757053733e-01,2.09888884050712932e-10,1.55422197899284408e-10
2.83797994281555566e+00,8.54061280503230935e-01,2.70579329145181458e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.83627754804553722e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.23385253945964896e-01,4.83627754804553722e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.23385253945964896e-01,0.00000000000000000e+00,-2.34958494104442694e-01,2.42425305547450815e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.34958494104442694e-01,2.42425305547450815e-02,0.00000000000000000e+00,-2.35876738723415885e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.24642837231414630e-02,2.35876738723415885e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.24642837231414630e-02,0.00000000000000000e+00,4.94192104501130047e-01,1.98924459900083950e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.94192104501130047e-01,1.98924459900083950e-01,0.00000000000000000e+00,1.35835988454928680e+00,9.98749217987577542e-01,3.06278004741128429e-01,2.15668483072306572e-10,1.58771239879383551e-10
2.84797282993814571e+00,8.62638603207951493e-01,2.55854640255434473e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.86076182921866995e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.25647681158972546e-01,4.86076182921866995e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.25647681158972546e-01,0.00000000000000000e+00,-2.31828823096556114e-01,2.62488183329499525e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.31828823096556114e-01,2.62488183329499525e-02,0.00000000000000000e+00,-2.32851296641315958e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.46245456226432556e-02,2.32851296641315958e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.46245456226432556e-02,0.00000000000000000e+00,4.96750591528717811e-01,2.01061635903475561e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.96750591528717811e-01,2.01061635903475561e-01,0.00000000000000000e+00,1.36648214119409572e+00,9.98749217993689764e-01,3.12239657287848971e-01,2.21780704912077908e-10,1.62300478159396647e-10
2.85796571706073532e+00,8.71302067816607906e-01,2.40832706618503201e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.88513454468872677e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.27924402289476496e-01,4.88513454468872677e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.27924402289476496e-01,0.00000000000000000e+00,-2.28710549098024851e-01,2.82972272894999426e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.28710549098024851e-01,2.82972272894999426e-02,0.00000000000000000e+00,-2.29839343372311877e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.68263061656011015e-02,2.29839343372311877e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.68263061656011015e-02,0.00000000000000000e+00,4.99298650636312680e-01,2.03213645774300872e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.99298650636312680e-01,2.03213645774300872e-01,0.00000000000000000e+00,1.37481670678847934e+00,9.98749218003276762e-01,3.18320418078912981e-01,2.31367702774321060e-10,1.68289853936083884e-10
2.86795860418332538e+00,8.80052539450856153e-01,2.25507527806099284e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.90940444245662633e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.30215640489017298e-01,4.90940444245662633e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.30215640489017298e-01,0.00000000000000000e+00,-2.25604456037609119e-01,3.03883990226643912e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.25604456037609119e-01,3.03883990226643912e-02,0.00000000000000000e+00,-2.26841693944553141e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.90701669513466190e-02,2.26841693944553141e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.90701669513466190e-02,0.00000000000000000e+00,5.01837166687399194e-01,2.05380668644981834e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.01837166687399194e-01,2.05380668644981834e-01,0.00000000000000000e+00,1.38337034520433222e+00,9.98749218010374751e-01,3.24522800785970178e-01,2.38465691637657073e-10,1.72380225197348903e-10
2.87795149130591543e+00,8.88890891920752768e-01,2.09872982260328578e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.93358057141607298e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.32521630403079854e-01,4.93358057141607298e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.32521630403079854e-01,0.00000000000000000e+00,-2.22511331873994800e-01,3.25229891672648014e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.22511331873994800e-01,3.25229891672648014e-02,0.00000000000000000e+00,-2.23859168112901991e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.13567433967106167e-02,2.23859168112901991e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.13567433967106167e-02,0.00000000000000000e+00,5.04367055171802248e-01,2.07562893623044475e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.04367055171802248e-01,2.07562893623044475e-01,0.00000000000000000e+00,1.39215007515424305e+00,9.98749218017000007e-01,3.30849368711672864e-01,2.45090947537107695e-10,1.76052102364001876e-10
2.88794437842850549e+00,8.97818007812013819e-01,1.93922824848466679e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.95767228814792293e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.34842618633360173e-01,4.95767228814792293e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.34842618633360173e-01,0.00000000000000000e+00,-2.19431968619414941e-01,3.47016679515041726e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.19431968619414941e-01,3.47016679515041726e-02,0.00000000000000000e+00,-2.20892590410366768e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.36866652909749412e-02,2.20892590410366768e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.36866652909749412e-02,0.00000000000000000e+00,5.06889262907388005e-01,2.09760520218835511e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.06889262907388005e-01,2.09760520218835511e-01,0.00000000000000000e+00,1.40116318121632255e+00,9.98749218027457086e-01,3.37302735387567609e-01,2.55548027183749582e-10,1.82382773548126851e-10
2.89793726555109554e+00,9.06834778574148626e-01,1.77650684368374834e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.98168926391269862e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.37178864214433710e-01,4.98168926391269862e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.37178864214433710e-01,0.00000000000000000e+00,-2.16367162368318655e-01,3.69251207759075384e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.16367162368318655e-01,3.69251207759075384e-02,0.00000000000000000e+00,-2.17942790205682080e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.60605773726553663e-02,2.17942790205682080e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.60605773726553663e-02,0.00000000000000000e+00,5.09404768762273252e-01,2.11973758786631883e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.09404768762273252e-01,2.11973758786631883e-01,0.00000000000000000e+00,1.41041722539005066e+00,9.98749218036316666e-01,3.43885565150916228e-01,2.64407606920258331e-10,1.87467652947259231e-10
2.90793015267368515e+00,9.15942104609478003e-01,1.61050061003560008e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.00564149195865560e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.39530639113077121e-01,5.00564149195865560e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.39530639113077121e-01,0.00000000000000000e+00,-2.13317713334317594e-01,3.91940488274055768e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.13317713334317594e-01,3.91940488274055768e-02,0.00000000000000000e+00,-2.15010601770913107e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.84791399409698373e-02,2.15010601770913107e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.84791399409698373e-02,0.00000000000000000e+00,5.11914584409684958e-01,2.14202830986797793e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.11914584409684958e-01,2.14202830986797793e-01,0.00000000000000000e+00,1.41992005927906750e+00,9.98749218043555431e-01,3.50600573746127353e-01,2.71646372063116814e-10,1.91311032116159511e-10
2.91792303979627521e+00,9.25140895363049220e-01,1.44114323726855620e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.02953929501915198e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.41898228740830418e-01,5.02953929501915198e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.41898228740830418e-01,0.00000000000000000e+00,-2.10284425892367122e-01,4.15091697143750993e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.10284425892367122e-01,4.15091697143750993e-02,0.00000000000000000e+00,-2.12096864355336201e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.09430294879755874e-02,2.12096864355336201e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.09430294879755874e-02,0.00000000000000000e+00,5.14419755102386467e-01,2.16447970260218808e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.14419755102386467e-01,2.16447970260218808e-01,0.00000000000000000e+00,1.42967983685051037e+00,9.98749218054812649e-01,3.57450528890309482e-01,2.82903589443606052e-10,1.97878981119873560e-10
