t,Q,E2,kappa,wkb_W,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,norm_hilbert,norm_krein,ln_norm_hilbert,krein_drift,krein_drift_normalized
2.86339595021678495e+00,1.75209262141754185e+00,-2.06982855402579347e+00,1.43868987416530936e+00,4.75307724433051360e-01,-4.87309042935150538e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.96245705516294411e-01,4.87309042935150538e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.96245705516294411e-01,0.00000000000000000e+00,-5.55264625809495649e-01,1.34005875525982643e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.55264625809495649e-01,1.34005875525982643e-02,0.00000000000000000e+00,-5.53821385705416835e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.21930463162673436e-02,5.53821385705416835e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.21930463162673436e-02,0.00000000000000000e+00,5.44490946260555497e-01,5.44526082123970578e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.44490946260555497e-01,5.44526082123970578e-01,0.00000000000000000e+00,3.60590970038044256e+00,9.94987440045367544e-01,1.28257408297574704e+00,2.93874757861800617e-09,8.14980912668986892e-10
2.87223359203844142e+00,1.76764561309987522e+00,-2.12457101351123390e+00,1.45759082513277161e+00,4.88105805794477932e-01,-4.91599959636794315e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.05026673346759969e-01,4.91599959636794315e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.05026673346759969e-01,0.00000000000000000e+00,-5.59472552213368446e-01,1.66009416516066828e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.59472552213368446e-01,1.66009416516066828e-02,0.00000000000000000e+00,-5.58328255023440301e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.94295268338485660e-02,5.58328255023440301e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.94295268338485660e-02,0.00000000000000000e+00,5.49638451255408556e-01,5.52833943130756733e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.49638451255408556e-01,5.52833943130756733e-01,0.00000000000000000e+00,3.68405169487922279e+00,9.94987440046140481e-01,1.30401315056367051e+00,2.93952051588775021e-09,7.97904253073766569e-10
2.88107123386009834e+00,1.78333666571992122e+00,-2.18028966330104623e+00,1.47658039513635897e+00,5.01071316768154418e-01,-4.95967015997800187e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.13985136634351281e-01,4.95967015997800187e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.13985136634351281e-01,0.00000000000000000e+00,-5.63849653390461225e-01,1.98799397201675915e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.63849653390461225e-01,1.98799397201675915e-02,0.00000000000000000e+00,-5.63011315512448318e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.66046750670428814e-02,5.63011315512448318e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.66046750670428814e-02,0.00000000000000000e+00,5.54879463800505124e-01,5.61310795921590389e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.54879463800505124e-01,5.61310795921590389e-01,0.00000000000000000e+00,3.76513069038994574e+00,9.94987440047009564e-01,1.32578257257237242e+00,2.94038959847142678e-09,7.80952864657905830e-10
2.88990887568175525e+00,1.79916700481826353e+00,-2.23700191122672143e+00,1.49566102818343216e+00,5.14205051365135613e-01,-5.00413440499727580e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.23126591069217861e-01,5.00413440499727580e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.23126591069217861e-01,0.00000000000000000e+00,-5.68400968215291624e-01,2.32396162497847496e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.68400968215291624e-01,2.32396162497847496e-02,0.00000000000000000e+00,-5.67875784238433323e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.37169706098148850e-02,5.67875784238433323e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.37169706098148850e-02,0.00000000000000000e+00,5.60217745763452513e-01,5.69961785790972453e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.60217745763452513e-01,5.69961785790972453e-01,0.00000000000000000e+00,3.84928040144734940e+00,9.94987440048237692e-01,1.34788622211510800e+00,2.94161772718126713e-09,7.64199388040217512e-10
2.89874651750341172e+00,1.81513786681437606e+00,-2.29472547554344342e+00,1.51483513147254523e+00,5.27507825031072186e-01,-5.04942567731492375e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.32456733803223758e-01,5.04942567731492375e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.32456733803223758e-01,0.00000000000000000e+00,-5.73131699665797911e-01,2.66820827851988671e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.73131699665797911e-01,2.66820827851988671e-02,0.00000000000000000e+00,-5.72927049253553644e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.07648327994685215e-02,5.72927049253553644e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.07648327994685215e-02,0.00000000000000000e+00,5.65657184733516560e-01,5.78792247874543420e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.65657184733516560e-01,5.78792247874543420e-01,0.00000000000000000e+00,3.93664158217550941e+00,9.94987440050308258e-01,1.37032796950786473e+00,2.94368829312219304e-09,7.47766397238384199e-10
2.90758415932506864e+00,1.83125049910319482e+00,-2.35347839046570018e+00,1.53410507803921314e+00,5.40980474332731109e-01,-5.09557842324364962e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.41981471557343086e-01,5.09557842324364962e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.41981471557343086e-01,0.00000000000000000e+00,-5.78047221664349964e-01,3.02095313348630309e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.78047221664349964e-01,3.02095313348630309e-02,0.00000000000000000e+00,-5.78170676743900547e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.77466180073679229e-02,5.78170676743900547e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.77466180073679229e-02,0.00000000000000000e+00,5.71201798747634104e-01,5.87807714822339844e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.71201798747634104e-01,5.87807714822339844e-01,0.00000000000000000e+00,4.02736244301816182e+00,9.94987440051898098e-01,1.39311168105198879e+00,2.94527813249345627e-09,7.31316879015791733e-10
2.91642180114672511e+00,1.84750616015253910e+00,-2.41327901180157944e+00,1.55347320923200338e+00,5.54623856667130877e-01,-5.14262823066795938e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.51706929095610454e-01,5.14262823066795938e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.51706929095610454e-01,0.00000000000000000e+00,-5.83153086241493090e-01,3.38242379416435340e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.83153086241493090e-01,3.38242379416435340e-02,0.00000000000000000e+00,-5.83612418514403708e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.46606168025093574e-02,5.83612418514403708e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.46606168025093574e-02,0.00000000000000000e+00,5.76855741232008223e-01,5.97013924818786679e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.76855741232008223e-01,5.97013924818786679e-01,0.00000000000000000e+00,4.12159909474069241e+00,9.94987440053378691e-01,1.41624121784998191e+00,2.94675872591909638e-09,7.14955205051181616e-10
2.92525944296838203e+00,1.86390611960140973e+00,-2.47414602268758488e+00,1.57294183703263002e+00,5.68438849991871553e-01,-5.19061187206307006e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.61639458079038678e-01,5.19061187206307006e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.61639458079038678e-01,0.00000000000000000e+00,-5.88455031033484066e-01,3.75285664185703929e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.88455031033484066e-01,3.75285664185703929e-02,0.00000000000000000e+00,-5.89258219822360374e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.15050509842499363e-02,5.89258219822360374e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.15050509842499363e-02,0.00000000000000000e+00,5.82623306167827537e-01,6.06416829962043824e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.82623306167827537e-01,6.06416829962043824e-01,0.00000000000000000e+00,4.21951602158878725e+00,9.94987440055763450e-01,1.43972043464358168e+00,2.94914348497599121e-09,6.98929325042719305e-10
2.93409708479003850e+00,1.88045165835914796e+00,-2.53609843942566959e+00,1.59251324623240409e+00,5.82426352575315276e-01,-5.23956734947977121e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.71785646319677965e-01,5.23956734947977121e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.71785646319677965e-01,0.00000000000000000e+00,-5.93958987132203964e-01,4.13249722593628382e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.93958987132203964e-01,4.13249722593628382e-02,0.00000000000000000e+00,-5.95114227579052413e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.82780704763752591e-02,5.95114227579052413e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.82780704763752591e-02,0.00000000000000000e+00,5.88508933492608910e-01,6.16022605021831815e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.88508933492608910e-01,6.16022605021831815e-01,0.00000000000000000e+00,4.32128658570337265e+00,9.94987440058357264e-01,1.46355317868088797e+00,2.95173729902842297e-09,6.83069090764312486e-10
2.94293472661169542e+00,1.89714406870548524e+00,-2.59915561742440282e+00,1.61218969647631805e+00,5.96587282765417282e-01,-5.28953394161174706e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.82152327457993701e-01,5.28953394161174706e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.82152327457993701e-01,0.00000000000000000e+00,-5.99671087307769302e-01,4.52160067336116675e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.99671087307769302e-01,4.52160067336116675e-02,0.00000000000000000e+00,-6.01186798940659184e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.49777500747054482e-02,6.01186798940659184e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.49777500747054482e-02,0.00000000000000000e+00,5.94517214751074996e-01,6.25837656597626357e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.94517214751074996e-01,6.25837656597626357e-01,0.00000000000000000e+00,4.42709356507520457e+00,9.94987440059825090e-01,1.48774328862383842e+00,2.95320512488927989e-09,6.67075380603371731e-10
2.95177236843335189e+00,1.91398465439147003e+00,-2.66333725724603498e+00,1.63197342418497571e+00,6.10922578776066150e-01,-5.34055225305643755e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.92746591085515395e-01,5.34055225305643755e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.92746591085515395e-01,0.00000000000000000e+00,-6.05597674622982529e-01,4.92043211758428981e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.05597674622982529e-01,4.92043211758428981e-02,0.00000000000000000e+00,-6.07482510308435031e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.16020860409758106e-02,6.07482510308435031e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.16020860409758106e-02,0.00000000000000000e+00,6.00652899008813135e-01,6.35868632697959124e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.00652899008813135e-01,6.35868632697959124e-01,0.00000000000000000e+00,4.53712972747201349e+00,9.94987440062844231e-01,1.51229459350029405e+00,2.95622426538244554e-09,6.51562649285231463e-10
2.96061001025500881e+00,1.93097473074130455e+00,-2.72866341076145380e+00,1.65186664436371911e+00,6.25433198489914632e-01,-5.39266426582591163e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.03575793325623922e-01,5.39266426582591163e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.03575793325623922e-01,0.00000000000000000e+00,-6.11745311452049356e-01,5.32926714754382719e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.11745311452049356e-01,5.32926714754382719e-02,0.00000000000000000e+00,-6.14008166751209949e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.14899253729400863e-03,6.14008166751209949e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.14899253729400863e-03,0.00000000000000000e+00,6.06920899035620742e-01,6.46122432753059361e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.06920899035620742e-01,6.46122432753059361e-01,0.00000000000000000e+00,4.65159844283796886e+00,9.94987440067934159e-01,1.53721091167832569e+00,2.96131419386114203e-09,6.36622922260337198e-10
2.96944765207666572e+00,1.94811562475506905e+00,-2.79515448741483308e+00,1.67187155230742324e+00,6.40120119276721411e-01,-5.44591339328297619e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.14647567906113279e-01,5.44591339328297619e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.14647567906113279e-01,0.00000000000000000e+00,-6.18120788932168930e-01,5.74839227806220737e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.18120788932168930e-01,5.74839227806220737e-02,0.00000000000000000e+00,-6.20770811880003603e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.61629789089135385e-03,6.20770811880003603e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.61629789089135385e-03,0.00000000000000000e+00,6.13326297779336338e-01,6.56606218092551819e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.13326297779336338e-01,6.56606218092551819e-01,0.00000000000000000e+00,4.77071433709554871e+00,9.94987440071460782e-01,1.56249604989242630e+00,2.96484081729886384e-09,6.21466851252276851e-10
2.97828529389832264e+00,1.96540867521237117e+00,-2.86283126060004811e+00,1.69199032520876069e+00,6.54984337826333807e-01,-5.50034453665854906e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.25969837753947744e-01,5.50034453665854906e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.25969837753947744e-01,0.00000000000000000e+00,-6.24731136874179582e-01,6.17810544288843327e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.24731136874179582e-01,6.17810544288843327e-02,0.00000000000000000e+00,-6.27777738202034086e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00174067947820253e-03,6.27777738202034086e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.00174067947820253e-03,0.00000000000000000e+00,6.19874355148724243e-01,6.67327422916922375e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.19874355148724243e-01,6.67327422916922375e-01,0.00000000000000000e+00,4.89470399045775384e+00,9.94987440074578622e-01,1.58815380233738179e+00,2.96795865661891867e-09,6.06361214570884545e-10
2.98712293571997956e+00,1.98285523277691045e+00,-2.93171487415077570e+00,1.71222512367701696e+00,6.70026869995483443e-01,-5.55600414416876687e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.37550827120670105e-01,5.55600414416876687e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.37550827120670105e-01,0.00000000000000000e+00,-6.31583634143032424e-01,6.61871651118191989e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.31583634143032424e-01,6.61871651118191989e-02,0.00000000000000000e+00,-6.35036497965643543e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.69703436965797443e-03,6.35036497965643543e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.69703436965797443e-03,0.00000000000000000e+00,6.26570515108091697e-01,6.78293765770974222e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.26570515108091697e-01,6.78293765770974222e-01,0.00000000000000000e+00,5.02380668331779479e+00,9.94987440078977214e-01,1.61418794978660185e+00,2.97235724922018107e-09,5.91654384132709721e-10
2.99596057754163603e+00,2.00045666010196754e+00,-3.00182684894631890e+00,1.73257809317396116e+00,6.85248750667627471e-01,-5.61294027295514808e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.49399074278707333e-01,5.61294027295514808e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.49399074278707333e-01,0.00000000000000000e+00,-6.38685819540343425e-01,7.07054782876566368e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.38685819540343425e-01,7.07054782876566368e-02,0.00000000000000000e+00,-6.42554914529553933e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.48248067679842339e-03,6.42554914529553933e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.48248067679842339e-03,0.00000000000000000e+00,6.33420413109888836e-01,6.89513261557091695e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.33420413109888836e-01,6.89513261557091695e-01,0.00000000000000000e+00,5.15827519339683249e+00,9.94987440084406205e-01,1.64060225876895016e+00,2.97778623981059809e-09,5.77283322072947288e-10
3.00479821936329294e+00,2.01821433193684108e+00,-3.07318908963527004e+00,1.75305136537275197e+00,7.00651033625147246e-01,-5.67120265397981771e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.61523444817130080e-01,5.67120265397981771e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.61523444817130080e-01,0.00000000000000000e+00,-6.46045503215612604e-01,7.53393478557297658e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.46045503215612604e-01,7.53393478557297658e-02,0.00000000000000000e+00,-6.50341094284332732e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.03571543146949545e-02,6.50341094284332732e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.03571543146949545e-02,0.00000000000000000e+00,6.40429883881277640e-01,7.00994234115401071e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.40429883881277640e-01,7.00994234115401071e-01,0.00000000000000000e+00,5.29837664796666541e+00,9.94987440088186070e-01,1.66740048080436654e+00,2.98156610512023690e-09,5.62732003256971029e-10
3.01363586118494942e+00,2.03612963523421131e+00,-3.14582389147900265e+00,1.77364705944531220e+00,7.16234791433219664e-01,-5.73084276004537041e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.73933145571670256e-01,5.73084276004537041e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.73933145571670256e-01,0.00000000000000000e+00,-6.53670778637264416e-01,8.00922641086282278e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.53670778637264416e-01,8.00922641086282278e-02,0.00000000000000000e+00,-6.58403439158643966e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.43237187337836112e-02,6.58403439158643966e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.43237187337836112e-02,0.00000000000000000e+00,6.47604969585024781e-01,7.12745329403765671e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.47604969585024781e-01,7.12745329403765671e-01,0.00000000000000000e+00,5.44439343532959263e+00,9.94987440092164555e-01,1.69458635170942240e+00,2.98554458932898115e-09,5.48370470428399904e-10
3.02247350300660633e+00,2.05420396925847681e+00,-3.21975394731728137e+00,1.79436728328324180e+00,7.32001115334786068e-01,-5.79191387704709792e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.86637739209877118e-01,5.79191387704709792e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.86637739209877118e-01,0.00000000000000000e+00,-6.61570035141341384e-01,8.49678599703893034e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.61570035141341384e-01,8.49678599703893034e-02,0.00000000000000000e+00,-6.66750659728859496e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.83849497142372018e-02,6.66750659728859496e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.83849497142372018e-02,0.00000000000000000e+00,6.54951928367524361e-01,7.24775529297308707e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.54951928367524361e-01,7.24775529297308707e-01,0.00000000000000000e+00,5.59662417986158811e+00,9.94987440097748643e-01,1.72216359094432714e+00,2.99112867807593830e-09,5.34452302307337145e-10
3.03131114482826280e+00,2.07243874569503550e+00,-3.29500235465801161e+00,1.81521413465684867e+00,7.47951115156019197e-01,-5.85447117867237576e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.99647159515321948e-01,5.85447117867237576e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.99647159515321948e-01,0.00000000000000000e+00,-6.69751971097040877e-01,8.99699175404474888e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.69751971097040877e-01,8.99699175404474888e-02,0.00000000000000000e+00,-6.75391788972997120e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.25437405605592132e-02,6.75391788972997120e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.25437405605592132e-02,0.00000000000000000e+00,6.62477243319713027e-01,7.37094166049013344e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.62477243319713027e-01,7.37094166049013344e-01,0.00000000000000000e+00,5.75538478556233635e+00,9.94987440103539456e-01,1.75013590102689887e+00,2.99691949035008065e-09,5.20715747428043316e-10
3.04014878664991972e+00,2.09083538876055064e+00,-3.37159262289348316e+00,1.83618970231658896e+00,7.64085919221790588e-01,-5.91857180473893907e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.12971727409588230e-01,5.91857180473893907e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.12971727409588230e-01,0.00000000000000000e+00,-6.78225607723294432e-01,9.51023749603010088e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.78225607723294432e-01,9.51023749603010088e-02,0.00000000000000000e+00,-6.84336196704711353e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.68031075521727620e-02,6.84336196704711353e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.68031075521727620e-02,0.00000000000000000e+00,6.70187631873829570e-01,7.49710937448016868e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.70187631873829570e-01,7.49710937448016868e-01,0.00000000000000000e+00,5.92100955336223578e+00,9.94987440107670373e-01,1.77850696701941247e+00,3.00105040818010593e-09,5.06847756473550080e-10
3.04898642847157619e+00,2.10939533531418189e+00,-3.44954868064523001e+00,1.85729606704080163e+00,7.80406674280616164e-01,-5.98427494335936672e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.26622167750030945e-01,5.98427494335936672e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.26622167750030945e-01,0.00000000000000000e+00,-6.87000303590023953e-01,1.00369333619648352e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.87000303590023953e-01,1.00369333619648352e-01,0.00000000000000000e+00,-6.93593604722473445e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.11661956633103414e-02,6.93593604722473445e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.11661956633103414e-02,0.00000000000000000e+00,6.78090055658453927e-01,7.62635922711526471e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.78090055658453927e-01,7.62635922711526471e-01,0.00000000000000000e+00,6.09385237782794054e+00,9.94987440112838795e-01,1.80728045608696641e+00,3.00621882942664342e-09,4.93319930158558226e-10
3.05782407029323311e+00,2.12812003496981594e+00,-3.52889488323993028e+00,1.87853530263339219e+00,7.96914545438652810e-01,-6.05164191708597365e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.40609626934570087e-01,6.05164191708597365e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.40609626934570087e-01,0.00000000000000000e+00,-6.96085769831732204e-01,1.05775065715770028e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.96085769831732204e-01,1.05775065715770028e-01,0.00000000000000000e+00,-7.03174102702841641e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.56362845631446185e-02,7.03174102702841641e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.56362845631446185e-02,0.00000000000000000e+00,6.86191730830294389e-01,7.75879599139918441e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.86191730830294389e-01,7.75879599139918441e-01,0.00000000000000000e+00,6.27428802924322948e+00,9.94987440120001954e-01,1.83646001710542484e+00,3.01338198838152493e-09,4.80274729871619000e-10
3.06666171211488958e+00,2.14701095020928134e+00,-3.60965602031856125e+00,1.89990947687476974e+00,8.13610716102289189e-01,-6.12073627330199876e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.54945691367433147e-01,6.12073627330199876e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.54945691367433147e-01,0.00000000000000000e+00,-7.05492086121156103e-01,1.11324022189927305e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.05492086121156103e-01,1.11324022189927305e-01,0.00000000000000000e+00,-7.13088164887685450e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.02167949150401619e-02,7.13088164887685450e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.02167949150401619e-02,0.00000000000000000e+00,6.94500138914572074e-01,7.89452859586008082e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.94500138914572074e-01,7.89452859586008082e-01,0.00000000000000000e+00,6.46271352782804342e+00,9.94987440125614242e-01,1.86604928034526751e+00,3.01899427679330756e-09,4.67140352700720101e-10
3.07549935393654650e+00,2.16606955649658417e+00,-3.69185732358130902e+00,1.92142065242916260e+00,8.30496387928961299e-01,-6.19162387911957768e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.69642406838740056e-01,6.19162387911957768e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.69642406838740056e-01,0.00000000000000000e+00,-7.15229717449785807e-01,1.17020841064127690e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.15229717449785807e-01,1.17020841064127690e-01,0.00000000000000000e+00,-7.23346667614268135e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.49112949934784289e-02,7.23346667614268135e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.49112949934784289e-02,0.00000000000000000e+00,7.03023038185208393e-01,8.03367030788513237e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.03023038185208393e-01,8.03367030788513237e-01,0.00000000000000000e+00,6.65954961737508278e+00,9.94987440130557732e-01,1.89605185724686676e+00,3.02393776685505600e-09,4.54075416596560526e-10
3.08433699575820297e+00,2.18529734239313722e+00,-3.77552447467050811e+00,1.94307088771112735e+00,8.47572780785785351e-01,-6.26437302094102644e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.84712298849745782e-01,6.26437302094102644e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.84712298849745782e-01,0.00000000000000000e+00,-7.25309531743422053e-01,1.22870356192327085e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.25309531743422053e-01,1.22870356192327085e-01,0.00000000000000000e+00,-7.33960907717623789e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.97235076298383483e-02,7.33960907717623789e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.97235076298383483e-02,0.00000000000000000e+00,7.11768475603571704e-01,8.17633892599802792e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.11768475603571704e-01,8.17633892599802792e-01,0.00000000000000000e+00,6.86524234583852611e+00,9.94987440137329426e-01,1.92647134024848832e+00,3.03070946117145468e-09,4.41457024894185481e-10
